E_over_Qm,I_E_activation,I_Q_activation,V_eft_eV,V_reaction_eV,V_required_eV,V_self_eV,activation_charge,activation_energy_GJ,activation_energy_J,activation_energy_fraction,bound_pass,candidate_pass,eft_pass,f_leak_10m,geometry_pass,m_A_eV,metric_operator_scale_eV,mu_mA_over_mX,omega_activation,payload_f_min,reaction_pass,reaction_ratio,reaction_shape,self_coupling_est,source_A_relerr,source_f_min
0.3154833644589709,56750.15629586063,179883.19730640211,5.213565397836093e-20,1.5508233853193358e-42,2.3041152992605432e-07,2.3041152992605432e-07,14314.650015244308,5.9098537188590504e-31,5.909853718859051e-22,4.86193280170936e-33,True,True,True,0.0,True,8.167876070209329e-07,125.70635140233627,0.13659556831535435,0.25,1.0,True,4.530188436580088e-72,2.817395175574163e-106,12.566370614359169,0.0,1.0
0.3154833644589709,56750.15629586063,179883.19730640211,5.213565397836093e-20,2.5581971079498112e-42,2.3749032661581856e-07,2.3749032661581856e-07,14314.650015244306,6.091418647295904e-31,6.091418647295905e-22,5.011303077726543e-33,True,True,True,0.0,True,8.418812879260327e-07,127.62274451260176,0.14079211289425417,0.25,1.0,True,1.1603156708307754e-71,7.66639322556285e-106,12.56637061435917,0.0,1.0
0.3154833644589709,56750.15629586063,179883.19730640211,5.213565397836093e-20,4.352833479097659e-42,2.4478660097517295e-07,2.4478660097517295e-07,14314.65001524431,6.278561687274352e-31,6.278561687274352e-22,5.165262368085845e-33,True,True,True,0.0,True,8.677459070970343e-07,129.56835303252717,0.145117585421695,0.25,1.0,True,3.1620506530296032e-71,2.219561538386081e-105,12.566370614359169,0.0,1.0
0.3154833644589709,56750.15629586063,179883.19730640211,5.213565397836093e-20,7.652478588654095e-42,2.5230703444149216e-07,2.5230703444149216e-07,14314.65001524431,6.471454211804797e-31,6.471454211804797e-22,5.323951658351417e-33,True,True,True,0.0,True,8.944051496127467e-07,131.54362235098236,0.14957594687452402,0.25,1.0,True,9.199103987978516e-71,6.860050778315603e-105,12.566370614359169,0.0,1.0
0.3154833644589709,56750.15629586063,179883.19730640211,5.213565397836093e-20,1.3924545025773432e-41,2.600585137219858e-07,2.600585137219858e-07,14314.65001524431,6.670272858888933e-31,6.670272858888933e-22,5.487516265503226e-33,True,True,True,0.0,True,9.218834282145973e-07,133.54900464678974,0.1541712799203292,0.25,1.0,True,2.866948392481623e-70,2.271355494035264e-104,12.566370614359169,0.0,1.0
0.3154833644589709,56750.15629586063,179883.19730640211,5.213565397836093e-20,2.627223052046229e-41,2.6804813710008244e-07,2.6804813710008244e-07,14314.650015244308,6.8751996932729625e-31,6.875199693272963e-22,5.656105971008582e-33,True,True,True,0.0,True,9.502059056621815e-07,135.58495899223712,0.15890779265607205,0.25,1.0,True,9.60656898123883e-70,8.085687943392656e-104,12.56637061435917,0.0,1.0
0.3154833644589709,56750.15629586063,179883.19730640211,5.213565397836093e-20,5.14955421312155e-41,2.7628322093555924e-07,2.7628322093555924e-07,14314.650015244306,7.086422373170221e-31,7.086422373170221e-22,5.8298751579819095e-33,True,True,True,0.0,True,9.79398517775623e-07,137.6519514581685,0.1637898224615794,0.25,1.0,True,3.474003474465692e-69,3.106435591297023e-103,12.566370614359172,0.0,1.0
0.3154833644589709,56750.15629586063,179883.19730640211,5.213565397836093e-20,1.0506308604288264e-40,2.847713063643731e-07,2.847713063643731e-07,14314.650015244306,7.30413432210597e-31,7.30413432210597e-22,6.008982952558447e-33,True,True,True,0.0,True,1.0094879971858551e-06,139.7504552206771,0.16882183997142453,0.25,1.0,True,1.3611558421126212e-68,1.2930740336809278e-102,12.566370614359172,0.0,1.0
0.3154833644589709,56750.15629586063,179883.19730640211,5.213565397836093e-20,2.235736175000275e-40,2.935201662043251e-07,2.935201662043251e-07,14314.650015244308,7.5285349060416374e-31,7.528534906041638e-22,6.193593369611238e-33,True,True,True,0.0,True,1.0405018978145662e-06,141.88095066942492,0.17400845316883332,0.25,1.0,True,5.801832927563212e-68,5.85550278586415e-102,12.56637061435917,0.0,1.0
0.3154833644589709,56750.15629586063,179883.19730640211,5.213565397836093e-20,4.972710793593523e-40,3.0253781207288497e-07,3.0253781207288497e-07,14314.650015244306,7.759829615940772e-31,7.759829615940771e-22,6.383875462944937e-33,True,True,True,0.0,True,1.0724686201062285e-06,144.04392551761347,0.17935441160536578,0.25,1.0,True,2.7016375277415604e-67,2.896739810951525e-101,12.56637061435917,0.0,1.0
0.3154833644589709,56750.15629586063,179883.19730640211,5.213565397836093e-20,1.1585366639753877e-39,3.118325017236909e-07,3.118325017236909e-07,14314.650015244304,7.998230255943835e-31,7.998230255943834e-22,6.580003480103909e-33,True,True,True,0.0,True,1.1054174370353137e-06,146.23987491363118,0.18486461075023553,0.25,0.9999999999999999,True,1.3803105484248016e-66,1.5723261914600312e-100,12.566370614359172,0.0,1.0
0.3154833644589709,56750.15629586063,179883.19730640211,5.213565397836093e-20,2.8336090445055993e-39,3.214127466084456e-07,3.214127466084456e-07,14314.650015244306,8.243955137324199e-31,8.243955137324198e-22,6.782157021936409e-33,True,True,True,0.0,True,1.1393785209125165e-06,148.46930155440285,0.19054409647325168,0.25,0.9999999999999836,True,7.772373601083021e-66,9.4059560303344e-100,12.566370614359172,0.0,1.0
0.3154833644589709,56750.15629586063,179883.19730640211,5.213565397836093e-20,7.292550238030274e-39,3.3128731967113074e-07,3.3128731967113074e-07,14314.65001524431,8.49722927840292e-31,8.49722927840292e-22,6.990521207060966e-33,True,True,True,0.0,True,1.1743829710145246e-06,150.73271580046693,0.19639806966548662,0.25,0.9999999999978597,True,4.845618658202378e-65,6.229912448624726e-99,12.566370614359169,0.0,1.0
0.3154833644589709,56750.15629586063,179883.19730640211,5.213565397836093e-20,1.9794654522461303e-38,3.414652633816799e-07,3.414652633816799e-07,14314.650015244308,8.758284610605396e-31,8.758284610605396e-22,7.205286841385564e-33,True,True,True,0.0,True,1.2104628420626495e-06,153.03063579280754,0.20243189100190292,0.25,0.9999999998044714,True,3.360491429710827e-64,4.590066070075796e-98,12.56637061435917,0.0,1.0
0.3154833644589709,56750.15629586063,179883.19730640211,5.213565397836093e-20,5.680493722842903e-38,3.519558980164633e-07,3.519558980164633e-07,14314.650015244308,9.02736019084855e-31,9.02736019084855e-22,7.426650592834854e-33,True,True,True,0.0,True,1.2476511735763788e-06,155.36358757146706,0.20865108585029815,0.25,0.9999999878955157,True,2.604927698467163e-63,3.780030052593073e-97,12.56637061435917,0.0,1.0
0.3154833644589709,56750.15629586063,179883.19730640211,5.213565397836093e-20,1.7276355071400482e-37,3.627688301931713e-07,3.627688301931713e-07,14314.650015244306,9.304702420453105e-31,9.304702420453106e-22,7.654815171445426e-33,True,True,True,0.0,True,1.2859820201287514e-06,157.7321051959676,0.21506134933106594,0.25,0.9999995065580431,True,2.2680065968904266e-62,3.4964500367696763e-96,12.566370614359172,0.0,1.0
0.3154833644589709,56750.15629586063,179883.19730640211,5.213565397836093e-20,5.582357508941475e-37,3.7391396166790783e-07,3.7391396166790783e-07,14314.650015244308,9.590565270781312e-31,9.590565270781312e-22,7.889989514994011e-33,True,True,True,0.0,True,1.3254904825312413e-06,160.13673086756756,0.22166855153240345,0.25,0.9999870486695289,True,2.2289069040300148e-61,3.650550636967108e-95,12.566370614359169,0.0,1.0
0.3154833644589709,56750.15629586063,179883.19730640211,5.213565397836093e-20,1.92115637385912e-36,3.8540149840255344e-07,3.8540149840255344e-07,14314.650015244308,9.885210515806869e-31,9.885210515806868e-22,8.132388980328664e-33,True,True,True,0.0,True,1.3662127399767237e-06,162.5780150533827,0.2284787428857442,0.25,0.9997843073861917,True,2.4848411719149094e-60,4.3236299456272953e-94,12.56637061435917,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,1.012233225560412e-21,1.1145588292062536e-07,1.1145588292062536e-07,6075.228171016159,1.4463388994756682e-31,1.4463388994756683e-22,1.1898775963454063e-33,True,True,True,5.650962253689329e-09,True,3.9510081777747347e-07,87.4292223945887,0.06607473017742801,0.3,1.0,True,8.24812404675981e-30,1.200284674896184e-64,12.566370614359169,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,1.0092253131075467e-21,1.1488007586499097e-07,1.1488007586499097e-07,6075.228171016157,1.490773911114068e-31,1.490773911114068e-22,1.226433499571854e-33,True,True,True,1.6449109851990329e-09,True,4.0723926571844214e-07,88.76208073916513,0.06810470489877618,0.3,1.0,True,7.717681331334032e-30,1.1931618361260137e-64,12.566370614359172,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,1.0088252629751086e-21,1.1840946825700344e-07,1.1840946825700344e-07,6075.228171016156,1.5365740732438362e-31,1.536574073243836e-22,1.2641124881180063e-33,True,True,True,4.618525561994602e-10,True,4.197506359916004e-07,90.11525850690523,0.07019704532874317,0.3,1.0,True,7.258703165953282e-30,1.1922161009363745e-64,12.566370614359172,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,1.0112657817176144e-21,1.2204729207685925e-07,1.2204729207685925e-07,6075.228171016158,1.5837813265733325e-31,1.5837813265733324e-22,1.3029490658676146e-33,True,True,True,1.2494649759275944e-10,True,4.3264638566843887e-07,91.48906546738007,0.07235366749198217,0.3,1.0,True,6.865534099896766e-30,1.1979914225594078e-64,12.56637061435917,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,1.0168381338812164e-21,1.2579687859896437e-07,1.2579687859896437e-07,6075.228171016157,1.6324389003304079e-31,1.6324389003304078e-22,1.3429787967467724e-33,True,True,True,3.25318660898688e-11,True,4.4593832380925616e-07,92.88381611259732,0.07457654627803474,0.3,1.0,True,6.533771161804126e-30,1.2112303207679974e-64,12.566370614359172,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,1.0258810691161582e-21,1.2966166144249142e-07,1.2966166144249142e-07,6075.228171016158,1.6825913518488275e-31,1.6825913518488274e-22,1.3842383372909701e-33,True,True,True,8.142264640298436e-12,True,4.596386222771023e-07,94.29982972899475,0.07686771724980178,0.3,1.0,True,6.2599500380536124e-30,1.2328695195360855e-64,12.566370614359172,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,1.0388181892618944e-21,1.3364517971565688e-07,1.3364517971565688e-07,6075.228171016157,1.7342846073708758e-31,1.7342846073708759e-22,1.4267654702126818e-33,True,True,True,1.956657058599376e-12,True,4.737598268839516e-07,95.73743047053132,0.07922927850757505,0.3,1.0,True,6.041885518172693e-30,1.2641603793798337e-64,12.566370614359172,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,1.0561522838413346e-21,1.3775108125659863e-07,1.3775108125659863e-07,6075.228171016156,1.7875660041035213e-31,1.7875660041035213e-22,1.4705991390002319e-33,True,True,True,4.5086157030027607e-13,True,4.883148688793138e-07,97.19694743289251,0.08166339261033641,0.3,1.0,True,5.878453024829945e-30,1.3067008364977791e-64,12.566370614359172,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,1.0785011560859441e-21,1.4198312597382087e-07,1.4198312597382087e-07,6075.228171016158,1.8424843335666524e-31,1.8424843335666524e-22,1.5157794835796283e-33,True,True,True,9.947598300641403e-14,True,5.033170767918036e-07,98.678714728827,0.08417228855608394,0.3,1.0,True,5.7698930441210565e-30,1.3625872287453458e-64,12.56637061435917,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,1.1066262293241994e-21,1.4634518928926533e-07,1.4634518928926533e-07,6075.228171016158,1.899089886273064e-31,1.899089886273064e-22,1.562347877072001e-33,True,True,True,2.098321516541546e-14,True,5.1878018863451e-07,100.18307156463176,0.08675826382299838,0.3,1.0,True,5.7180114135438254e-30,1.4345807649742913e-64,12.56637061435917,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,1.1414720001426905e-21,1.5084126568716197e-07,1.5084126568716197e-07,6075.228171016158,1.9574344977811296e-31,1.9574344977811297e-22,1.610346963680327e-33,True,True,True,4.218847493575595e-15,True,5.347183644853445e-07,101.71036231780312,0.08942368647331904,0.3,1.0,True,5.726512197007288e-30,1.5263481684392766e-64,12.56637061435917,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,1.1842272828717296e-21,1.5547547237190903e-07,1.5547547237190903e-07,6075.228171016157,2.017571596162318e-31,2.017571596162318e-22,1.659820697740122e-33,True,True,True,7.771561172376096e-16,True,5.511461994538886e-07,103.26093661587171,0.09217099732185598,0.3,1.0,True,5.801580928838212e-30,1.642832208693622e-64,12.56637061435917,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,1.2363717041476868e-21,1.602520530383323e-07,1.602520530383323e-07,6075.228171016159,2.0795562509270324e-31,2.0795562509270324e-22,1.710814383969868e-33,True,True,True,1.1102230246251565e-16,True,5.680787370466141e-07,104.83514941643939,0.0950027121711242,0.3,1.0,True,5.9523835814437365e-30,1.7906932577482942e-64,12.566370614359169,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,1.299817017988354e-21,1.6517538175777502e-07,1.6517538175777502e-07,6075.228171016157,2.14344522345356e-31,2.14344522345356e-22,1.763374718958024e-33,True,True,True,0.0,True,5.855314829427141e-07,106.43336108843599,0.09792142411514633,0.3,1.0,True,6.192610986892204e-30,1.9791901529321216e-64,12.566370614359172,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,1.3770279035552986e-21,1.7024996698357833e-07,1.7024996698357833e-07,6075.228171016158,2.2092970189663267e-31,2.2092970189663264e-22,1.817549833924624e-33,True,True,True,0.0,True,6.035204191931607e-07,108.055937494615,0.10092980591403355,0.3,1.0,True,6.542013089083152e-30,2.2213068995320422e-64,12.56637061435917,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,1.4712154350808647e-21,1.754804556796197e-07,1.754804556796197e-07,6075.228171016158,2.277171940111045e-31,2.2771719401110448e-22,1.873389338796608e-33,True,True,True,0.0,True,6.220620188559933e-07,109.703250075307,0.10403061244151983,0.3,1.0,True,7.029024194928872e-30,2.5355701437191972e-64,12.56637061435917,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,1.5866927668636671e-21,1.8087163757569003e-07,1.8087163757569003e-07,6075.228171016158,2.3471321421758254e-31,2.3471321421758255e-22,1.9309443676372607e-33,True,True,True,0.0,True,6.411732610812372e-07,111.37567593344977,0.10722668320768988,0.3,1.0,True,7.695639988564878e-30,2.9492308493462333e-64,12.56637061435917,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,1.72927750952236e-21,1.8642844955360599e-07,1.8642844955360599e-07,6075.228171016157,2.4192416900088083e-31,2.4192416900088085e-22,1.990267625471347e-33,True,True,True,0.0,True,6.608716466592673e-07,113.07359792091475,0.11052094495921158,0.3,1.0,True,8.60409131548116e-30,3.503099480556134e-64,12.56637061435917,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,1.9070879554981754e-21,1.9215598016807428e-07,1.9215598016807428e-07,6075.228171016157,2.4935666166844405e-31,2.4935666166844406e-22,2.0514134365488274e-33,True,True,True,0.0,True,6.811752140468544e-07,114.79740472614945,0.11391641435945368,0.3,1.0,True,9.849941175375816e-30,4.260538859097725e-64,12.566370614359172,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,2.1317683032794846e-21,1.9805947430644793e-07,1.9805947430644793e-07,6075.228171016157,2.570174983972124e-31,2.570174983972124e-22,2.114437794091351e-33,True,True,True,0.0,True,7.021025558855714e-07,116.54749096315611,0.11741620075094333,0.3,1.0,True,1.1584805774580607e-29,5.3235714234096396e-64,12.56637061435917,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,2.420771988152688e-21,2.041443379916415e-07,2.041443379916415e-07,6075.228171016158,2.6491369446626153e-31,2.6491369446626153e-22,2.1793984115670913e-33,True,True,True,0.0,True,7.236728360276843e-07,118.32425726182676,0.12102350900269279,0.3,1.0,True,1.406154666058441e-29,6.864846878888393e-64,12.566370614359169,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,2.8021668640715728e-21,2.1041614333260304e-07,2.1041614333260304e-07,6075.228171016159,2.7305248068092197e-31,2.7305248068092197e-22,2.2463547755408465e-33,True,True,True,0.0,True,7.459058070851185e-07,120.12811035965545,0.12474164244500298,0.3,1.0,True,1.773494613896168e-29,9.198374143132075e-64,12.566370614359169,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,3.3285037087127138e-21,2.1688063362687697e-07,2.1688063362687697e-07,6075.228171016158,2.8144130999426555e-31,2.8144130999426555e-22,2.3153682001478435e-33,True,True,True,0.0,True,7.688218285175729e-07,121.95946319484861,0.1285740058944312,0.3,1.0,True,2.3553559229718518e-29,1.2978400577458864e-63,12.56637061435917,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,4.7740269521714576e-21,2.235437286199297e-07,2.235437286199297e-07,6075.228171016157,2.9008786433201803e-31,2.9008786433201805e-22,2.3865018832410983e-33,True,True,True,0.0,True,7.92441885276344e-07,123.81873500085491,0.1325241087716931,0.3,1.0,True,4.5608391084890637e-29,2.6698866092713125e-63,12.566370614359172,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,7.056270081961706e-21,2.3041152992605432e-07,2.3041152992605432e-07,6075.228171016158,2.9900006162715033e-31,2.9900006162715034e-22,2.4598209642637575e-33,True,True,True,0.0,True,8.167876070209329e-07,125.70635140233627,0.13659556831535435,0.3,0.9999999999999999,True,9.378685554922838e-29,5.83275150815011e-63,12.566370614359169,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,1.0682822525238028e-20,2.3749032661581856e-07,2.3749032661581856e-07,6075.228171016157,3.0818606307058873e-31,3.081860630705887e-22,2.5353925838994207e-33,True,True,True,0.0,True,8.418812879260327e-07,127.62274451260176,0.14079211289425417,0.3,0.9999999999999946,True,2.023392693495145e-28,1.3368882648079733e-62,12.56637061435917,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,1.658613781007268e-20,2.4478660097517295e-07,2.4478660097517295e-07,6075.228171016159,3.17654280584685e-31,3.1765428058468498e-22,2.613285945555064e-33,True,True,True,0.0,True,8.677459070970343e-07,129.56835303252717,0.145117585421695,0.3,0.9999999999998128,True,4.591084173170386e-28,3.222653577828897e-62,12.566370614359169,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,2.644228904293836e-20,2.5230703444149216e-07,2.5230703444149216e-07,6075.228171016159,3.2741338452628873e-31,3.2741338452628873e-22,2.693572378732863e-33,True,True,True,0.0,True,8.944051496127467e-07,131.54362235098236,0.14957594687452402,0.3,0.9999999999942409,True,1.0983465201516312e-27,8.190703040505763e-62,12.566370614359169,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,4.334220236889535e-20,2.600585137219858e-07,2.600585137219858e-07,6075.228171016158,3.3747231162647767e-31,3.374723116264777e-22,2.7763254043489582e-33,True,True,True,0.0,True,9.218834282145973e-07,133.54900464678974,0.1541712799203292,0.3,0.9999999998464,True,2.77766456704641e-27,2.200619896574712e-61,12.566370614359169,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,7.314108488565409e-20,2.6804813710008244e-07,2.6804813710008244e-07,6075.228171016158,3.4784027317421476e-31,3.4784027317421476e-22,2.8616208020589647e-33,True,True,True,0.0,True,9.502059056621815e-07,135.58495899223712,0.15890779265607205,0.3,0.9999999965314118,True,7.445557280756487e-27,6.266800650099391e-61,12.56637061435917,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,1.2724663379744487e-19,2.7628322093555924e-07,2.7628322093555924e-07,6075.228171016156,3.5852676345142668e-31,3.5852676345142667e-22,2.94953667965188e-33,True,True,True,0.0,True,9.79398517775623e-07,137.6519514581685,0.1637898224615794,0.3,0.9999999351799825,True,2.121209598863838e-26,1.8967744399060995e-60,12.566370614359172,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,2.2854722172960746e-19,2.847713063643731e-07,2.847713063643731e-07,6075.228171016157,3.695415684272296e-31,3.695415684272296e-22,3.0401535445759523e-33,True,True,True,0.0,True,1.0094879971858551e-06,139.7504552206771,0.16882183997142453,0.3,0.9999990189652048,True,6.441091037851026e-26,6.118922838911034e-60,12.566370614359172,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,4.243978301005471e-19,2.935201662043251e-07,2.935201662043251e-07,6075.228171016158,3.808947747192606e-31,3.808947747192606e-22,3.1335543776619784e-33,True,True,True,0.0,True,1.0405018978145662e-06,141.88095066942492,0.17400845316883332,0.3,0.9999882085600088,True,2.090597468336813e-25,2.1099365412282247e-59,12.56637061435917,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,8.15964464267327e-19,3.0253781207288497e-07,3.0253781207288497e-07,6075.228171016157,3.9259677883032446e-31,3.9259677883032445e-22,3.229824709111575e-33,True,True,True,0.0,True,1.0724686201062285e-06,144.04392551761347,0.17935441160536578,0.3,0.9998893204339201,True,7.274165322356154e-25,7.799478673338815e-59,12.56637061435917,0.0,1.0
0.3760877180284293,28711.878562518166,76343.56876378445,5.213565397836093e-20,1.6267152374219573e-18,3.118325017236909e-07,3.118325017236909e-07,6075.228171016157,4.046582966688116e-31,4.046582966688116e-22,3.329052696819982e-33,True,True,True,0.0,True,1.1054174370353137e-06,146.23987491363118,0.18486461075023553,0.3,0.9991992107653715,True,2.721324374528549e-24,3.0998890752611908e-58,12.566370614359172,0.0,1.0
0.43581007030370333,15904.603304434242,36494.34556055758,5.213565397836093e-20,1.1873404670670295e-09,1.0178360884724218e-07,1.0178360884724218e-07,2904.1277454332535,7.316546687925947e-32,7.316546687925947e-23,6.01919438779827e-34,True,True,True,7.91352650075794e-09,True,3.6081349892071025e-07,83.54953555895523,0.06034068651051754,0.35,1.0,True,1.3608017185651716e-05,1.6514811597010116e-40,12.566370614359169,0.0,1.0
0.43581007030370333,15904.603304434242,36494.34556055758,5.213565397836093e-20,1.171301399963435e-09,1.0491064625553222e-07,1.0491064625553222e-07,2904.127745433253,7.541328609610234e-32,7.541328609610234e-23,6.204118524715672e-34,True,True,True,2.6002171527039764e-09,True,3.718985579132088e-07,84.82324808441547,0.06219449761131546,0.35,1.0,True,1.2465169836611412e-05,1.6071647884726906e-40,12.566370614359169,0.0,1.0
0.43581007030370333,15904.603304434242,36494.34556055758,5.213565397836093e-20,1.1573035740061382e-09,1.0813375377828952e-07,1.0813375377828952e-07,2904.1277454332526,7.773016372871322e-32,7.773016372871323e-23,6.394723976143195e-34,True,True,True,8.271926477121383e-10,True,3.833241765943963e-07,86.116378355129,0.06410526225036725,0.35,1.0,True,1.1454391683560063e-05,1.5689809579033353e-40,12.566370614359172,0.0,1.0
0.43581007030370333,15904.603304434242,36494.34556055758,5.213565397836093e-20,1.1454480004707212e-09,1.1145588292062536e-07,1.1145588292062536e-07,2904.1277454332535,8.011822141781514e-32,8.011822141781513e-23,6.591185285734803e-34,True,True,True,2.545246235996501e-10,True,3.9510081777747347e-07,87.4292223945887,0.06607473017742801,0.35,1.0,True,1.0561965966786329e-05,1.5369999062621833e-40,12.566370614359169,0.0,1.0
0.43581007030370333,15904.603304434242,36494.34556055758,5.213565397836093e-20,1.1358545593172362e-09,1.1488007586499097e-07,1.1488007586499097e-07,2904.1277454332526,8.257964598603982e-32,8.257964598603982e-23,6.793682359545544e-34,True,True,True,7.567180215772851e-11,True,4.0723926571844214e-07,88.76208073916513,0.06810470489877618,0.35,1.0,True,9.775883645150202e-06,1.5113621279547543e-40,12.566370614359172,0.0,1.0
0.43581007030370333,15904.603304434242,36494.34556055758,5.213565397836093e-20,1.1286654888291312e-09,1.1840946825700344e-07,1.1840946825700344e-07,2904.1277454332526,8.511669144047299e-32,8.511669144047299e-23,7.002400630777436e-34,True,True,True,2.1715074183248362e-11,True,4.197506359916004e-07,90.11525850690523,0.07019704532874317,0.35,1.0,True,9.085684042640221e-06,1.4922911925182416e-40,12.566370614359172,0.0,1.0
0.43581007030370333,15904.603304434242,36494.34556055758,5.213565397836093e-20,1.1240495743043623e-09,1.2204729207685925e-07,1.2204729207685925e-07,2904.127745433253,8.773168103672224e-32,8.773168103672224e-23,7.217531229586699e-34,True,True,True,6.00819394236396e-12,True,4.3264638566843887e-07,91.48906546738007,0.07235366749198217,0.35,1.0,True,8.482319660647415e-06,1.4801100757791631e-40,12.56637061435917,0.0,1.0
0.43581007030370333,15904.603304434242,36494.34556055758,5.213565397836093e-20,1.122214707906117e-09,1.2579687859896437e-07,1.2579687859896437e-07,2904.127745433253,9.042700940639846e-32,9.042700940639845e-23,7.439271158107917e-34,True,True,True,1.6009416015094757e-12,True,4.4593832380925616e-07,92.88381611259732,0.07457654627803474,0.35,1.0,True,7.958151131756424e-06,1.4752818409660893e-40,12.566370614359172,0.0,1.0
0.43581007030370333,15904.603304434242,36494.34556055758,5.213565397836093e-20,1.1233955275085316e-09,1.2966166144249142e-07,1.2966166144249142e-07,2904.1277454332526,9.320514474995844e-32,9.320514474995843e-23,7.667823470855347e-34,True,True,True,4.1033842990145786e-13,True,4.596386222771023e-07,94.29982972899475,0.07686771724980178,0.35,1.0,True,7.506581715354122e-06,1.4783881239481133e-40,12.566370614359172,0.0,1.0
0.43581007030370333,15904.603304434242,36494.34556055758,5.213565397836093e-20,1.1278822023054983e-09,1.3364517971565688e-07,1.3364517971565688e-07,2904.1277454332526,9.606863109691667e-32,9.606863109691667e-23,7.903397460666568e-34,True,True,True,1.0103029524088925e-13,True,4.737598268839516e-07,95.73743047053132,0.07922927850757505,0.35,1.0,True,7.122310264436506e-06,1.4902206304422048e-40,12.566370614359172,0.0,1.0
0.43581007030370333,15904.603304434242,36494.34556055758,5.213565397836093e-20,1.136020448509951e-09,1.3775108125659863e-07,1.3775108125659863e-07,2904.127745433252,9.902009063549652e-32,9.902009063549652e-23,8.146208850358794e-34,True,True,True,2.3869795029440866e-14,True,4.883148688793138e-07,97.19694743289251,0.08166339261033641,0.35,1.0,True,6.8011486110813315e-06,1.5118036227741692e-40,12.566370614359172,0.0,1.0
0.43581007030370333,15904.603304434242,36494.34556055758,5.213565397836093e-20,1.1482280732332008e-09,1.4198312597382087e-07,1.4198312597382087e-07,2904.1277454332526,1.0206222611385411e-31,1.0206222611385411e-22,8.396479990273338e-34,True,True,True,5.440092820663267e-15,True,5.033170767918036e-07,98.678714728827,0.08417228855608394,0.35,1.0,True,6.540076892663143e-06,1.5444697468066925e-40,12.56637061435917,0.0,1.0
0.43581007030370333,15904.603304434242,36494.34556055758,5.213565397836093e-20,1.1650040784815119e-09,1.4634518928926533e-07,1.4634518928926533e-07,2904.127745433253,1.0519782331507314e-31,1.0519782331507314e-22,8.654440061889088e-34,True,True,True,1.2212453270876722e-15,True,5.1878018863451e-07,100.18307156463176,0.08675826382299838,0.35,1.0,True,6.33720841269791e-06,1.5899298960747e-40,12.56637061435917,0.0,1.0
