barrier_max_J,chirp_margin,compliance,compliance_identity_relerr,compliance_pass,coupling_pass,gate_energy_J,ghat,lambda,lambda_pass,radiation_threshold_pass,sigma,sigma_energy,threshold_Hz,total_control_inventory_J
1.3587849613087566e-06,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,4873438622.105261,4.7315125896148127e-07,5.969923036182259e-18,True,True,300.0,305.50518804729313,23189507640.95735,4873438622.105262
1.5245818020164003e-06,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,4343456743.888552,5.011872336272725e-07,6.698363817358886e-18,True,True,300.0,305.50518804729313,23189507640.95735,4343456743.888553
1.710608916955339e-06,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,3871109897.7340255,5.308844442309879e-07,7.515687816705196e-18,True,True,300.0,305.50518804729313,23189507640.95735,3871109897.7340274
1.9193347729173883e-06,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,3450130327.9742727,5.62341325190349e-07,8.432740427115677e-18,True,True,300.0,305.50518804729313,23189507640.95735,3450130327.9742746
2.1535290351967816e-06,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,3074931891.4907527,5.956621435290109e-07,9.461690379562025e-18,True,True,300.0,305.50518804729313,23189507640.95735,3074931891.490755
2.416299319365895e-06,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,2740535932.9885015,6.309573444801942e-07,1.0616191214759958e-17,True,True,300.0,305.50518804729313,23189507640.95735,2740535932.988504
2.711132427445802e-06,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,2442505221.265247,6.683439175686149e-07,1.1911562457359026e-17,True,True,300.0,305.50518804729313,23189507640.95735,2442505221.2652497
3.0419406156506616e-06,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,2176885069.8492284,7.079457843841374e-07,1.3364992896727239e-17,True,True,300.0,305.50518804729313,23189507640.95735,2176885069.8492317
3.4131135076507237e-06,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,1940150860.712466,7.498942093324558e-07,1.4995768671742642e-17,True,True,300.0,305.50518804729313,23189507640.95735,1940150860.7124696
3.829576342211424e-06,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,1729161274.730976,7.943282347242822e-07,1.6825529186138516e-17,True,True,300.0,305.50518804729313,23189507640.95735,1729161274.7309802
4.296855328119437e-06,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,1541116608.2885232,8.413951416451965e-07,1.887855425024374e-17,True,True,300.0,305.50518804729313,23189507640.95735,1541116608.2885275
4.821150973615714e-06,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,1373521622.910646,8.912509381337459e-07,2.118208625931419e-17,True,True,300.0,305.50518804729313,23189507640.95735,1373521622.9106507
5.409420363372696e-06,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,1224152434.966101,9.440608762859226e-07,2.3766691683566508e-17,True,True,300.0,305.50518804729313,23189507640.95735,1224152434.9661062
6.069469474781008e-06,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,1091027006.0822442,1e-06,2.6666666666666667e-17,True,True,300.0,305.50518804729313,23189507640.95735,1091027006.0822504
6.810056758526748e-06,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,972378842.7000504,1.0592537251772898e-06,2.9920492114719075e-17,True,True,300.0,305.50518804729313,23189507640.95735,972378842.7000571
7.641009357910804e-06,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,866633555.7778277,1.122018454301963e-06,3.35713443145111e-17,True,True,300.0,305.50518804729313,23189507640.95735,866633555.7778354
8.57335350906993e-06,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,772387969.6051716,1.1885022274370189e-06,3.766766785660681e-17,True,True,300.0,305.50518804729313,23189507640.95735,772387969.6051801
9.619460852430972e-06,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,688391502.513827,1.2589254117941687e-06,4.226381846562979e-17,True,True,300.0,305.50518804729313,23189507640.95735,688391502.5138365
1.0793212596862821e-05,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,613529572.4187481,1.333521432163324e-06,4.742078426770461e-17,True,True,300.0,305.50518804729313,23189507640.95735,613529572.418759
1.2110183714884523e-05,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,546808806.9910045,1.4125375446227554e-06,5.3206995065836875e-17,True,True,300.0,305.50518804729313,23189507640.95735,546808806.9910165
1.358784961308751e-05,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,487343862.2105279,1.4962356560944329e-06,5.969923036182235e-17,True,True,300.0,305.50518804729313,23189507640.95735,487343862.2105415
1.5245818020164e-05,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,434345674.3888553,1.584893192461114e-06,6.698363817358884e-17,True,True,300.0,305.50518804729313,23189507640.95735,434345674.38887054
1.7106089169553467e-05,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,387110989.7734009,1.6788040181225624e-06,7.51568781670523e-17,True,True,300.0,305.50518804729313,23189507640.95735,387110989.773418
1.9193347729173886e-05,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,345013032.79742724,1.778279410038923e-06,8.432740427115678e-17,True,True,300.0,305.50518804729313,23189507640.95735,345013032.7974464
2.153529035196782e-05,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,307493189.1490752,1.883649089489802e-06,9.461690379562027e-17,True,True,300.0,305.50518804729313,23189507640.95735,307493189.1490968
2.416299319365886e-05,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,274053593.29885125,1.9952623149688787e-06,1.0616191214759917e-16,True,True,300.0,305.50518804729313,23189507640.95735,274053593.29887545
2.711132427445803e-05,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,244250522.12652463,2.113489039836648e-06,1.1911562457359028e-16,True,True,300.0,305.50518804729313,23189507640.95735,244250522.12655172
3.0419406156506737e-05,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,217688506.984922,2.2387211385683422e-06,1.3364992896727293e-16,True,True,300.0,305.50518804729313,23189507640.95735,217688506.9849524
3.413113507650724e-05,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,194015086.0712466,2.3713737056616552e-06,1.499576867174264e-16,True,True,300.0,305.50518804729313,23189507640.95735,194015086.07128075
3.829576342211425e-05,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,172916127.47309762,2.5118864315095823e-06,1.6825529186138515e-16,True,True,300.0,305.50518804729313,23189507640.95735,172916127.47313592
4.296855328119418e-05,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,154111660.82885295,2.6607250597988086e-06,1.8878554250243661e-16,True,True,300.0,305.50518804729313,23189507640.95735,154111660.82889593
4.8211509736157136e-05,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,137352162.29106456,2.818382931264455e-06,2.1182086259314192e-16,True,True,300.0,305.50518804729313,23189507640.95735,137352162.29111278
5.409420363372717e-05,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,122415243.49660957,2.985382618917963e-06,2.37666916835666e-16,True,True,300.0,305.50518804729313,23189507640.95735,122415243.49666366
6.069469474781007e-05,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,109102700.60822445,3.162277660168379e-06,2.6666666666666663e-16,True,True,300.0,305.50518804729313,23189507640.95735,109102700.60828514
6.810056758526747e-05,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,97237884.27000503,3.3496543915782793e-06,2.9920492114719073e-16,True,True,300.0,305.50518804729313,23189507640.95735,97237884.27007312
7.6410093579108e-05,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,86663355.57778282,3.548133892335753e-06,3.3571344314511093e-16,True,True,300.0,305.50518804729313,23189507640.95735,86663355.57785922
8.573353509069932e-05,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,77238796.96051714,3.7583740428844434e-06,3.7667667856606815e-16,True,True,300.0,305.50518804729313,23189507640.95735,77238796.96060288
9.619460852430973e-05,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,68839150.25138268,3.981071705534978e-06,4.2263818465629797e-16,True,True,300.0,305.50518804729313,23189507640.95735,68839150.25147888
0.00010793212596862818,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,61352957.24187486,4.216965034285822e-06,4.74207842677046e-16,True,True,300.0,305.50518804729313,23189507640.95735,61352957.241982795
0.00012110183714884522,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,54680880.69910045,4.466835921509635e-06,5.320699506583687e-16,True,True,300.0,305.50518804729313,23189507640.95735,54680880.69922155
0.00013587849613087507,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,48734386.221052796,4.731512589614803e-06,5.969923036182234e-16,True,True,300.0,305.50518804729313,23189507640.95735,48734386.22118868
0.00015245818020164005,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,43434567.438885525,5.011872336272725e-06,6.698363817358886e-16,True,True,300.0,305.50518804729313,23189507640.95735,43434567.43903798
0.00017106089169553466,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,38711098.977340095,5.30884444230989e-06,7.515687816705229e-16,True,True,300.0,305.50518804729313,23189507640.95735,38711098.97751116
0.0001919334772917389,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,34501303.279742725,5.623413251903491e-06,8.43274042711568e-16,True,True,300.0,305.50518804729313,23189507640.95735,34501303.27993465
0.0002153529035196782,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,30749318.914907526,5.956621435290109e-06,9.461690379562027e-16,True,True,300.0,305.50518804729313,23189507640.95735,30749318.915122878
0.00024162993193658965,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,27405359.329885013,6.309573444801943e-06,1.0616191214759963e-15,True,True,300.0,305.50518804729313,23189507640.95735,27405359.330126643
0.0002711132427445802,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,24425052.21265247,6.683439175686149e-06,1.1911562457359026e-15,True,True,300.0,305.50518804729313,23189507640.95735,24425052.212923583
0.0003041940615650674,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,21768850.698492195,7.079457843841388e-06,1.3364992896727293e-15,True,True,300.0,305.50518804729313,23189507640.95735,21768850.69879639
0.0003413113507650724,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,19401508.60712466,7.498942093324558e-06,1.4995768671742641e-15,True,True,300.0,305.50518804729313,23189507640.95735,19401508.607465975
0.0003829576342211424,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,17291612.747309763,7.943282347242822e-06,1.6825529186138514e-15,True,True,300.0,305.50518804729313,23189507640.95735,17291612.747692723
0.00042968553281194367,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,15411166.082885232,8.413951416451965e-06,1.887855425024374e-15,True,True,300.0,305.50518804729313,23189507640.95735,15411166.083314918
0.0004821150973615714,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,13735216.229106456,8.91250938133746e-06,2.118208625931419e-15,True,True,300.0,305.50518804729313,23189507640.95735,13735216.22958857
0.0005409420363372718,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,12241524.349660957,9.440608762859246e-06,2.3766691683566605e-15,True,True,300.0,305.50518804729313,23189507640.95735,12241524.3502019
0.0006069469474781009,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,10910270.060822442,1e-05,2.6666666666666673e-15,True,True,300.0,305.50518804729313,23189507640.95735,10910270.061429387
0.0006810056758526747,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,9723788.427000506,1.0592537251772897e-05,2.9920492114719067e-15,True,True,300.0,305.50518804729313,23189507640.95735,9723788.427681511
0.0007641009357910834,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,8666335.557778245,1.1220184543019652e-05,3.3571344314511236e-15,True,True,300.0,305.50518804729313,23189507640.95735,8666335.558542347
0.000857335350906993,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,7723879.696051715,1.188502227437019e-05,3.766766785660681e-15,True,True,300.0,305.50518804729313,23189507640.95735,7723879.6969090495
0.0009619460852430974,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,6883915.025138268,1.2589254117941688e-05,4.22638184656298e-15,True,True,300.0,305.50518804729313,23189507640.95735,6883915.026100215
0.001079321259686282,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,6135295.724187484,1.333521432163324e-05,4.7420784267704605e-15,True,True,300.0,305.50518804729313,23189507640.95735,6135295.725266806
0.0012110183714884525,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,5468088.069910044,1.4125375446227555e-05,5.320699506583689e-15,True,True,300.0,305.50518804729313,23189507640.95735,5468088.071121063
0.0013587849613087562,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,4873438.622105259,1.4962356560944358e-05,5.9699230361822564e-15,True,True,300.0,305.50518804729313,23189507640.95735,4873438.623464044
0.0015245818020164002,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,4343456.743888551,1.584893192461114e-05,6.698363817358885e-15,True,True,300.0,305.50518804729313,23189507640.95735,4343456.745413133
0.001710608916955347,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,3871109.897734009,1.6788040181225625e-05,7.51568781670523e-15,True,True,300.0,305.50518804729313,23189507640.95735,3871109.8994446183
0.001919334772917389,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,3450130.327974272,1.778279410038923e-05,8.432740427115679e-15,True,True,300.0,305.50518804729313,23189507640.95735,3450130.3298936067
0.002153529035196782,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,3074931.8914907514,1.883649089489802e-05,9.461690379562028e-15,True,True,300.0,305.50518804729313,23189507640.95735,3074931.8936442803
0.0024162993193658964,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,2740535.9329885,1.995262314968883e-05,1.0616191214759962e-14,True,True,300.0,305.50518804729313,23189507640.95735,2740535.9354048
0.0027111324274458025,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,2442505.2212652476,2.1134890398366476e-05,1.1911562457359026e-14,True,True,300.0,305.50518804729313,23189507640.95735,2442505.22397638
0.0030419406156506745,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,2176885.06984922,2.2387211385683423e-05,1.3364992896727295e-14,True,True,300.0,305.50518804729313,23189507640.95735,2176885.0728911604
0.0034131135076507246,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,1940150.860712466,2.3713737056616554e-05,1.4995768671742643e-14,True,True,300.0,305.50518804729313,23189507640.95735,1940150.8641255794
0.0038295763422114245,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,1729161.2747309762,2.5118864315095822e-05,1.6825529186138514e-14,True,True,300.0,305.50518804729313,23189507640.95735,1729161.2785605525
0.004296855328119436,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,1541116.6082885237,2.660725059798814e-05,1.8878554250243737e-14,True,True,300.0,305.50518804729313,23189507640.95735,1541116.612585379
0.004821150973615714,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,1373521.6229106458,2.818382931264455e-05,2.118208625931419e-14,True,True,300.0,305.50518804729313,23189507640.95735,1373521.6277317968
0.005409420363372719,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,1224152.4349660957,2.985382618917963e-05,2.3766691683566606e-14,True,True,300.0,305.50518804729313,23189507640.95735,1224152.440375516
0.006069469474781008,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,1091027.0060822445,3.1622776601683795e-05,2.6666666666666666e-14,True,True,300.0,305.50518804729313,23189507640.95735,1091027.012151714
0.006810056758526749,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,972378.8427000504,3.3496543915782794e-05,2.992049211471908e-14,True,True,300.0,305.50518804729313,23189507640.95735,972378.8495101072
0.007641009357910833,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,866633.5557778246,3.54813389233576e-05,3.357134431451123e-14,True,True,300.0,305.50518804729313,23189507640.95735,866633.5634188339
0.00857335350906993,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,772387.9696051716,3.758374042884443e-05,3.766766785660681e-14,True,True,300.0,305.50518804729313,23189507640.95735,772387.9781785251
0.009619460852430975,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,688391.5025138269,3.9810717055349776e-05,4.22638184656298e-14,True,True,300.0,305.50518804729313,23189507640.95735,688391.5121332878
0.010793212596862821,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,613529.5724187484,4.216965034285822e-05,4.7420784267704605e-14,True,True,300.0,305.50518804729313,23189507640.95735,613529.5832119611
0.012110183714884523,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,546808.8069910044,4.466835921509635e-05,5.320699506583688e-14,True,True,300.0,305.50518804729313,23189507640.95735,546808.8191011881
0.013587849613087564,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,487343.86221052613,4.7315125896148124e-05,5.969923036182258e-14,True,True,300.0,305.50518804729313,23189507640.95735,487343.8757983757
0.015245818020164005,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,434345.67438885523,5.011872336272725e-05,6.698363817358886e-14,True,True,300.0,305.50518804729313,23189507640.95735,434345.68963467324
0.017106089169553463,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,387110.98977340094,5.30884444230989e-05,7.515687816705229e-14,True,True,300.0,305.50518804729313,23189507640.95735,387111.00687949016
0.019193347729173887,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,345013.0327974272,5.623413251903491e-05,8.432740427115679e-14,True,True,300.0,305.50518804729313,23189507640.95735,345013.051990775
0.021535290351967818,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,307493.1891490752,5.9566214352901096e-05,9.461690379562027e-14,True,True,300.0,305.50518804729313,23189507640.95735,307493.21068436553
0.02416299319365896,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,274053.5932988501,6.309573444801943e-05,1.0616191214759961e-13,True,True,300.0,305.50518804729313,23189507640.95735,274053.6174618433
0.02711132427445803,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,244250.52212652468,6.683439175686149e-05,1.191156245735903e-13,True,True,300.0,305.50518804729313,23189507640.95735,244250.54923784893
0.030419406156506745,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,217688.50698492193,7.079457843841388e-05,1.3364992896727295e-13,True,True,300.0,305.50518804729313,23189507640.95735,217688.5374043281
0.03413113507650724,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,194015.08607124654,7.498942093324559e-05,1.4995768671742643e-13,True,True,300.0,305.50518804729313,23189507640.95735,194015.1202023816
0.03829576342211426,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,172916.12747309761,7.943282347242822e-05,1.682552918613852e-13,True,True,300.0,305.50518804729313,23189507640.95735,172916.165768861
0.042968553281194366,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,154111.66082885233,8.413951416451965e-05,1.887855425024374e-13,True,True,300.0,305.50518804729313,23189507640.95735,154111.70379740561
0.048211509736157135,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,137352.1622910646,8.912509381337459e-05,2.118208625931419e-13,True,True,300.0,305.50518804729313,23189507640.95735,137352.21050257434
0.05409420363372719,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,122415.24349660959,9.440608762859246e-05,2.376669168356661e-13,True,True,300.0,305.50518804729313,23189507640.95735,122415.29759081322
0.06069469474781009,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,109102.70060822442,0.0001,2.6666666666666673e-13,True,True,300.0,305.50518804729313,23189507640.95735,109102.76130291917
0.06810056758526746,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,97237.88427000504,0.00010592537251772897,2.992049211471907e-13,True,True,300.0,305.50518804729313,23189507640.95735,97237.95237057265
0.07641009357910834,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,86663.35557778242,0.00011220184543019653,3.357134431451124e-13,True,True,300.0,305.50518804729313,23189507640.95735,86663.431987876
0.0857335350906993,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,77238.79696051714,0.00011885022274370189,3.766766785660681e-13,True,True,300.0,305.50518804729313,23189507640.95735,77238.88269405223
0.09619460852430972,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,68839.15025138269,0.00012589254117941688,4.226381846562979e-13,True,True,300.0,305.50518804729313,23189507640.95735,68839.2464459912
0.1079321259686282,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,61352.957241874836,0.0001333521432163324,4.74207842677046e-13,True,True,300.0,305.50518804729313,23189507640.95735,61353.0651740008
0.12110183714884523,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,54680.88069910043,0.00014125375446227554,5.320699506583688e-13,True,True,300.0,305.50518804729313,23189507640.95735,54681.001800937585
0.13587849613087563,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,48734.38622105261,0.00014962356560944357,5.969923036182257e-13,True,True,300.0,305.50518804729313,23189507640.95735,48734.52209954875
0.15245818020164006,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,43434.567438885526,0.00015848931924611142,6.698363817358887e-13,True,True,300.0,305.50518804729313,23189507640.95735,43434.71989706573
0.17106089169553465,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,38711.0989773401,0.00016788040181225624,7.515687816705229e-13,True,True,300.0,305.50518804729313,23189507640.95735,38711.27003823179
0.19193347729173887,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,34501.30327974272,0.00017782794100389227,8.432740427115678e-13,True,True,300.0,305.50518804729313,23189507640.95735,34501.49521322001
0.21535290351967826,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,30749.31891490752,0.0001883649089489802,9.461690379562029e-13,True,True,300.0,305.50518804729313,23189507640.95735,30749.53426781104
0.24162993193658955,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,27405.359329885014,0.00019952623149688828,1.0616191214759959e-12,True,True,300.0,305.50518804729313,23189507640.95735,27405.600959816948
0.2711132427445802,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,24425.052212652477,0.00021134890398366476,1.1911562457359025e-12,True,True,300.0,305.50518804729313,23189507640.95735,24425.32332589522
0.30419406156506745,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,21768.850698492195,0.00022387211385683424,1.3364992896727294e-12,True,True,300.0,305.50518804729313,23189507640.95735,21769.15489255376
0.34131135076507246,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,19401.50860712465,0.00023713737056616554,1.4995768671742645e-12,True,True,300.0,305.50518804729313,23189507640.95735,19401.849918475415
0.3829576342211425,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,17291.612747309766,0.0002511886431509582,1.6825529186138514e-12,True,True,300.0,305.50518804729313,23189507640.95735,17291.99570494399
0.4296855328119436,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,15411.166082885236,0.0002660725059798814,1.8878554250243737e-12,True,True,300.0,305.50518804729313,23189507640.95735,15411.595768418048
0.48211509736157143,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,13735.216229106458,0.0002818382931264455,2.1182086259314192e-12,True,True,300.0,305.50518804729313,23189507640.95735,13735.69834420382
0.5409420363372719,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,12241.524349660958,0.00029853826189179633,2.3766691683566606e-12,True,True,300.0,305.50518804729313,23189507640.95735,12242.065291697294
0.6069469474781007,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,10910.270060822442,0.00031622776601683794,2.6666666666666663e-12,True,True,300.0,305.50518804729313,23189507640.95735,10910.877007769921
0.6810056758526748,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,9723.788427000505,0.00033496543915782794,2.9920492114719073e-12,True,True,300.0,305.50518804729313,23189507640.95735,9724.469432676357
0.7641009357910833,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,8666.335557778244,0.000354813389233576,3.3571344314511234e-12,True,True,300.0,305.50518804729313,23189507640.95735,8667.099658714036
0.857335350906993,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,7723.879696051715,0.0003758374042884443,3.766766785660681e-12,True,True,300.0,305.50518804729313,23189507640.95735,7724.737031402621
0.9619460852430973,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,6883.91502513827,0.00039810717055349773,4.22638184656298e-12,True,True,300.0,305.50518804729313,23189507640.95735,6884.876971223513
1.0793212596862822,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,6135.295724187484,0.00042169650342858224,4.74207842677046e-12,True,True,300.0,305.50518804729313,23189507640.95735,6136.375045447171
1.2110183714884524,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,5468.088069910044,0.0004466835921509635,5.320699506583688e-12,True,True,300.0,305.50518804729313,23189507640.95735,5469.299088281533
1.3587849613087568,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,4873.438622105261,0.00047315125896148127,5.9699230361822595e-12,True,True,300.0,305.50518804729313,23189507640.95735,4874.79740706657
1.5245818020164006,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,4343.4567438885515,0.0005011872336272725,6.698363817358886e-12,True,True,300.0,305.50518804729313,23189507640.95735,4344.981325690569
1.7106089169553467,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,3871.1098977340084,0.000530884444230989,7.51568781670523e-12,True,True,300.0,305.50518804729313,23189507640.95735,3872.820506650964
1.919334772917389,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,3450.130327974272,0.0005623413251903491,8.432740427115679e-12,True,True,300.0,305.50518804729313,23189507640.95735,3452.0496627471894
2.1535290351967826,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,3074.9318914907512,0.000595662143529011,9.46169037956203e-12,True,True,300.0,305.50518804729313,23189507640.95735,3077.085420525948
2.416299319365896,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,2740.5359329885014,0.0006309573444801943,1.061619121475996e-11,True,True,300.0,305.50518804729313,23189507640.95735,2742.9522323078672
2.7111324274458024,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,2442.505221265247,0.0006683439175686149,1.1911562457359026e-11,True,True,300.0,305.50518804729313,23189507640.95735,2445.2163536926932
3.0419406156506734,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,2176.8850698492197,0.0007079457843841388,1.3364992896727292e-11,True,True,300.0,305.50518804729313,23189507640.95735,2179.92701046487
3.4131135076507246,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,1940.1508607124656,0.0007498942093324559,1.4995768671742644e-11,True,True,300.0,305.50518804729313,23189507640.95735,1943.5639742201163
3.8295763422114244,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,1729.1612747309764,0.0007943282347242822,1.6825529186138514e-11,True,True,300.0,305.50518804729313,23189507640.95735,1732.990851073188
4.296855328119436,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,1541.1166082885231,0.0008413951416451964,1.8878554250243738e-11,True,True,300.0,305.50518804729313,23189507640.95735,1545.4134636166425
4.8211509736157145,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,1373.5216229106459,0.0008912509381337459,2.1182086259314195e-11,True,True,300.0,305.50518804729313,23189507640.95735,1378.3427738842613
5.409420363372718,5.196084933422728,9.15439598480034,1.5209412060782251e-10,True,True,1224.1524349660958,0.0009440608762859245,2.3766691683566602e-11,True,True,300.0,305.50518804729313,23189507640.95735,1229.5618553294685
