index,reference_equivalent_energy_j,reference_equivalent_energy_mj,band,susceptibility_gain,amplitude_response_gain,z1,z2,g1,g2,rho,productive_participation,cancellation_tax,scaffold_tax,total_tax,kinetic_min_eigenvalue,kinetic_condition_number,distance_from_unit_template,positive_hamiltonian,physical_model,complete_energy_prediction,certification_eligible
664602,9827798.218143182,9.827798218143181,TARGET_LT_10MJ,7.930026564272817,2.8160302846867284,0.8675701503913862,1.1339039982160513,1.8015542668290436,1.3603404648602009,-0.33612655382603407,0.974915505386889,1.2654245039448142,1.1277679692809928,1.4638245214142052,0.6417418648868478,2.118814991071742,0.660683172355717,True,False,False,False
65909,8570177.957587166,8.570177957587166,TARGET_LT_10MJ,8.074003127426533,2.841479038709688,0.9509178954418983,0.8102463635728704,0.9792596492916346,2.0486258012242615,-0.2770154159516096,0.9162349882535636,1.0947435200214386,1.0877557484461218,1.299681383317693,0.6274582686380447,1.8068229347547469,0.6612393123164015,True,False,False,False
49261,9510922.34160741,9.51092234160741,TARGET_LT_10MJ,7.627012424830612,2.7617046230237245,0.802609573077461,0.7640635105917427,1.0587786040268838,1.9957959577441216,-0.15466267708688974,0.9501548702828586,1.1117893811315298,1.1644131767409074,1.362495994747444,0.6606964338668639,1.3712449520877874,0.6625047405297207,True,False,False,False
965038,9448510.846465815,9.448510846465815,TARGET_LT_10MJ,6.237896243114059,2.497578075479135,0.52357698552705,1.1732443588924601,1.3580250875093043,1.3316139015369117,-0.2044461527839303,0.9689594185911119,1.023931204341352,1.047597534620878,1.1070306812735966,0.48620507192876905,2.4899293371997175,0.6654179986147698,True,False,False,False
695293,9824372.020029675,9.824372020029676,TARGET_LT_10MJ,7.395978239939703,2.719554787081831,0.7269853289935696,0.6544878951997273,1.4212753362953663,1.5719537385739386,-0.11488352809101343,0.8457749956287444,1.1289146151393652,1.0224740983845915,1.36476717712578,0.6035946254886122,1.2887434146302894,0.6659933442881325,True,False,False,False
912551,8440966.360876955,8.440966360876955,TARGET_LT_10MJ,9.007928044150717,3.001321049829677,1.077169221386199,0.8194634571126862,1.2322568632662296,1.7975090276449919,-0.4269683826714754,0.9434102033264935,1.1092624049633741,1.2146229912352196,1.4281545987425617,0.5269837047873382,2.5990347733128907,0.6669059555178656,True,False,False,False
27079,9294895.605025198,9.294895605025198,TARGET_LT_10MJ,8.077716753128838,2.8421324306106563,1.04041849051231,0.8879191340682564,1.8657511468045413,1.1697912304662168,-0.40738780051469803,0.9628787883557379,1.3129583084955812,1.03421769824804,1.4102343266141888,0.5652533369994824,2.4114573030505295,0.6719174902309714,True,False,False,False
950765,8933415.004362704,8.933415004362704,TARGET_LT_10MJ,7.6221430258475955,2.7608228892574034,0.7920892535463978,0.8807423195163415,1.635826325044036,1.7717523449100554,-0.0891968309879303,0.8729056916199625,1.0861500520259142,1.0278511976942417,1.2789475914387174,0.7497254741869834,1.2312588149372807,0.6738280303885482,True,False,False,False
786265,8812921.893889261,8.81292189388926,TARGET_LT_10MJ,7.3469380524782695,2.7105235753407992,0.6777334885483168,0.7648437182518667,1.8770561013370752,1.225883962586522,-0.027802420780062675,0.9467230685986578,1.0814242474734783,1.0646608896141398,1.2161424386432738,0.6733539885617951,1.1423756765462383,0.675020820255707,True,False,False,False
943941,8268893.253914925,8.268893253914925,TARGET_LT_10MJ,7.84768809208255,2.8013725371828984,0.8950295682686105,0.9348149275180637,2.043980985879898,1.3986304770223796,-0.14686440117657185,0.9867304186336696,1.0846666609868407,1.1087904813921927,1.2188415867942957,0.779119640841948,1.3486052717260095,0.6794966606542177,True,False,False,False
351719,9466129.693001155,9.466129693001156,TARGET_LT_10MJ,7.66511881432672,2.7685950975768776,1.0654447317986124,0.9038553899001044,0.8473735856823623,1.7962467269971967,-0.495727906934917,0.8083579037338495,1.0433252193033695,1.0559259667056926,1.3628544802897895,0.49151388723573236,3.006601182265744,0.6804775849783136,True,False,False,False
562973,9149453.19967732,9.14945319967732,TARGET_LT_10MJ,7.986375126387539,2.826017538230706,0.7559995496892145,0.670319984533874,1.0364787066355348,1.8012387324124575,-0.2406972674652934,0.9246991248801351,1.1725589968264103,1.0823525225552113,1.372470411091158,0.5365399236503398,1.65836608116531,0.6814940215439489,True,False,False,False
570065,9921745.152336454,9.921745152336454,TARGET_LT_10MJ,6.8379246092183195,2.6149425632732965,0.5285783073833871,0.777407054181338,1.3770614070817828,1.0313909286633134,-0.292601415887475,0.9434196171350777,1.048033332452178,1.147097485455071,1.2742965892311553,0.4279146116817326,2.0519765530607064,0.6832539614069694,True,False,False,False
813189,8659672.305668201,8.6596723056682,TARGET_LT_10MJ,7.013151888693415,2.6482356180471207,0.9166716754138721,0.6196864234944799,1.129625478759408,1.9176688715815544,0.058702689595520496,0.9558622394688427,1.0753946211189032,1.0139120703237523,1.1407036931593693,0.6132353175181656,1.5053320560958088,0.6863312095357946,True,False,False,False
564893,7985212.966102062,7.985212966102062,TARGET_LT_10MJ,9.815047189119944,3.1328975707992663,0.7709665230794569,0.8599821151213418,1.3471945323981345,1.6271653836593032,-0.44800790771842003,0.9125284594483674,1.2786652278155088,1.0505738895400802,1.4720990758116737,0.44797480870412587,2.6407150726147015,0.6881922532630875,True,False,False,False
448226,9758320.353206085,9.758320353206084,TARGET_LT_10MJ,6.7351080822424745,2.595208677976103,0.7571714075512934,1.2000790181513195,1.8770992262288928,0.7698398265056312,-0.3100863778963685,0.9137419778853655,1.1032684482634068,1.02239840797935,1.2344621702603522,0.6092836175595129,2.212379865952058,0.6900584224649292,True,False,False,False
278302,9824123.760455575,9.824123760455574,TARGET_LT_10MJ,6.921296006959931,2.6308356100220194,0.566763663704247,1.0907258346177628,1.4130001021549106,1.5121963685378432,-0.19240678567439318,0.9409704124554992,1.184796404093504,1.014312163421287,1.2771426050621728,0.5262228792729121,2.1497860765996744,0.690185259796337,True,False,False,False
899757,9125219.913262978,9.125219913262978,TARGET_LT_10MJ,7.908233175045819,2.8121580992266098,0.7809779186779443,0.8554196699886427,1.0737596401013434,2.05927169136703,-0.20881095621734858,0.8810596982948482,1.1393521493300796,1.048161758024434,1.3554420366315338,0.6435152950901549,1.5429039545009289,0.6912259523164849,True,False,False,False
842503,7035947.37707438,7.035947377074381,TARGET_LT_10MJ,9.881052431279718,3.1434141361391945,1.0126020248456067,0.8009686937223879,1.562534989323467,1.6105208937078714,-0.43010925967246294,0.9815279515460134,1.138515123166144,1.125765147319926,1.3058218498396092,0.5052397869385375,2.589524747362415,0.6919142635503761,True,False,False,False
36773,9334470.995351287,9.334470995351287,TARGET_LT_10MJ,8.584551416802006,2.9299405142087793,0.8524227909160558,0.7277590852006456,1.4119498822838068,1.690572518389672,-0.2752393949776888,0.9673415184952319,1.077213542535901,1.3515853789959968,1.5051003666345606,0.5645214750929338,1.7991528149687586,0.6943436682425386,True,False,False,False
945757,9354571.85501498,9.35457185501498,TARGET_LT_10MJ,8.657050204928634,2.9422865606409982,0.7481273140361512,0.9397904189740063,1.6217553191818297,1.5166771174408495,-0.313828282058239,0.9790543802082539,1.3639304786920547,1.0918590461813933,1.5210797904868854,0.5639070010534182,1.993255501096826,0.6983227389254191,True,False,False,False
493639,9369928.470360463,9.369928470360463,TARGET_LT_10MJ,8.460419713298139,2.9086800637571226,1.0263833655825434,0.8829367689348016,1.0534106399863958,1.919096803292632,-0.4139651460573077,0.9979320955462754,1.2923646867275238,1.149746872425257,1.4889713069950208,0.5541072579037951,2.4457591148334026,0.7004228328980227,True,False,False,False
