radius_m,radius_mpc,attractive_acceleration_m_s2,lambda_acceleration_m_s2,net_acceleration_m_s2
2.917150722597992163e+22,9.453841645983237507e-01,-1.559577745634269841e-13,9.533846226941412390e-14,-6.061931229401286020e-14
2.923878817444610546e+22,9.475645916419574988e-01,-1.552408560440133143e-13,9.555835019351428771e-14,-5.968250585049902663e-14
2.930622429919409340e+22,9.497500476063941433e-01,-1.545272331099909250e-13,9.577874526549589792e-14,-5.874848784449502708e-14
2.937381595812133339e+22,9.519405440903000448e-01,-1.538168906119628856e-13,9.599964865504111120e-14,-5.781724195692177440e-14
2.944156350995072077e+22,9.541360927190924990e-01,-1.531098134701722501e-13,9.622106153452986234e-14,-5.688875193564238773e-14
2.950946731423246477e+22,9.563367051450000211e-01,-1.524059866741821957e-13,9.644298507904589738e-14,-5.596300159513629831e-14
2.957752773134607240e+22,9.585423930471272946e-01,-1.517053952825567175e-13,9.666542046638328648e-14,-5.503997481617343098e-14
2.964574512250224011e+22,9.607531681315156780e-01,-1.510080244225436196e-13,9.688836887705258338e-14,-5.411965554549103626e-14
2.971411984974471601e+22,9.629690421312038229e-01,-1.503138592897592742e-13,9.711183149428693429e-14,-5.320202779547233996e-14
2.978265227595228381e+22,9.651900268062925115e-01,-1.496228851478737836e-13,9.733580950404856547e-14,-5.228707564382521810e-14
2.985134276484070061e+22,9.674161339440063845e-01,-1.489350873282980106e-13,9.756030409503504372e-14,-5.137478323326296692e-14
2.992019168096452975e+22,9.696473753587543376e-01,-1.482504512298731845e-13,9.778531645868542306e-14,-5.046513477118776143e-14
2.998919938971918349e+22,9.718837628921952465e-01,-1.475689623185597230e-13,9.801084778918674505e-14,-4.955811452937297800e-14
3.005836625734283559e+22,9.741253084132999174e-01,-1.468906061271291607e-13,9.823689928348041272e-14,-4.865370684364874801e-14
3.012769265091828777e+22,9.763720238184119271e-01,-1.462153682548576414e-13,9.846347214126821120e-14,-4.775189611358943019e-14
3.019717893837502913e+22,9.786239210313137926e-01,-1.455432343672191081e-13,9.869056756501911081e-14,-4.685266680219999730e-14
3.026682548849114454e+22,9.808810120032893654e-01,-1.448741901955815982e-13,9.891818675997542654e-14,-4.595600343560617164e-14
3.033663267089521469e+22,9.831433087131851156e-01,-1.442082215369046486e-13,9.914633093415911627e-14,-4.506189060274553231e-14
3.040660085606837125e+22,9.854108231674768570e-01,-1.435453142534370802e-13,9.937500129837839459e-14,-4.417031295505868566e-14
3.047673041534623469e+22,9.876835674003323629e-01,-1.428854542724170795e-13,9.960419906623416994e-14,-4.328125520618290957e-14
3.054702172092080587e+22,9.899615534736730948e-01,-1.422286275857740969e-13,9.983392545412616611e-14,-4.239470213164793083e-14
3.061747514584256322e+22,9.922447934772417044e-01,-1.415748202498305192e-13,1.000641816812597381e-13,-4.151063856857078110e-14
3.068809106402237533e+22,9.945332995286639832e-01,-1.409240183850061173e-13,1.002949689696522206e-13,-4.062904941535389670e-14
3.075886985023350165e+22,9.968270837735142553e-01,-1.402762081755233540e-13,1.005262885441394414e-13,-3.974991963138391260e-14
3.082981188011353021e+22,9.991261583853777717e-01,-1.396313758691144821e-13,1.007581416323819810e-13,-3.887323423673250107e-14
3.090091753016647483e+22,1.001430535565918323e+00,-1.389895077767287451e-13,1.009905294648720648e-13,-3.799897831185668032e-14
3.097218717776470868e+22,1.003740227544941854e+00,-1.383505902722422784e-13,1.012234532749399873e-13,-3.712713699730229114e-14
3.104362120115091459e+22,1.006055246580458862e+00,-1.377146097921693478e-13,1.014569142987602713e-13,-3.625769549340907649e-14
3.111521997944022421e+22,1.008375604958754002e+00,-1.370815528353732355e-13,1.016909137753588754e-13,-3.539063906001436013e-14
3.118698389262212635e+22,1.010701314994447930e+00,-1.364514059627806095e-13,1.019254529466192773e-13,-3.452595301616133216e-14
3.125891332156250128e+22,1.013032389030563252e+00,-1.358241557970958924e-13,1.021605330572892141e-13,-3.366362273980667822e-14
3.133100864800567591e+22,1.015368839438590909e+00,-1.351997890225171456e-13,1.023961553549873591e-13,-3.280363366752978646e-14
3.140327025457643704e+22,1.017710678618555908e+00,-1.345782923844534928e-13,1.026323210902099354e-13,-3.194597129424355741e-14
3.147569852478201528e+22,1.020057918999081048e+00,-1.339596526892440840e-13,1.028690315163371031e-13,-3.109062117290698094e-14
3.154829384301419482e+22,1.022410573037455750e+00,-1.333438568038773360e-13,1.031062878896399762e-13,-3.023756891423735984e-14
3.162105659455133083e+22,1.024768653219701120e+00,-1.327308916557124211e-13,1.033440914692871741e-13,-2.938680018642524697e-14
3.169398716556032501e+22,1.027132172060634119e+00,-1.321207442322022942e-13,1.035824435173512204e-13,-2.853830071485107387e-14
3.176708594309878147e+22,1.029501142103937505e+00,-1.315134015806165698e-13,1.038213452988156993e-13,-2.769205628180087050e-14
3.184035331511701157e+22,1.031875575922224453e+00,-1.309088508077669472e-13,1.040607980815816932e-13,-2.684805272618525404e-14
3.191378967046004723e+22,1.034255486117104272e+00,-1.303070790797338741e-13,1.043008031364744340e-13,-2.600627594325944011e-14
3.198739539886978420e+22,1.036640885319251693e+00,-1.297080736215933854e-13,1.045413617372502830e-13,-2.516671188434310244e-14
3.206117089098704146e+22,1.039031786188473472e+00,-1.291118217171461901e-13,1.047824751606034963e-13,-2.432934655654269386e-14
3.213511653835353673e+22,1.041428201413772348e+00,-1.285183107086482213e-13,1.050241446861725860e-13,-2.349416602247563528e-14
3.220923273341408851e+22,1.043830143713418979e+00,-1.279275279965411864e-13,1.052663715965476536e-13,-2.266115639999353279e-14
3.228351986951866706e+22,1.046237625835017448e+00,-1.273394610391851627e-13,1.055091571772769785e-13,-2.183030386190818418e-14
3.235797834092439509e+22,1.048650660555571212e+00,-1.267540973525932116e-13,1.057525027168736193e-13,-2.100159463571959231e-14
3.243260854279775401e+22,1.051069260681553486e+00,-1.261714245101652106e-13,1.059964095068225826e-13,-2.017501500334262801e-14
3.250741087121662647e+22,1.053493439048974523e+00,-1.255914301424247904e-13,1.062408788415875635e-13,-1.935055130083722696e-14
3.258238572317242294e+22,1.055923208523449564e+00,-1.250141019367563478e-13,1.064859120186177990e-13,-1.852818991813854883e-14
3.265753349657212014e+22,1.058358582000265447e+00,-1.244394276371441783e-13,1.067315103383548332e-13,-1.770791729878934513e-14
3.273285459024047138e+22,1.060799572404452329e+00,-1.238673950439116856e-13,1.069776751042396740e-13,-1.688971993967201161e-14
3.280834940392207024e+22,1.063246192690850300e+00,-1.232979920134626600e-13,1.072244076227195456e-13,-1.607358439074311443e-14
3.288401833828345184e+22,1.065698455844177106e+00,-1.227312064580237442e-13,1.074717092032547676e-13,-1.525949725476897662e-14
3.295986179491527813e+22,1.068156374879100090e+00,-1.221670263453873273e-13,1.077195811583258987e-13,-1.444744518706142862e-14
3.303588017633443080e+22,1.070619962840302808e+00,-1.216054396986563327e-13,1.079680248034405776e-13,-1.363741489521575500e-14
3.311207388598611686e+22,1.073089232802554083e+00,-1.210464345959903689e-13,1.082170414571404024e-13,-1.282939313884996645e-14
3.318844332824609161e+22,1.075564197870779504e+00,-1.204899991703518301e-13,1.084666324410082127e-13,-1.202336672934361740e-14
3.326498890842275578e+22,1.078044871180129816e+00,-1.199361216092544955e-13,1.087167990796748552e-13,-1.121932252957964027e-14
3.334171103275926946e+22,1.080531265896049309e+00,-1.193847901545129871e-13,1.089675427008262395e-13,-1.041724745368674763e-14
3.341861010843579187e+22,1.083023395214348206e+00,-1.188359931019925052e-13,1.092188646352105445e-13,-9.617128466781960681e-15
3.349568654357160788e+22,1.085521272361271716e+00,-1.182897188013606591e-13,1.094707662166451990e-13,-8.818952584715460025e-15
3.357294074722721255e+22,1.088024910593567762e+00,-1.177459556558406607e-13,1.097232487820237222e-13,-8.022706873816938525e-15
3.365037312940663059e+22,1.090534323198561806e+00,-1.172046921219642157e-13,1.099763136713232714e-13,-7.228378450640944368e-15
3.372798410105951774e+22,1.093049523494225017e+00,-1.166659167093268127e-13,1.102299622276114962e-13,-6.435954481715316476e-15
3.380577407408326207e+22,1.095570524829242887e+00,-1.161296179803445766e-13,1.104841957970534547e-13,-5.645422183291121918e-15
3.388374346132532861e+22,1.098097340583090498e+00,-1.155957845500101394e-13,1.107390157289192501e-13,-4.856768821090889366e-15
3.396189267658536072e+22,1.100629984166100916e+00,-1.150644050856516896e-13,1.109944233755909090e-13,-4.069981710060780558e-15
3.404022213461733592e+22,1.103168469019535136e+00,-1.145354683066926286e-13,1.112504200925694124e-13,-3.285048214123216139e-15
3.411873225113186442e+22,1.105712808615656684e+00,-1.140089629844114795e-13,1.115070072384821673e-13,-2.501955745929312176e-15
3.419742344279834493e+22,1.108263016457800898e+00,-1.134848779417038151e-13,1.117641861750901634e-13,-1.720691766613651702e-15
3.427629612724714576e+22,1.110819106080446428e+00,-1.129632020528451957e-13,1.120219582672950161e-13,-9.412437855501795954e-16
3.435535072307188230e+22,1.113381091049288507e+00,-1.124439242432545612e-13,1.122803248831463880e-13,-1.635993601081731953e-16
3.443458764983161900e+22,1.115948984961310231e+00,-1.119270334892592518e-13,1.125392873938492845e-13,6.122539045900326618e-16
3.451400732805308822e+22,1.118522801444854942e+00,-1.114125188178611390e-13,1.127988471737712100e-13,1.386328355910071047e-15
3.459361017923287122e+22,1.121102554159696618e+00,-1.109003693065038293e-13,1.130590056004493753e-13,2.158636293945545981e-15
3.467339662583973859e+22,1.123688256797115592e+00,-1.103905740828403232e-13,1.133197640545982577e-13,2.929189971757934502e-15
3.475336709131685226e+22,1.126279923079970047e+00,-1.098831223245023264e-13,1.135811239201168714e-13,3.698001595614544977e-15
3.483352200008392979e+22,1.128877566762766627e+00,-1.093780032588710515e-13,1.138430865840957978e-13,4.465083325224746239e-15
3.491386177753963509e+22,1.131481201631736822e+00,-1.088752061628477160e-13,1.141056534368250486e-13,5.230447273977332673e-15
3.499438685006375944e+22,1.134090841504908687e+00,-1.083747203626263124e-13,1.143688258718011093e-13,5.994105509174796973e-15
3.507509764501943615e+22,1.136706500232178119e+00,-1.078765352334673757e-13,1.146326052857342718e-13,6.756070052266896080e-15
3.515599459075553965e+22,1.139328191695386794e+00,-1.073806401994715616e-13,1.148969930785564351e-13,7.516352879084873451e-15
3.523707811660885393e+22,1.141955929808392334e+00,-1.068870247333558619e-13,1.151619906534281479e-13,8.274965920072286071e-15
3.531834865290635431e+22,1.144589728517142024e+00,-1.063956783562300227e-13,1.154275994167461318e-13,9.031921060516109141e-15
3.539980663096756457e+22,1.147229601799749865e+00,-1.059065906373736440e-13,1.156938207781509799e-13,9.787230140777335902e-15
3.548145248310679254e+22,1.149875563666568290e+00,-1.054197511940151468e-13,1.159606561505344019e-13,1.054090495651925505e-14
3.556328664263539504e+22,1.152527628160262108e+00,-1.049351496911114479e-13,1.162281069500466712e-13,1.129295725893522326e-14
3.564530954386416022e+22,1.155185809355885329e+00,-1.044527758411281512e-13,1.164961745961044753e-13,1.204339875497632416e-14
3.572752162210555154e+22,1.157850121360954221e+00,-1.039726194038214184e-13,1.167648605113981106e-13,1.279224110757669224e-14
3.580992331367601878e+22,1.160520578315521689e+00,-1.034946701860206727e-13,1.170341661218991056e-13,1.353949593587843286e-14
3.589251505589834272e+22,1.163197194392254108e+00,-1.030189180414119837e-13,1.173040928568679201e-13,1.428517481545593644e-14
3.597529728710396294e+22,1.165879983796505703e+00,-1.025453528703226264e-13,1.175746421488615189e-13,1.502928927853889258e-14
3.605827044663522178e+22,1.168568960766392495e+00,-1.020739646195072050e-13,1.178458154337406665e-13,1.577185081423346144e-14
3.614143497484782640e+22,1.171264139572870677e+00,-1.016047432819333863e-13,1.181176141506780556e-13,1.651287086874466936e-14
3.622479131311308014e+22,1.173965534519810117e+00,-1.011376788965702316e-13,1.183900397421655274e-13,1.725236084559529575e-14
3.630833990382028168e+22,1.176673159944071845e+00,-1.006727615481762403e-13,1.186630936540219467e-13,1.799033210584570644e-14
3.639208119037901511e+22,1.179387030215581555e+00,-1.002099813670892594e-13,1.189367773354006494e-13,1.872679596831139003e-14
3.647601561722158685e+22,1.182107159737409319e+00,-9.974932852901652115e-14,1.192110922387975202e-13,1.946176370978099905e-14
3.656014362980531988e+22,1.184833562945844188e+00,-9.929079325482638330e-14,1.194860398200583131e-13,2.019524656523192981e-14
3.664446567461491940e+22,1.187566254310469693e+00,-9.883436581034081461e-14,1.197616215383865529e-13,2.092725572804573827e-14
3.672898219916488448e+22,1.190305248334243116e+00,-9.838003650612835994e-14,1.200378388563512595e-13,2.165780235022289954e-14
3.681369365200186533e+22,1.193050559553571421e+00,-9.792779569729873342e-14,1.203146932398948492e-13,2.238689754259611582e-14
3.689860048270698689e+22,1.195802202538386538e+00,-9.747763378329821954e-14,1.205921861583405061e-13,2.311455237504228653e-14
3.698370314189834027e+22,1.198560191892226401e+00,-9.702954120770538970e-14,1.208703190844004866e-13,2.384077787669509685e-14
3.706900208123331058e+22,1.201324542252309779e+00,-9.658350845802851012e-14,1.211490934941836425e-13,2.456558503615513236e-14
3.715449775341093834e+22,1.204095268289613552e+00,-9.613952606550385848e-14,1.214285108672032212e-13,2.528898480169936269e-14
3.724019061217441087e+22,1.206872384708953083e+00,-9.569758460489417947e-14,1.217085726863849181e-13,2.601098808149073866e-14
3.732608111231343211e+22,1.209655906249058610e+00,-9.525767469428884419e-14,1.219892804380746521e-13,2.673160574378580787e-14
3.741216970966657139e+22,1.212445847682652289e+00,-9.481978699490500676e-14,1.222706356120462137e-13,2.745084861714120693e-14
3.749845686112378841e+22,1.215242223816529243e+00,-9.438391221088876083e-14,1.225526397015096971e-13,2.816872749062093623e-14
3.758494302462882401e+22,1.218045049491635501e+00,-9.395004108911806325e-14,1.228352942031189717e-13,2.888525311400090843e-14
3.767162865918156577e+22,1.220854339583144155e+00,-9.351816441900659165e-14,1.231186006169797604e-13,2.960043619797316876e-14
3.775851422484056873e+22,1.223670109000537742e+00,-9.308827303230771567e-14,1.234025604466576922e-13,3.031428741434997651e-14
3.784560018272547557e+22,1.226492372687685961e+00,-9.266035780292008381e-14,1.236871751991862032e-13,3.102681739626611941e-14
3.793288699501940729e+22,1.229321145622923828e+00,-9.223440964669411894e-14,1.239724463850744383e-13,3.173803673838031936e-14
3.802037512497148828e+22,1.232156442819133169e+00,-9.181041952123880421e-14,1.242583755183154548e-13,3.244795599707665063e-14
3.810806503689931666e+22,1.234998279323822112e+00,-9.138837842572965539e-14,1.245449641163942504e-13,3.315658569066459503e-14
3.819595719619129639e+22,1.237846670219202139e+00,-9.096827740071837184e-14,1.248322137002955377e-13,3.386393629957716589e-14
3.828405206930927124e+22,1.240701630622271789e+00,-9.055010752794173028e-14,1.251201257945121507e-13,3.457001826657042045e-14
3.837235012379091560e+22,1.243563175684895050e+00,-9.013385993013271251e-14,1.254087019270529963e-13,3.527484199692028381e-14
3.846085182825223422e+22,1.246431320593882841e+00,-8.971952577083201186e-14,1.256979436294512081e-13,3.597841785861919619e-14
3.854955765239000334e+22,1.249306080571070732e+00,-8.930709625420059981e-14,1.259878524367720978e-13,3.668075618257149799e-14
3.863846806698435438e+22,1.252187470873403541e+00,-8.889656262483259560e-14,1.262784298876215367e-13,3.738186726278894106e-14
3.872758354390122339e+22,1.255075506793014828e+00,-8.848791616756963776e-14,1.265696775241541086e-13,3.808176135658447083e-14
3.881690455609477536e+22,1.257970203657305719e+00,-8.808114820731618970e-14,1.268615968920809359e-13,3.878044868476474622e-14
3.890643157761010539e+22,1.260871576829030838e+00,-8.767625010885458021e-14,1.271541895406784893e-13,3.947793943182390914e-14
3.899616508358557906e+22,1.263779641706376466e+00,-8.727321327666245475e-14,1.274474570227963125e-13,4.017424374613385770e-14
3.908610555025540776e+22,1.266694413723041812e+00,-8.687202915473003742e-14,1.277414008948653774e-13,4.086937174013533993e-14
3.917625345495221561e+22,1.269615908348323829e+00,-8.647268922637828901e-14,1.280360227169064655e-13,4.156333349052817651e-14
3.926660927610954763e+22,1.272544141087198266e+00,-8.607518501407833992e-14,1.283313240525384729e-13,4.225613903846013300e-14
3.935717349326436958e+22,1.275479127480399155e+00,-8.567950807927160461e-14,1.286273064689863870e-13,4.294779838971478235e-14
