target,target_outward_acceleration_m_s2,radius_m,z_rrep_over_R,mass_kg,charge_c,repulsion_radius_m,repulsive_zone_width_m,surface_electric_field_v_m,surface_field_over_schwinger,em_field_energy_mass_outside_kg,em_field_mass_fraction_of_adm,shell_surface_energy_j_m2,shell_surface_pressure_n_m,shell_nec,shell_wec,shell_dec,reconstructed_surface_repulsion_m_s2
one_g,9.80665,1.0,1.345155155155155,425696998067.69025,2392965756.489377,1.345155155155155,0.34515515515515505,2.150690367355571e+19,16.252656000661016,286314255742.41376,0.6725775775775774,9.96874637361393e+26,-1.0238692936552167e+27,False,False,False,9.806649999999992
one_g,9.80665,1.0,1.3456546546546546,425081830776.8412,2391680045.245525,1.3456546546546548,0.34565465465465484,2.1495348277161697e+19,16.24392364730166,286006672096.9893,0.6728273273273274,9.946747786853785e+26,-1.0227693643172101e+27,False,False,False,9.80665
one_g,9.80665,1.0,1.3461541541541542,424468438855.4349,2390397356.0090194,1.346154154154154,0.34615415415415396,2.148382004121523e+19,16.235211818952198,285699976136.2861,0.673077077077077,9.924812687894937e+26,-1.0216726093692671e+27,False,False,False,9.806649999999996
one_g,9.80665,1.0,1.3466536536536537,423856814628.9858,2389117677.5859637,1.3466536536536535,0.3466536536536535,2.1472318865110577e+19,16.226520439585407,285394164023.06146,0.6733268268268267,9.902940802295213e+26,-1.0205790150892808e+27,False,False,False,9.806649999999989
one_g,9.80665,1.0,1.347153153153153,423246950467.1783,2387840998.8395367,1.3471531531531533,0.3471531531531533,2.1460844648754983e+19,16.2178494335617,285089231942.15784,0.6735765765765765,9.881131857191993e+26,-1.0194885678341202e+27,False,False,False,9.80665
one_g,9.80665,1.0,1.3476526526526527,422638838783.5483,2386567308.689618,1.3476526526526529,0.3476526526526529,2.14493972925653e+19,16.209198725626614,284785176100.34283,0.6738263263263263,9.859385581290803e+26,-1.0184012540390611e+27,False,False,False,9.80665
one_g,9.80665,1.0,1.348152152152152,422032472035.17,2385296596.112426,1.348152152152152,0.348152152152152,2.1437976697464705e+19,16.200568240908304,284481992726.1537,0.6740760760760761,9.837701704854115e+26,-1.0173170602172265e+27,False,False,False,9.80665
one_g,9.80665,1.0,1.3486516516516516,421427842722.3431,2384028850.1401463,1.3486516516516516,0.3486516516516516,2.1426582764879413e+19,16.191957904915068,284179678069.74023,0.6743258258258258,9.816079959690145e+26,-1.0162359729590283e+27,False,False,False,9.806650000000003
one_g,9.80665,1.0,1.3491511511511511,420824943388.284,2382764059.860573,1.3491511511511514,0.34915115115115136,2.1415215396735398e+19,16.183367643532872,283878228402.71075,0.6745755755755758,9.794520079141842e+26,-1.0151579789316132e+27,False,False,False,9.80665000000001
one_g,9.80665,1.0,1.3496506506506507,420223766618.81934,2381502214.416746,1.349650650650651,0.34965065065065093,2.1403874495455175e+19,16.174797383022916,283577640017.97833,0.6748253253253254,9.773021798075899e+26,-1.0140830648783157e+27,False,False,False,9.80665
one_g,9.80665,1.0,1.35015015015015,419624305042.082,2380243303.006597,1.3501501501501503,0.3501501501501503,2.1392559963954594e+19,16.16624705001921,283277909229.6097,0.675075075075075,9.7515848528719e+26,-1.0130112176181154e+27,False,False,False,9.806649999999996
one_g,9.80665,1.0,1.3506496496496496,419026551328.20886,2378987314.8825903,1.3506496496496494,0.3506496496496494,2.1381271705639617e+19,16.15771657152613,282979032372.67303,0.6753248248248246,9.7302089814115e+26,-1.0119424240450953e+27,False,False,False,9.806649999999992
one_g,9.80665,1.0,1.3511491491491492,418430498189.0439,2377734239.3513775,1.3511491491491492,0.3511491491491492,2.1370009624403227e+19,16.149205874916113,282681005803.09064,0.6755745745745746,9.708893923067813e+26,-1.0108766711279111e+27,False,False,False,9.806649999999996
one_g,9.80665,1.0,1.3516486486486485,417836138377.8406,2376484065.773443,1.3516486486486485,0.35164864864864853,2.1358773624622227e+19,16.140714887927192,282383825897.48895,0.6758243243243243,9.687639418694785e+26,-1.0098139459092594e+27,False,False,False,9.806649999999996
one_g,9.80665,1.0,1.352148148148148,417243464688.96814,2375236783.5627627,1.3521481481481483,0.3521481481481483,2.134756361115417e+19,16.13224353866072,282087489053.0528,0.6760740740740742,9.666445210616655e+26,-1.0087542355053536e+27,False,False,False,9.806650000000007
one_g,9.80665,1.0,1.3526476476476477,416652469957.62134,2373992382.1864567,1.3526476476476477,0.35264764764764767,2.1336379489334256e+19,16.12379175557899,281791991687.37933,0.6763238238238238,9.645311042617619e+26,-1.0076975271054015e+27,False,False,False,9.806649999999996
one_g,9.80665,1.0,1.3531471471471472,416063147059.53107,2372750851.1644526,1.3531471471471475,0.35314714714714746,2.1325221164972294e+19,16.115359467502962,281497330238.3342,0.6765735735735736,9.624236659931431e+26,-1.0066438079710924e+27,False,False,False,9.806650000000003
one_g,9.80665,1.0,1.3536466466466466,415475488910.6783,2371512180.0691442,1.3536466466466468,0.3536466466466468,2.1314088544349635e+19,16.10694660360994,281203501163.90784,0.6768233233233233,9.603221809231227e+26,-1.0055930654360823e+27,False,False,False,9.806650000000003
one_g,9.80665,1.0,1.3541461461461461,414889488467.00946,2370276358.5250573,1.3541461461461461,0.35414614614614615,2.1302981534216163e+19,16.098553093431295,280910500942.07336,0.677073073073073,9.582266238619316e+26,-1.0045452869054863e+27,False,False,False,9.806649999999996
one_g,9.80665,1.0,1.3546456456456457,414305138724.1567,2369043376.2085195,1.354645645645646,0.35464564564564593,2.1291900041787335e+19,16.09017886685022,280618326070.64703,0.6773228228228229,9.561369697617159e+26,-1.0035004598553788e+27,False,False,False,9.806650000000003
one_g,9.80665,1.0,1.355145145145145,413722432717.15735,2367813222.847326,1.355145145145145,0.35514514514514506,2.1280843974741185e+19,16.08182385409949,280326973067.14734,0.6775725725725725,9.540531937155389e+26,-1.0024585718322902e+27,False,False,False,9.80665
one_g,9.80665,1.0,1.3556446446446446,413141363520.1772,2366585888.220413,1.3556446446446448,0.35564464464464485,2.1269813241215373e+19,16.073487985759204,280036438468.6573,0.6778223223223223,9.519752709563866e+26,-1.001419610452714e+27,False,False,False,9.806650000000003
one_g,9.80665,1.0,1.3561441441441442,412561924246.23706,2365361362.157536,1.3561441441441442,0.3561441441441442,2.125880774980429e+19,16.065171192754615,279746718831.6872,0.6780720720720721,9.499031768561937e+26,-1.0003835634026171e+27,False,False,False,9.806649999999992
one_g,9.80665,1.0,1.3566436436436438,411984108046.9402,2364139634.538944,1.3566436436436435,0.35664364364364354,2.1247827409556156e+19,16.056873406353937,279457810732.0387,0.6783218218218217,9.47836886924864e+26,-9.993504184369522e+26,False,False,False,9.806649999999992
one_g,9.80665,1.0,1.357143143143143,411407908112.20233,2362920695.29506,1.3571431431431435,0.35714314314314355,2.123687212997013e+19,16.04859455816615,279169710764.66986,0.6785715715715717,9.457763768093107e+26,-9.983201633791761e+26,False,False,False,9.806650000000003
one_g,9.80665,1.0,1.3576426426426427,410833317669.98395,2361704534.4061637,1.3576426426426424,0.35764264264264245,2.1225941820993454e+19,16.040334580138847,278882415543.5606,0.6788213213213212,9.437216222924961e+26,-9.972927861207686e+26,False,False,False,9.806649999999996
one_g,9.80665,1.0,1.358142142142142,410260329986.0258,2360491141.902077,1.358142142142142,0.358142142142142,2.1215036393018634e+19,16.032093404556115,278595921701.5816,0.679071071071071,9.41672599292485e+26,-9.96268274620763e+26,False,False,False,9.80665
one_g,9.80665,1.0,1.3586416416416416,409688938363.5847,2359280507.8618507,1.3586416416416416,0.3586416416416416,2.1204155756880626e+19,16.023870964036384,278310225890.361,0.6793208208208208,9.396292838615007e+26,-9.952466169052705e+26,False,False,False,9.806649999999996
one_g,9.80665,1.0,1.3591411411411412,409119136143.1739,2358072622.4134545,1.3591411411411414,0.3591411411411414,2.1193299823854043e+19,16.015667191530337,278025324780.15564,0.6795705705705706,9.375916521849966e+26,-9.942278010670192e+26,False,False,False,9.806650000000007
one_g,9.80665,1.0,1.3596406406406407,408550916702.30316,2356867475.7334685,1.3596406406406407,0.3596406406406407,2.1182468505650397e+19,16.007482020318825,277741215059.7203,0.6798203203203204,9.355596805807304e+26,-9.932118152648855e+26,False,False,False,9.806649999999992
one_g,9.80665,1.0,1.36014014014014,407984273455.2233,2355665058.0467796,1.3601401401401398,0.36014014014013984,2.117166171441535e+19,15.999315384010776,277457893436.18024,0.6800700700700698,9.335333454978415e+26,-9.921986477234408e+26,False,False,False,9.806649999999989
one_g,9.80665,1.0,1.3606396396396396,407419199852.67035,2354465359.626275,1.3606396396396396,0.36063963963963963,2.1160879362725974e+19,15.991167216541134,277175356634.9038,0.6803198198198197,9.315126235159443e+26,-9.911882867324923e+26,False,False,False,9.806649999999996
one_g,9.80665,1.0,1.3611391391391392,406855689381.6147,2353268370.7925444,1.3611391391391392,0.3611391391391392,2.115012136358806e+19,15.983037452168826,276893601399.376,0.6805695695695695,9.2949749134423e+26,-9.90180720646635e+26,False,False,False,9.806649999999989
one_g,9.80665,1.0,1.3616386386386385,406293735565.0104,2352074081.9135804,1.3616386386386385,0.36163863863863854,2.1139387630433448e+19,15.974926025474742,276612624491.0738,0.680819319319319,9.274879258205656e+26,-9.89175937884803e+26,False,False,False,9.806649999999996
one_g,9.80665,1.0,1.362138138138138,405733331961.54596,2350882483.404481,1.3621381381381379,0.3621381381381379,2.1128678077117338e+19,15.9668328713597,276332422689.3417,0.681069069069069,9.254839039106075e+26,-9.881739269298245e+26,False,False,False,9.806650000000003
one_g,9.80665,1.0,1.3626376376376377,405174472165.39984,2349693565.727157,1.362637637637638,0.3626376376376379,2.1117992617915654e+19,15.958757925042457,276052992791.2687,0.681318818818819,9.23485402706926e+26,-9.871746763279838e+26,False,False,False,9.806650000000007
one_g,9.80665,1.0,1.3631371371371372,404617149805.9954,2348507319.39004,1.3631371371371372,0.36313713713713724,2.1107331167522435e+19,15.95070112205774,275774331611.5664,0.6815685685685686,9.214923994281268e+26,-9.861781746885841e+26,False,False,False,9.806650000000003
one_g,9.80665,1.0,1.3636366366366366,404061358547.7595,2347323734.9477935,1.3636366366366366,0.3636366366366366,2.109669364104723e+19,15.942662398254274,275496435982.4485,0.6818183183183184,9.195048714179887e+26,-9.851844106835154e+26,False,False,False,9.80665000000001
one_g,9.80665,1.0,1.3641361361361362,403507092089.8811,2346142803.001022,1.3641361361361362,0.36413613613613616,2.1086079954012484e+19,15.93464168979281,275219302753.5092,0.682068068068068,9.175227961446038e+26,-9.841933730468226e+26,False,False,False,9.806650000000007
one_g,9.80665,1.0,1.3646356356356355,402954344166.07495,2344964514.1959906,1.364635635635635,0.36463563563563506,2.1075490022351024e+19,15.926638933144217,274942928791.6061,0.6823178178178175,9.155461511995269e+26,-9.832050505742839e+26,False,False,False,9.806649999999989
one_g,9.80665,1.0,1.365135135135135,402403108544.3436,2343788859.2243385,1.3651351351351348,0.36513513513513485,2.106492376240347e+19,15.918654065087534,274667310980.74045,0.6825675675675674,9.13574914296928e+26,-9.822194321229841e+26,False,False,False,9.806649999999992
one_g,9.80665,1.0,1.3656346346346346,401853379026.7453,2342615828.8228,1.3656346346346342,0.3656346346346342,2.1054381090915746e+19,15.910687022708084,274392446221.94125,0.6828173173173171,9.116090632727612e+26,-9.812365066109006e+26,False,False,False,9.806649999999985
one_g,9.80665,1.0,1.3661341341341342,401305149449.15955,2341445413.772925,1.3661341341341342,0.3661341341341342,2.1043861925036552e+19,15.90273774339557,274118331433.14844,0.6830670670670671,9.096485760839267e+26,-9.802562630164836e+26,False,False,False,9.806649999999996
one_g,9.80665,1.0,1.3666336336336335,400758413681.05853,2340277604.900801,1.3666336336336338,0.36663363363363377,2.1033366182314877e+19,15.894806164842187,273844963549.09796,0.6833168168168168,9.076934308074531e+26,-9.792786903782473e+26,False,False,False,9.806650000000003
one_g,9.80665,1.0,1.3671331331331331,400213165625.2767,2339112393.07678,1.3671331331331333,0.36713313313313334,2.102289378069753e+19,15.886892225040766,273572339521.20703,0.6835665665665666,9.057436056396753e+26,-9.783037777943583e+26,False,False,False,9.80665
one_g,9.80665,1.0,1.3676326326326327,399669399217.7861,2337949769.2152057,1.3676326326326325,0.36763263263263246,2.1012444638526714e+19,15.878995862282927,273300456317.4617,0.6838163163163163,9.037990788954267e+26,-9.773315144222337e+26,False,False,False,9.806649999999996
one_g,9.80665,1.0,1.368132132132132,399127108427.4705,2336789724.274144,1.368132132132132,0.36813213213213203,2.1002018674537574e+19,15.871117015157242,273029310922.30392,0.684066066066066,9.018598290072349e+26,-9.76361889478138e+26,False,False,False,9.80665
one_g,9.80665,1.0,1.3686316316316316,398586287255.902,2335632249.255111,1.3686316316316316,0.3686316316316316,2.0991615807855768e+19,15.863255622547388,272758900336.51965,0.6843158158158158,8.99925834524523e+26,-9.753948922367817e+26,False,False,False,9.806649999999992
one_g,9.80665,1.0,1.3691311311311312,398046929737.121,2334477335.202811,1.3691311311311312,0.36913113113113116,2.0981235957995106e+19,15.855411623630367,272489221577.12915,0.6845655655655656,8.979970741128206e+26,-9.744305120309308e+26,False,False,False,9.806649999999992
one_g,9.80665,1.0,1.3696306306306307,397509029937.4161,2333324973.2048674,1.3696306306306307,0.36963063063063073,2.0970879044855157e+19,15.847584957874696,272220271677.27667,0.6848153153153153,8.960735265529794e+26,-9.734687382510098e+26,False,False,False,9.806649999999989
one_g,9.80665,1.0,1.37013013013013,396972581955.1066,2332175154.3915653,1.37013013013013,0.3701301301301301,2.0960544988718887e+19,15.839775565038627,271952047686.12198,0.685065065065065,8.941551707403922e+26,-9.725095603447165e+26,False,False,False,9.806649999999996
one_g,9.80665,1.0,1.3706296296296296,396437579920.32666,2331027869.935586,1.3706296296296299,0.37062962962962986,2.0950233710250316e+19,15.831983385168366,271684546668.73203,0.6853148148148148,8.922419856842239e+26,-9.715529678166328e+26,False,False,False,9.806650000000007
one_g,9.80665,1.0,1.371129129129129,395904017994.8114,2329883111.0517516,1.3711291291291294,0.37112912912912943,2.0939945130492203e+19,15.824208358596337,271417765705.97446,0.6855645645645647,8.903339505066455e+26,-9.705989502278439e+26,False,False,False,9.80665000000001
one_g,9.80665,1.0,1.3716286286286286,395371890371.6839,2328740868.996765,1.3716286286286286,0.37162862862862855,2.0929679170863714e+19,15.816450425939408,271151701894.4106,0.6858143143143143,8.884310444420725e+26,-9.69647497195557e+26,False,False,False,9.80665
one_g,9.80665,1.0,1.3721281281281281,394841191275.2457,2327601135.068961,1.372128128128128,0.3721281281281279,2.091943575315818e+19,15.808709528097204,270886352346.19153,0.686064064064064,8.865332468364154e+26,-9.686985983927279e+26,False,False,False,9.806649999999996
one_g,9.80665,1.0,1.3726276276276277,394311914960.7666,2326463900.6080465,1.372627627627628,0.3726276276276279,2.0909214799540765e+19,15.800985606250341,270621714188.95197,0.6863138138138138,8.846405371463266e+26,-9.677522435476839e+26,False,False,False,9.806649999999996
one_g,9.80665,1.0,1.373127127127127,393784055714.27875,2325329156.9948545,1.3731271271271266,0.3731271271271266,2.0899016232546263e+19,15.793278601858763,270357784565.70798,0.6865635635635633,8.827528949384684e+26,-9.668084224437545e+26,False,False,False,9.806649999999992
one_g,9.80665,1.0,1.3736266266266266,393257607852.3689,2324196895.651091,1.3736266266266266,0.3736266266266266,2.0888839975076815e+19,15.785588456660017,270094560634.7531,0.6868133133133132,8.808702998887656e+26,-9.658671249189032e+26,False,False,False,9.806649999999996
one_g,9.80665,1.0,1.3741261261261262,392732565721.97656,2323067108.0390906,1.374126126126126,0.37412612612612595,2.0878685950399705e+19,15.777915112667584,269832039569.55692,0.687063063063063,8.789927317816875e+26,-9.64928340865364e+26,False,False,False,9.806649999999992
one_g,9.80665,1.0,1.3746256256256255,392208923700.1913,2321939785.661571,1.3746256256256255,0.3746256256256255,2.0868554082145174e+19,15.770258512169233,269570218558.6643,0.6873128128128126,8.771201705095169e+26,-9.639920602292787e+26,False,False,False,9.806649999999992
one_g,9.80665,1.0,1.375125125125125,391686676194.05,2320814920.061385,1.3751251251251253,0.3751251251251253,2.085844429430417e+19,15.762618597725318,269309094805.5937,0.6875625625625625,8.752525960716332e+26,-9.630582730103374e+26,False,False,False,9.80665
one_g,9.80665,1.0,1.3756246246246246,391165817640.3407,2319692502.821285,1.3756246246246249,0.37562462462462487,2.084835651122624e+19,15.754995312167182,269048665528.73904,0.6878123123123123,8.73389988573806e+26,-9.621269692614239e+26,False,False,False,9.806650000000003
one_g,9.80665,1.0,1.3761241241241242,390646342505.403,2318572525.563677,1.3761241241241242,0.3761241241241242,2.0838290657617334e+19,15.747388598595496,268788927961.27017,0.6880620620620621,8.715323282274818e+26,-9.611981390882615e+26,False,False,False,9.806649999999996
one_g,9.80665,1.0,1.3766236236236236,390128245284.93317,2317454979.950387,1.3766236236236236,0.37662362362362356,2.0828246658537677e+19,15.739798400378662,268529879351.03525,0.6883118118118118,8.696795953490867e+26,-9.60271772649064e+26,False,False,False,9.806649999999992
one_g,9.80665,1.0,1.3771231231231231,389611520503.7883,2316339857.6824203,1.3771231231231233,0.37712312312312335,2.0818224439399625e+19,15.732224661151184,268271516960.4629,0.6885615615615617,8.678317703593277e+26,-9.593478601541849e+26,False,False,False,9.80665000000001
one_g,9.80665,1.0,1.3776226226226227,389096162715.79535,2315227150.4997277,1.3776226226226225,0.3776226226226225,2.0808223925965554e+19,15.724667324812073,268013838066.4663,0.6888113113113112,8.659888337825104e+26,-9.584263918657753e+26,False,False,False,9.806649999999992
one_g,9.80665,1.0,1.378122122122122,388582166503.5586,2314116850.1809754,1.3781221221221218,0.3781221221221218,2.0798245044345803e+19,15.717126335523291,267756839960.34793,0.6890610610610609,8.641507662458467e+26,-9.575073580974435e+26,False,False,False,9.806649999999989
one_g,9.80665,1.0,1.3786216216216216,388069526478.26984,2313008948.5433087,1.3786216216216214,0.3786216216216214,2.0788287720996545e+19,15.70960163770815,267500519947.70355,0.6893108108108107,8.623175484787785e+26,-9.565907492139095e+26,False,False,False,9.806649999999992
one_g,9.80665,1.0,1.3791211211211212,387558237279.5206,2311903437.4421253,1.3791211211211212,0.3791211211211212,2.0778351882717737e+19,15.702093176049758,267244875348.32898,0.6895605605605606,8.604891613123082e+26,-9.556765556306746e+26,False,False,False,9.806649999999992
one_g,9.80665,1.0,1.3796206206206207,387048293575.11487,2310800308.770845,1.3796206206206205,0.3796206206206205,2.0768437456651076e+19,15.694600895489465,266989903496.12604,0.6898103103103103,8.586655856783256e+26,-9.547647678136829e+26,False,False,False,9.806649999999989
one_g,9.80665,1.0,1.38012012012012,386539690060.8844,2309699554.4606876,1.3801201201201203,0.3801201201201203,2.0758544370277982e+19,15.687124741225363,266735601739.01093,0.6900600600600602,8.56846802608947e+26,-9.538553762789944e+26,False,False,False,9.806650000000003
one_g,9.80665,1.0,1.3806196196196197,386032421460.50305,2308601166.4804397,1.3806196196196197,0.38061961961961965,2.0748672551417508e+19,15.679664658710676,266481967438.82022,0.6903098098098098,8.550327932358576e+26,-9.529483715924497e+26,False,False,False,9.806650000000003
one_g,9.80665,1.0,1.381119119119119,385526482525.3068,2307505136.836241,1.381119119119119,0.381119119119119,2.0738821928224416e+19,15.672220593652334,266228997971.2221,0.6905595595595595,8.53223538789659e+26,-9.520437443693504e+26,False,False,False,9.806650000000003
one_g,9.80665,1.0,1.3816186186186186,385021868034.1106,2306411457.5713553,1.381618618618619,0.381618618618619,2.0728992429187138e+19,15.664792492009411,265976690725.624,0.6908093093093094,8.514190205992197e+26,-9.511414852741307e+26,False,False,False,9.806650000000003
one_g,9.80665,1.0,1.3821181181181181,384518572793.0303,2305320120.7659554,1.3821181181181177,0.3821181181181177,2.0719183983125803e+19,15.65738029999165,265725043105.08374,0.6910590590590588,8.496192200910383e+26,-9.502415850200395e+26,False,False,False,9.806649999999989
one_g,9.80665,1.0,1.3826176176176177,384016591635.3034,2304231118.5369024,1.382617617617618,0.3826176176176179,2.0709396519190303e+19,15.649983964057986,265474052526.2204,0.6913088088088089,8.478241187885991e+26,-9.493440343688202e+26,False,False,False,9.80665
one_g,9.80665,1.0,1.383117117117117,383515919421.113,2303144443.037528,1.3831171171171168,0.3831171171171168,2.0699629966858293e+19,15.64260343091505,265223716419.1251,0.6915585585585583,8.460336983117473e+26,-9.484488241303938e+26,False,False,False,9.806649999999985
one_g,9.80665,1.0,1.3836166166166166,383016551037.4113,2302060086.457421,1.3836166166166164,0.3836166166166164,2.06898842559333e+19,15.63523864751573,264974032227.2743,0.6918083083083082,8.442479403760526e+26,-9.475559451625469e+26,False,False,False,9.806649999999996
one_g,9.80665,1.0,1.3841161161161162,382518481397.7469,2300978041.022212,1.3841161161161166,0.3841161161161166,2.068015931654278e+19,15.627889561057703,264724997407.4422,0.6920580580580583,8.424668267921961e+26,-9.466653883706194e+26,False,False,False,9.80665000000001
one_g,9.80665,1.0,1.3846156156156155,382021705442.09143,2299898298.9933634,1.384615615615616,0.38461561561561597,2.0670455079136223e+19,15.62055611898201,264476609429.61444,0.6923078078078079,8.406903394653501e+26,-9.457771447071959e+26,False,False,False,9.806650000000003
one_g,9.80665,1.0,1.385115115115115,381526218136.6679,2298820852.667956,1.385115115115115,0.3851151151151151,2.066077147448324e+19,15.613238268971605,264228865776.90265,0.6925575575575575,8.38918460394559e+26,-9.448912051718004e+26,False,False,False,9.806650000000003
one_g,9.80665,1.0,1.3856146146146147,381032014473.781,2297745694.3784814,1.385614614614615,0.3856146146146151,2.065110843367171e+19,15.60593595894995,263981763945.45923,0.6928073073073074,8.371511716721389e+26,-9.440075608105902e+26,False,False,False,9.806650000000007
one_g,9.80665,1.0,1.3861141141141142,380539089471.64886,2296672816.492635,1.3861141141141144,0.38611411411411445,2.0641465888105894e+19,15.598649137079605,263735301444.39316,0.6930570570570572,8.353884554830708e+26,-9.431262027160561e+26,False,False,False,9.806650000000007
one_g,9.80665,1.0,1.3866136136136136,380047438174.2349,2295602211.4131074,1.3866136136136138,0.3866136136136138,2.0631843769504584e+19,15.591377751760808,263489475795.6862,0.6933068068068069,8.336302941044048e+26,-9.422471220267232e+26,False,False,False,9.806650000000003
one_g,9.80665,1.0,1.3871131131131131,379557055651.08167,2294533871.577381,1.3871131131131131,0.38711311311311314,2.0622242009899258e+19,15.584121751630102,263244284534.10953,0.6935565565565566,8.318766699046604e+26,-9.413703099268507e+26,False,False,False,9.806650000000003
one_g,9.80665,1.0,1.3876126126126125,379067936997.1471,2293467789.4575286,1.3876126126126125,0.3876126126126125,2.061266054163228e+19,15.576881085558957,262999725207.1422,0.6938063063063061,8.301275653432439e+26,-9.404957576461424e+26,False,False,False,9.80665
one_g,9.80665,1.0,1.388112112112112,378580077332.6393,2292403957.560006,1.3881121121121114,0.3881121121121114,2.0603099297355035e+19,15.56965570265238,262755795374.8882,0.6940560560560558,8.283829629698588e+26,-9.39623456459449e+26,False,False,False,9.806649999999982
one_g,9.80665,1.0,1.3886116116116116,378093471802.8562,2291342368.425461,1.3886116116116116,0.3886116116116116,2.059355821002621e+19,15.56244555224759,262512492609.99683,0.6943058058058059,8.266428454239261e+26,-9.38753397686484e+26,False,False,False,9.80665
one_g,9.80665,1.0,1.3891111111111112,377608115578.0229,2290283014.6285214,1.3891111111111112,0.3891111111111112,2.0584037212909887e+19,15.555250583912603,262269814497.58014,0.6945555555555556,8.249071954340128e+26,-9.378855726915274e+26,False,False,False,9.806650000000003
one_g,9.80665,1.0,1.3896106106106105,377124003853.13293,2289225888.7776113,1.3896106106106105,0.38961061061061053,2.0574536239573893e+19,15.548070747444964,262027758635.13513,0.6948053053053053,8.231759958172563e+26,-9.370199728831487e+26,False,False,False,9.80665
one_g,9.80665,1.0,1.39011011011011,376641131847.78876,2288170983.5147443,1.3901101101101103,0.3901101101101103,2.0565055223887946e+19,15.540905992870366,261786322632.4631,0.6950550550550552,8.214492294787949e+26,-9.361565897139183e+26,False,False,False,9.806650000000007
one_g,9.80665,1.0,1.3906096096096097,376159494806.0453,2287118291.5153337,1.3906096096096099,0.3906096096096099,2.0555594100021944e+19,15.533756270441337,261545504111.59134,0.6953048048048049,8.197268794112113e+26,-9.352954146801265e+26,False,False,False,9.806650000000003
one_g,9.80665,1.0,1.391109109109109,375679087996.2537,2286067805.488,1.3911091091091092,0.39110910910910923,2.054615280244424e+19,15.526621530635952,261305300706.6956,0.6955545545545546,8.180089286939723e+26,-9.34436439321507e+26,False,False,False,9.806650000000007
one_g,9.80665,1.0,1.3916086086086086,375199906710.9052,2285019518.1743727,1.3916086086086088,0.3916086086086088,2.053673126591984e+19,15.519501724156463,261065710064.02127,0.6958043043043043,8.162953604928703e+26,-9.335796552209554e+26,False,False,False,9.806649999999996
one_g,9.80665,1.0,1.3921081081081081,374721946266.4793,2283973422.3489084,1.3921081081081084,0.39210810810810837,2.0527329425508815e+19,15.5123968019281,260826729841.80835,0.6960540540540541,8.145861580594786e+26,-9.327250540042602e+26,False,False,False,9.806650000000003
one_g,9.80665,1.0,1.3926076076076077,374245202003.2895,2282929510.818694,1.3926076076076077,0.3926076076076077,2.0517947216564474e+19,15.505306715097694,260588357710.2134,0.6963038038038039,8.128813047306054e+26,-9.318726273398232e+26,False,False,False,9.806649999999992
one_g,9.80665,1.0,1.393107107107107,373769669285.3329,2281887776.423263,1.3931071071071068,0.39310710710710683,2.050858457473176e+19,15.498231415032459,260350591351.23505,0.6965535535535533,8.111807839277504e+26,-9.310223669383949e+26,False,False,False,9.806649999999985
one_g,9.80665,1.0,1.3936066066066066,373295343500.13916,2280848212.0344067,1.3936066066066064,0.3936066066066064,2.049924143594552e+19,15.491170853318692,260113428458.6382,0.6968033033033032,8.094845791565644e+26,-9.301742645528024e+26,False,False,False,9.806649999999992
one_g,9.80665,1.0,1.394106106106106,372822220058.62225,2279810810.5559893,1.3941061061061057,0.39410610610610575,2.0489917736428876e+19,15.484124981760534,259876866737.87976,0.6970530530530529,8.077926740063244e+26,-9.293283119776825e+26,False,False,False,9.806649999999992
one_g,9.80665,1.0,1.3946056056056055,372350294394.9312,2278775564.9237633,1.3946056056056055,0.39460560560560554,2.0480613412691534e+19,15.477093752378698,259640903906.03427,0.6973028028028028,8.061050521493961e+26,-9.284845010492184e+26,False,False,False,9.80665
one_g,9.80665,1.0,1.395105105105105,371879561966.30493,2277742468.1051884,1.3951051051051049,0.3951051051051049,2.047132840152817e+19,15.470077117409248,259405537691.72107,0.6975525525525523,8.044216973407144e+26,-9.276428236448773e+26,False,False,False,9.806649999999992
one_g,9.80665,1.0,1.3956046046046047,371410018252.9249,2276711513.099249,1.3956046046046044,0.39560460460460445,2.0462062640016798e+19,15.463075029302365,259170765835.0311,0.6978023023023022,8.027425934172574e+26,-9.268032716831491e+26,False,False,False,9.806649999999989
one_g,9.80665,1.0,1.3961041041041042,370941658757.77124,2275682692.9362726,1.3961041041041042,0.39610410410410424,2.0452816065517126e+19,15.456087440721102,258936586087.4543,0.6980520520520522,8.010677242975333e+26,-9.259658371232873e+26,False,False,False,9.806650000000003
one_g,9.80665,1.0,1.3966036036036036,370474479006.4795,2274656000.6777534,1.396603603603604,0.396603603603604,2.0443588615668974e+19,15.449114304540196,258702996211.80847,0.6983018018018019,7.993970739810656e+26,-9.251305119650539e+26,False,False,False,9.806650000000007
one_g,9.80665,1.0,1.3971031031031031,370008474547.1967,2273631429.416171,1.3971031031031034,0.39710310310310337,2.0434380228390638e+19,15.44215557384482,258469993982.16708,0.6985515515515517,7.977306265478812e+26,-9.242972882484616e+26,False,False,False,9.806650000000007
one_g,9.80665,1.0,1.3976026026026025,369543640950.4419,2272608972.2748175,1.3976026026026023,0.3976026026026023,2.0425190841877357e+19,15.435211201929437,258237577183.78958,0.6988013013013011,7.960683661580089e+26,-9.234661580535247e+26,False,False,False,9.806649999999992
