x0,q,kappa,r0_over_h,old_C,old_eta,old_tau,required_P_over_old_E_line,same_energy_DEC_pass,outer_energy_multiplier_to_DEC_support,minimum_DEC_support_active_over_new_E,minimum_support_active_over_old_outer_E,wall_outward,minimum_support_inward,corrected_initial_outward,corrected_initial_outward_yes,corrected_energy,corrected_C,corrected_beats_006D,corrected_ge10x_vs_006D,old_stage_impulse,minimum_support_stage_impulse,corrected_stage_impulse,corrected_eta,corrected_positive_stage_impulse
0.3,0.010644401677007264,1.01,0.003225253708133201,1.0899861121099177,0.014558653252866979,0.3158706300077284,93.94609770881513,False,93.94609770881515,2.0,187.89219541763026,0.2649525856343469,0.9938311996181188,-0.728878613983772,False,0.8482620490153525,inf,False,False,0.004204461006252082,0.3139220871447117,-0.3097176261384596,-0.36512022021729523,False
0.3,0.010644401677007264,1.05,0.0033529865282572882,1.0899966814788462,0.009836301466071139,0.310723171619053,93.94609770881513,False,93.94609770881515,2.0,187.89219541763026,0.2649499459314247,0.9938311996181188,-0.7288812536866942,False,0.8482619721295533,inf,False,False,0.002840670371855432,0.3088063823993101,-0.30596571202745465,-0.36069719270726086,False
0.3,0.010644401677007264,1.1,0.0035126525534123977,1.0900099424315313,0.00778706587094402,0.30848900358196724,93.94609770881513,False,93.94609770881515,2.0,187.89219541763026,0.26494650214924126,0.9938311996181188,-0.7288846974688776,False,0.8482617318614307,inf,False,False,0.002248860405104386,0.30658599649886464,-0.30433713609376023,-0.35877739695497163,False
0.3,0.010644401677007264,1.2,0.003831984603722615,1.090036628562542,0.005697117722632738,0.3062088710475825,93.94609770881513,False,93.94609770881515,2.0,187.89219541763026,0.2649391340761442,0.9938311996181188,-0.7288920655419746,False,0.8482607707889402,inf,False,False,0.0016452897721843107,0.3043199296469288,-0.30267463987474447,-0.3568179153130428,False
0.3,0.010644401677007264,1.4,0.00447064870434305,1.0900906583722925,0.0034870607038277874,0.30379152117070185,93.94609770881513,False,93.94609770881515,2.0,187.89219541763026,0.26492247591947427,0.9938311996181188,-0.7289087236986446,False,0.8482569264989782,inf,False,False,0.0010070265735929243,0.3019174919188918,-0.30091046534529886,-0.3547397680408582,False
0.3,0.011943215116604924,1.01,0.003618794180331292,1.0928243656455883,0.016284053190815082,0.31779787875244625,83.72954771698596,False,83.72954771698598,2.0,167.45909543397192,0.2649441241869083,0.9938311996181188,-0.7288870754312105,False,0.8482703430555445,inf,False,False,0.00471484233189004,0.31583744707663713,-0.31112260474474707,-0.3667729365900687,False
0.3,0.011943215116604924,1.05,0.0037621127617305508,1.0928377076949913,0.010999224465084185,0.3120222881316371,83.72954771698596,False,83.72954771698598,2.0,167.45909543397192,0.26494080101178835,0.9938311996181188,-0.7288903986063304,False,0.848270246262058,inf,False,False,0.0031846857278948135,0.3100974849214552,-0.3069127991935604,-0.36181016668448035,False
0.3,0.011943215116604924,1.1,0.003941260988479625,1.092854449286892,0.008705980658529703,0.3095155073998447,83.72954771698596,False,83.72954771698598,2.0,167.45909543397192,0.26493646556673744,0.9938311996181188,-0.7288947340513814,False,0.8482699437824128,inf,False,False,0.002520703479904532,0.3076061680195984,-0.3050854645396939,-0.35965610567235945,False
0.3,0.011943215116604924,1.2,0.004299557441977772,1.0928881460435285,0.006367379341291905,0.3069571555320979,83.72954771698596,False,83.72954771698598,2.0,167.45909543397192,0.2649271897609544,0.9938311996181188,-0.7289040098571644,False,0.848268733863832,inf,False,False,0.0018435841775934145,0.3050635981138303,-0.30322001393623693,-0.3574574917492022,False
0.3,0.011943215116604924,1.4,0.005016150348974067,1.0929563948770877,0.0038951597435473648,0.3042448437306532,83.72954771698596,False,83.72954771698598,2.0,167.45909543397192,0.26490621852540447,0.9938311996181188,-0.7289249810927143,False,0.8482638941895084,inf,False,False,0.001127769283734606,0.30236801802246216,-0.30124024873872757,-0.35512562871316583,False
0.3,0.013400507764528896,1.01,0.004060353852652255,1.096018232481978,0.018206945042714646,0.3199578739395418,74.62403795227797,False,74.62403795227799,2.0,149.24807590455595,0.26493347190431477,0.9938311996181188,-0.728897727713804,False,0.8482807846335085,inf,False,False,0.00528678550931122,0.31798411768459767,-0.31269733217528645,-0.36862479716593405,False
0.3,0.013400507764528896,1.05,0.004221159945826602,1.0960350802012797,0.012294532130871935,0.31347751001704915,74.62403795227797,False,74.62403795227799,2.0,149.24807590455595,0.26492928829684553,0.9938311996181188,-0.7289019113212734,False,0.8482806627777288,inf,False,False,0.0035699853481103577,0.31154372983354484,-0.30797374448543446,-0.36305642460004,False
