branch,x0,ratio,kappa,C_initial,gain_vs_006D,eta_J,tau,support_margin,chi_max_gain10,label
FREE_OUTER_EDGE_COLLAPSE,0.05,75.85775750291836,,1.0150818894189182,23.24106709533943,-0.050290312909150946,0.05032210870002274,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.05,100.0,,1.011893355961145,23.314301018253623,-0.05021387758706639,0.05024553463178448,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.05,131.82567385564073,,1.0094746059828479,23.37016321106927,-0.050155425302259575,0.05018697563922718,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.05,173.78008287493745,,1.0076397964897095,23.412717899227918,-0.05011080001621888,0.05014226849709068,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.05,229.08676527677724,,1.0062479511537639,23.44510244438151,-0.05007677639909225,0.050108182220799845,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.05,301.9951720402016,,1.0051921284940069,23.4697284533995,-0.05005086334966341,0.05008222129042805,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.05,398.1071705534969,,1.0043912051011075,23.48844372534519,-0.05003114411230974,0.05006246551685779,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.05,524.8074602497722,,1.0037836425759374,23.50266063183458,-0.050016148260296864,0.05004744181762426,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.05,691.8309709189363,,1.0033227592689156,23.51345674291224,-0.050004750431251445,0.050036022783876456,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.05,912.0108393559096,,1.0029731435275033,23.521653048730986,-0.04999609096209621,0.05002734718033784,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.05,1202.2644346174131,,1.002707932866191,23.527874394903428,-0.049989514128971436,0.050020758078297554,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.05,1584.893192461114,,1.0025067500058609,23.532595964177872,-0.04998452035167355,0.050015754976069055,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.05,2089.2961308540407,,1.0023541371995341,23.536178904953957,-0.04998072936399251,0.05001195690382623,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.05,2754.228703338163,,1.0022383685469922,23.53889757129454,-0.049977851929405674,0.05000907408849176,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.05,3630.78054770101,,1.0021505490432827,23.54096030957728,-0.049975668176681684,0.05000688625010811,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.05,4786.30092322638,,1.0020839311371184,23.542525297734652,-0.04997401104038959,0.05000522601215711,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.05,6309.57344480193,,1.0020333962874068,23.54371260145343,-0.04997275362403413,0.05000396624153255,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.05,8317.63771102671,,1.0019950616836582,23.544613343311212,-0.04997179956898113,0.05000301039973368,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.05,10964.78196143185,,1.0019659819129068,23.5452966718581,-0.04997107572161935,0.05000228519647862,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.05,14454.39770745928,,1.0019439226509277,23.545815056027035,-0.049970526554765186,0.050001735000771014,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.05,19054.607179632443,,1.0019271889894688,23.54620830585821,-0.049970109926286164,0.05000131759164615,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.05,25118.86431509577,,1.001914495209138,23.546506625123268,-0.049969793855985815,0.05000100092905771,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.05,33113.112148259075,,1.0019048659920367,23.546732928469986,-0.04996955407722921,0.05000076070094068,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
