source,C_source,scenario,accel_m_s2,h_m,area_model,R_over_h,ell_over_R,B_dimensionless,x_opt_ln_Gamma,Gamma_opt,energy_reduction_factor,E_baseline_J,E_min_J
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,1.0,1.0,3436782102209283.0,3.4322202568622875e-15,1.0000000000000033,1.0000000000000018,3.1153977479264292e+29,3.1153977479264236e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,1.0,2.0,1718391051104641.5,6.8644405137245514e-15,1.0000000000000069,1.0000000000000036,3.1153977479264292e+29,3.1153977479264183e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,1.0,5.0,687356420441856.6,1.71611012843112e-14,1.000000000000017,1.0000000000000087,3.1153977479264292e+29,3.1153977479264025e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,1.0,10.0,343678210220928.3,3.4322202568621814e-14,1.0000000000000344,1.000000000000017,3.1153977479264292e+29,3.1153977479263757e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,2.0,0.25,2.7494256817674264e+16,4.2902753210778723e-16,1.0000000000000004,1.0000000000000002,3.1153977479264292e+29,3.115397747926428e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,2.0,0.5,1.3747128408837132e+16,8.580550642155741e-16,1.0000000000000009,1.0000000000000004,3.1153977479264292e+29,3.1153977479264278e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,2.0,1.0,6873564204418566.0,1.716110128431147e-15,1.0000000000000018,1.0000000000000007,3.1153977479264292e+29,3.1153977479264268e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,2.0,2.0,3436782102209283.0,3.4322202568622875e-15,1.0000000000000033,1.0000000000000018,3.1153977479264292e+29,3.1153977479264236e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,2.0,5.0,1374712840883713.2,8.580550642155676e-15,1.0000000000000087,1.0000000000000044,3.1153977479264292e+29,3.1153977479264155e+29
006D_REFERENCE,23.591586299249,ONE_G_ONE_M,9.80665,1.0,SPHERICAL_PRIMARY,2.0,10.0,687356420441856.6,1.71611012843112e-14,1.000000000000017,1.0000000000000087,3.1153977479264292e+29,3.1153977479264025e+29
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,0.25,0.25,8.591955255523206e+17,1.37288810274492e-17,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,0.25,0.5,4.295977627761603e+17,2.74577620548984e-17,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,0.25,1.0,2.1479888138808016e+17,5.49155241097968e-17,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,0.25,2.0,1.0739944069404008e+17,1.0983104821959359e-16,1.0,1.0000000000000002,3.11539774792643e+24,3.1153977479264296e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,0.25,5.0,4.295977627761603e+16,2.7457762054898393e-16,1.0000000000000002,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,0.25,10.0,2.1479888138808016e+16,5.491552410979677e-16,1.0000000000000004,1.0000000000000002,3.11539774792643e+24,3.115397747926429e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,0.5,0.25,1.7183910511046413e+18,6.8644405137246e-18,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,0.5,0.5,8.591955255523206e+17,1.37288810274492e-17,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,0.5,1.0,4.295977627761603e+17,2.74577620548984e-17,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,0.5,2.0,2.1479888138808016e+17,5.49155241097968e-17,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,0.5,5.0,8.591955255523206e+16,1.3728881027449197e-16,1.0000000000000002,1.0000000000000002,3.11539774792643e+24,3.1153977479264296e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,0.5,10.0,4.295977627761603e+16,2.7457762054898393e-16,1.0000000000000002,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,1.0,0.25,3.4367821022092826e+18,3.4322202568623e-18,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,1.0,0.5,1.7183910511046413e+18,6.8644405137246e-18,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,1.0,1.0,8.591955255523206e+17,1.37288810274492e-17,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,1.0,2.0,4.295977627761603e+17,2.74577620548984e-17,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,1.0,5.0,1.7183910511046413e+17,6.864440513724598e-17,1.0,1.0000000000000002,3.11539774792643e+24,3.1153977479264296e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,1.0,10.0,8.591955255523206e+16,1.3728881027449197e-16,1.0000000000000002,1.0000000000000002,3.11539774792643e+24,3.1153977479264296e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,2.0,0.25,6.873564204418565e+18,1.71611012843115e-18,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,2.0,0.5,3.4367821022092826e+18,3.4322202568623e-18,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,2.0,1.0,1.7183910511046413e+18,6.8644405137246e-18,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,2.0,2.0,8.591955255523206e+17,1.37288810274492e-17,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,2.0,5.0,3.4367821022092826e+17,3.4322202568623e-17,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,OPTIMISTIC_DISK,2.0,10.0,1.7183910511046413e+17,6.864440513724598e-17,1.0,1.0000000000000002,3.11539774792643e+24,3.1153977479264296e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,0.25,0.25,3.4367821022092826e+18,3.4322202568623e-18,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,0.25,0.5,1.7183910511046413e+18,6.8644405137246e-18,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,0.25,1.0,8.591955255523206e+17,1.37288810274492e-17,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,0.25,2.0,4.295977627761603e+17,2.74577620548984e-17,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,0.25,5.0,1.7183910511046413e+17,6.864440513724598e-17,1.0,1.0000000000000002,3.11539774792643e+24,3.1153977479264296e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,0.25,10.0,8.591955255523206e+16,1.3728881027449197e-16,1.0000000000000002,1.0000000000000002,3.11539774792643e+24,3.1153977479264296e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,0.5,0.25,6.873564204418565e+18,1.71611012843115e-18,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,0.5,0.5,3.4367821022092826e+18,3.4322202568623e-18,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,0.5,1.0,1.7183910511046413e+18,6.8644405137246e-18,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,0.5,2.0,8.591955255523206e+17,1.37288810274492e-17,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,0.5,5.0,3.4367821022092826e+17,3.4322202568623e-17,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,0.5,10.0,1.7183910511046413e+17,6.864440513724598e-17,1.0,1.0000000000000002,3.11539774792643e+24,3.1153977479264296e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,1.0,0.25,1.374712840883713e+19,8.58055064215575e-19,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,1.0,0.5,6.873564204418565e+18,1.71611012843115e-18,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,1.0,1.0,3.4367821022092826e+18,3.4322202568623e-18,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,1.0,2.0,1.7183910511046413e+18,6.8644405137246e-18,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,1.0,5.0,6.873564204418565e+17,1.71611012843115e-17,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,1.0,10.0,3.4367821022092826e+17,3.4322202568623e-17,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,2.0,0.25,2.749425681767426e+19,4.290275321077875e-19,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,2.0,0.5,1.374712840883713e+19,8.58055064215575e-19,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,2.0,1.0,6.873564204418565e+18,1.71611012843115e-18,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,2.0,2.0,3.4367821022092826e+18,3.4322202568623e-18,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,2.0,5.0,1.374712840883713e+18,8.58055064215575e-18,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,POINT_ONE_G_ONE_CM,0.980665,0.01,SPHERICAL_PRIMARY,2.0,10.0,6.873564204418565e+17,1.71611012843115e-17,1.0,1.0,3.11539774792643e+24,3.11539774792643e+24
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.25,0.25,8.591955255523206e+16,1.3728881027449197e-16,1.0000000000000002,1.0000000000000002,3.1153977479264296e+25,3.115397747926429e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.25,0.5,4.295977627761603e+16,2.7457762054898393e-16,1.0000000000000002,1.0,3.1153977479264296e+25,3.1153977479264296e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.25,1.0,2.1479888138808016e+16,5.491552410979677e-16,1.0000000000000004,1.0000000000000002,3.1153977479264296e+25,3.1153977479264288e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.25,2.0,1.0739944069404008e+16,1.0983104821959348e-15,1.000000000000001,1.0000000000000004,3.1153977479264296e+25,3.115397747926428e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.25,5.0,4295977627761603.5,2.7457762054898322e-15,1.0000000000000027,1.0000000000000013,3.1153977479264296e+25,3.1153977479264253e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.25,10.0,2147988813880801.8,5.4915524109796495e-15,1.0000000000000056,1.0000000000000027,3.1153977479264296e+25,3.115397747926421e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.5,0.25,1.7183910511046413e+17,6.864440513724598e-17,1.0,1.0000000000000002,3.1153977479264296e+25,3.115397747926429e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.5,0.5,8.591955255523206e+16,1.3728881027449197e-16,1.0000000000000002,1.0000000000000002,3.1153977479264296e+25,3.115397747926429e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.5,1.0,4.295977627761603e+16,2.7457762054898393e-16,1.0000000000000002,1.0,3.1153977479264296e+25,3.1153977479264296e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.5,2.0,2.1479888138808016e+16,5.491552410979677e-16,1.0000000000000004,1.0000000000000002,3.1153977479264296e+25,3.1153977479264288e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.5,5.0,8591955255523207.0,1.372888102744918e-15,1.0000000000000013,1.0000000000000007,3.1153977479264296e+25,3.1153977479264275e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,0.5,10.0,4295977627761603.5,2.7457762054898322e-15,1.0000000000000027,1.0000000000000013,3.1153977479264296e+25,3.1153977479264253e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,1.0,0.25,3.4367821022092826e+17,3.4322202568623e-17,1.0,1.0,3.1153977479264296e+25,3.1153977479264296e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,1.0,0.5,1.7183910511046413e+17,6.864440513724598e-17,1.0,1.0000000000000002,3.1153977479264296e+25,3.115397747926429e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,1.0,1.0,8.591955255523206e+16,1.3728881027449197e-16,1.0000000000000002,1.0000000000000002,3.1153977479264296e+25,3.115397747926429e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,1.0,2.0,4.295977627761603e+16,2.7457762054898393e-16,1.0000000000000002,1.0,3.1153977479264296e+25,3.1153977479264296e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,1.0,5.0,1.7183910511046414e+16,6.864440513724594e-16,1.0000000000000007,1.0000000000000002,3.1153977479264296e+25,3.1153977479264288e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,1.0,10.0,8591955255523207.0,1.372888102744918e-15,1.0000000000000013,1.0000000000000007,3.1153977479264296e+25,3.1153977479264275e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,2.0,0.25,6.873564204418565e+17,1.71611012843115e-17,1.0,1.0,3.1153977479264296e+25,3.1153977479264296e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,2.0,0.5,3.4367821022092826e+17,3.4322202568623e-17,1.0,1.0,3.1153977479264296e+25,3.1153977479264296e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,2.0,1.0,1.7183910511046413e+17,6.864440513724598e-17,1.0,1.0000000000000002,3.1153977479264296e+25,3.115397747926429e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,2.0,2.0,8.591955255523206e+16,1.3728881027449197e-16,1.0000000000000002,1.0000000000000002,3.1153977479264296e+25,3.115397747926429e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,2.0,5.0,3.4367821022092828e+16,3.4322202568622987e-16,1.0000000000000004,1.0000000000000002,3.1153977479264296e+25,3.115397747926429e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,OPTIMISTIC_DISK,2.0,10.0,1.7183910511046414e+16,6.864440513724594e-16,1.0000000000000007,1.0000000000000002,3.1153977479264296e+25,3.1153977479264288e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.25,0.25,3.4367821022092826e+17,3.4322202568623e-17,1.0,1.0,3.1153977479264296e+25,3.1153977479264296e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.25,0.5,1.7183910511046413e+17,6.864440513724598e-17,1.0,1.0000000000000002,3.1153977479264296e+25,3.115397747926429e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.25,1.0,8.591955255523206e+16,1.3728881027449197e-16,1.0000000000000002,1.0000000000000002,3.1153977479264296e+25,3.115397747926429e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.25,2.0,4.295977627761603e+16,2.7457762054898393e-16,1.0000000000000002,1.0,3.1153977479264296e+25,3.1153977479264296e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.25,5.0,1.7183910511046414e+16,6.864440513724594e-16,1.0000000000000007,1.0000000000000002,3.1153977479264296e+25,3.1153977479264288e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.25,10.0,8591955255523207.0,1.372888102744918e-15,1.0000000000000013,1.0000000000000007,3.1153977479264296e+25,3.1153977479264275e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.5,0.25,6.873564204418565e+17,1.71611012843115e-17,1.0,1.0,3.1153977479264296e+25,3.1153977479264296e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.5,0.5,3.4367821022092826e+17,3.4322202568623e-17,1.0,1.0,3.1153977479264296e+25,3.1153977479264296e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.5,1.0,1.7183910511046413e+17,6.864440513724598e-17,1.0,1.0000000000000002,3.1153977479264296e+25,3.115397747926429e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.5,2.0,8.591955255523206e+16,1.3728881027449197e-16,1.0000000000000002,1.0000000000000002,3.1153977479264296e+25,3.115397747926429e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.5,5.0,3.4367821022092828e+16,3.4322202568622987e-16,1.0000000000000004,1.0000000000000002,3.1153977479264296e+25,3.115397747926429e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,0.5,10.0,1.7183910511046414e+16,6.864440513724594e-16,1.0000000000000007,1.0000000000000002,3.1153977479264296e+25,3.1153977479264288e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,1.0,0.25,1.374712840883713e+18,8.58055064215575e-18,1.0,1.0,3.1153977479264296e+25,3.1153977479264296e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,1.0,0.5,6.873564204418565e+17,1.71611012843115e-17,1.0,1.0,3.1153977479264296e+25,3.1153977479264296e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,1.0,1.0,3.4367821022092826e+17,3.4322202568623e-17,1.0,1.0,3.1153977479264296e+25,3.1153977479264296e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,1.0,2.0,1.7183910511046413e+17,6.864440513724598e-17,1.0,1.0000000000000002,3.1153977479264296e+25,3.115397747926429e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,1.0,5.0,6.8735642044185656e+16,1.7161101284311493e-16,1.0000000000000002,1.0,3.1153977479264296e+25,3.1153977479264296e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,1.0,10.0,3.4367821022092828e+16,3.4322202568622987e-16,1.0000000000000004,1.0000000000000002,3.1153977479264296e+25,3.115397747926429e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,2.0,0.25,2.749425681767426e+18,4.290275321077875e-18,1.0,1.0,3.1153977479264296e+25,3.1153977479264296e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,2.0,0.5,1.374712840883713e+18,8.58055064215575e-18,1.0,1.0,3.1153977479264296e+25,3.1153977479264296e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,2.0,1.0,6.873564204418565e+17,1.71611012843115e-17,1.0,1.0,3.1153977479264296e+25,3.1153977479264296e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,2.0,2.0,3.4367821022092826e+17,3.4322202568623e-17,1.0,1.0,3.1153977479264296e+25,3.1153977479264296e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,2.0,5.0,1.3747128408837131e+17,8.580550642155748e-17,1.0,1.0000000000000002,3.1153977479264296e+25,3.115397747926429e+25
006D_REFERENCE,23.591586299249,ONE_G_ONE_CM,9.80665,0.01,SPHERICAL_PRIMARY,2.0,10.0,6.8735642044185656e+16,1.7161101284311493e-16,1.0000000000000002,1.0,3.1153977479264296e+25,3.1153977479264296e+25
