radius_m,radius_mpc,radial_eigenvalue_s-2,transverse_eigenvalue_s-2,tidal_trace_s-2
5.392985483691368330e+22,1.747747566382108708e+00,4.960464566098264873e-36,2.422075036771477855e-36,9.804614639641219914e-36
5.397955889570193709e+22,1.749358365225331724e+00,4.955794201032698168e-36,2.424410219304261207e-36,9.804614639641219914e-36
5.402930876387476636e+22,1.750970648649602612e+00,4.951136725424950638e-36,2.426738957108134638e-36,9.804614639641219914e-36
5.407910448365206870e+22,1.752584418023175328e+00,4.946492103702187119e-36,2.429061267969516732e-36,9.804614639641219914e-36
5.412894609729260618e+22,1.754199674715562818e+00,4.941860300389752449e-36,2.431377169625734401e-36,9.804614639641221251e-36
5.417883364709417301e+22,1.755816420097543018e+00,4.937241280110885486e-36,2.433686679765167548e-36,9.804614639641219914e-36
5.422876717539343624e+22,1.757434655541154633e+00,4.932635007586473206e-36,2.435989816027373354e-36,9.804614639641219914e-36
5.427874672456617899e+22,1.759054382419702467e+00,4.928041447634756706e-36,2.438286596003232272e-36,9.804614639641221251e-36
5.432877233702723335e+22,1.760675602107757864e+00,4.923460565171071942e-36,2.440577037235073986e-36,9.804614639641219914e-36
5.437884405523043005e+22,1.762298315981156049e+00,4.918892325207595149e-36,2.442861157216813051e-36,9.804614639641221251e-36
5.442896192166885012e+22,1.763922525417003895e+00,4.914336692853048170e-36,2.445138973394086541e-36,9.804614639641221251e-36
5.447912597887463195e+22,1.765548231793673706e+00,4.909793633312459240e-36,2.447410503164380671e-36,9.804614639641219914e-36
5.452933626941918098e+22,1.767175436490811435e+00,4.905263111886878342e-36,2.449675763877171120e-36,9.804614639641219914e-36
5.457959283591314460e+22,1.768804140889333576e+00,4.900745093973118612e-36,2.451934772834050985e-36,9.804614639641219914e-36
5.462989572100636174e+22,1.770434346371427603e+00,4.896239545063499089e-36,2.454187547288860413e-36,9.804614639641219914e-36
5.468024496738809781e+22,1.772066054320558193e+00,4.891746430745565406e-36,2.456434104447827254e-36,9.804614639641219914e-36
5.473064061778681817e+22,1.773699266121460782e+00,4.887265716701846576e-36,2.458674461469686669e-36,9.804614639641219914e-36
5.478108271497049853e+22,1.775333983160150897e+00,4.882797368709572342e-36,2.460908635465824121e-36,9.804614639641219914e-36
5.483157130174650751e+22,1.776970206823920817e+00,4.878341352640423940e-36,2.463136643500398656e-36,9.804614639641221251e-36
5.488210642096156469e+22,1.778607938501338470e+00,4.873897634460278856e-36,2.465358502590471198e-36,9.804614639641221251e-36
5.493268811550202580e+22,1.780247179582255868e+00,4.869466180228931517e-36,2.467574229706144199e-36,9.804614639641219914e-36
5.498331642829364789e+22,1.781887931457801777e+00,4.865046956099858090e-36,2.469783841770681246e-36,9.804614639641219914e-36
5.503399140230182417e+22,1.783530195520389938e+00,4.860639928319937177e-36,2.471987355660641703e-36,9.804614639641219914e-36
5.508471308053155047e+22,1.785173973163717509e+00,4.856245063229199914e-36,2.474184788206010334e-36,9.804614639641219914e-36
5.513548150602738329e+22,1.786819265782763511e+00,4.851862327260582736e-36,2.476376156190319257e-36,9.804614639641221251e-36
5.518629672187364953e+22,1.788466074773795933e+00,4.847491686939649412e-36,2.478561476350785251e-36,9.804614639641219914e-36
5.523715877119429548e+22,1.790114401534366184e+00,4.843133108884359852e-36,2.480740765378430031e-36,9.804614639641219914e-36
5.528806769715306299e+22,1.791764247463316639e+00,4.838786559804795479e-36,2.482914039918212552e-36,9.804614639641219914e-36
5.533902354295350624e+22,1.793415613960778421e+00,4.834452006502909992e-36,2.485081316569154961e-36,9.804614639641219914e-36
5.539002635183889108e+22,1.795068502428170953e+00,4.830129415872289488e-36,2.487242611884465547e-36,9.804614639641219914e-36
5.544107616709245508e+22,1.796722914268208182e+00,4.825818754897876500e-36,2.489397942371671707e-36,9.804614639641219914e-36
5.549217303203723136e+22,1.798378850884893909e+00,4.821519990655739466e-36,2.491547324492740224e-36,9.804614639641219914e-36
5.554331699003625832e+22,1.800036313683528455e+00,4.817233090312804791e-36,2.493690774664208230e-36,9.804614639641221251e-36
5.559450808449252091e+22,1.801695304070706882e+00,4.812958021126612282e-36,2.495828309257304150e-36,9.804614639641219914e-36
5.564574635884894224e+22,1.803355823454318330e+00,4.808694750445074606e-36,2.497959944598072988e-36,9.804614639641219914e-36
5.569703185658858491e+22,1.805017873243553339e+00,4.804443245706208003e-36,2.500085696967506290e-36,9.804614639641219914e-36
5.574836462123450001e+22,1.806681454848897195e+00,4.800203474437903101e-36,2.502205582601658741e-36,9.804614639641219914e-36
5.579974469634989490e+22,1.808346569682137917e+00,4.795975404257663651e-36,2.504319617691778466e-36,9.804614639641219914e-36
5.585117212553815838e+22,1.810013219156364705e+00,4.791759002872362638e-36,2.506427818384429307e-36,9.804614639641221251e-36
5.590264695244276000e+22,1.811681404685966390e+00,4.787554238078003734e-36,2.508530200781608424e-36,9.804614639641219914e-36
5.595416922074750176e+22,1.813351127686638531e+00,4.783361077759461377e-36,2.510626780940879269e-36,9.804614639641219914e-36
5.600573897417642580e+22,1.815022389575380757e+00,4.779179489890244227e-36,2.512717574875488512e-36,9.804614639641221251e-36
5.605735625649380603e+22,1.816695191770496320e+00,4.775009442532251946e-36,2.514802598554483984e-36,9.804614639641219914e-36
5.610902111150434943e+22,1.818369535691599426e+00,4.770850903835523957e-36,2.516881867902848647e-36,9.804614639641221251e-36
5.616073358305301155e+22,1.820045422759608345e+00,4.766703842038006915e-36,2.518955398801606834e-36,9.804614639641219914e-36
5.621249371502527329e+22,1.821722854396754521e+00,4.762568225465298122e-36,2.521023207087961230e-36,9.804614639641219914e-36
5.626430155134704864e+22,1.823401832026579683e+00,4.758444022530412993e-36,2.523085308555403795e-36,9.804614639641219914e-36
5.631615713598462598e+22,1.825082357073934736e+00,4.754331201733548520e-36,2.525141718953836031e-36,9.804614639641219914e-36
5.636806051294497840e+22,1.826764430964987973e+00,4.750229731661825350e-36,2.527192453989697616e-36,9.804614639641219914e-36
5.642001172627547855e+22,1.828448055127217975e+00,4.746139580989069283e-36,2.529237529326075650e-36,9.804614639641219914e-36
5.647201082006420062e+22,1.830133230989421600e+00,4.742060718475554022e-36,2.531276960582833280e-36,9.804614639641219914e-36
5.652405783843984481e+22,1.831819959981712875e+00,4.737993112967770647e-36,2.533310763336724968e-36,9.804614639641219914e-36
5.657615282557172056e+22,1.833508243535521220e+00,4.733936733398193745e-36,2.535338953121513419e-36,9.804614639641219914e-36
5.662829582566992275e+22,1.835198083083598775e+00,4.729891548785031509e-36,2.537361545428094203e-36,9.804614639641219914e-36
5.668048688298519744e+22,1.836889480060014179e+00,4.725857528232007908e-36,2.539378555704606337e-36,9.804614639641219914e-36
5.673272604180915159e+22,1.838582435900161016e+00,4.721834640928106099e-36,2.541389999356557242e-36,9.804614639641219914e-36
5.678501334647424470e+22,1.840276952040756031e+00,4.717822856147341245e-36,2.543395891746939669e-36,9.804614639641219914e-36
5.683734884135366296e+22,1.841973029919836247e+00,4.713822143248539342e-36,2.545396248196340620e-36,9.804614639641219914e-36
5.688973257086162960e+22,1.843670670976768955e+00,4.709832471675077294e-36,2.547391083983071644e-36,9.804614639641219914e-36
5.694216457945317848e+22,1.845369876652243724e+00,4.705853810954675770e-36,2.549380414343272406e-36,9.804614639641219914e-36
5.699464491162441404e+22,1.847070648388280611e+00,4.701886130699143293e-36,2.551364254471038311e-36,9.804614639641219914e-36
5.704717361191243586e+22,1.848772987628229281e+00,4.697929400604159740e-36,2.553342619518530087e-36,9.804614639641219914e-36
5.709975072489530511e+22,1.850476895816765888e+00,4.693983590449043815e-36,2.555315524596088384e-36,9.804614639641219914e-36
5.715237629519229616e+22,1.852182374399902631e+00,4.690048670096509159e-36,2.557282984772355712e-36,9.804614639641219914e-36
5.720505036746367854e+22,1.853889424824980647e+00,4.686124609492453868e-36,2.559245015074383358e-36,9.804614639641219914e-36
5.725777298641097694e+22,1.855598048540677336e+00,4.682211378665713263e-36,2.561201630487753660e-36,9.804614639641219914e-36
5.731054419677690410e+22,1.857308246997005252e+00,4.678308947727838053e-36,2.563152845956690931e-36,9.804614639641219914e-36
5.736336404334532729e+22,1.859020021645311216e+00,4.674417286872874496e-36,2.565098676384173043e-36,9.804614639641219914e-36
5.741623257094152834e+22,1.860733373938282975e+00,4.670536366377115834e-36,2.567039136632052374e-36,9.804614639641219914e-36
5.746914982443193519e+22,1.862448305329942988e+00,4.666666156598901836e-36,2.568974241521159373e-36,9.804614639641219914e-36
5.752211584872447423e+22,1.864164817275657526e+00,4.662806627978366890e-36,2.570904005831426512e-36,9.804614639641219914e-36
5.757513068876840252e+22,1.865882911232133345e+00,4.658957751037230858e-36,2.572828444301994862e-36,9.804614639641219914e-36
5.762819438955435812e+22,1.867602588657417240e+00,4.655119496378571222e-36,2.574747571631324680e-36,9.804614639641219914e-36
5.768130699611454466e+22,1.869323851010903814e+00,4.651291834686589889e-36,2.576661402477315347e-36,9.804614639641219914e-36
5.773446855352256351e+22,1.871046699753328824e+00,4.647474736726402708e-36,2.578569951457408937e-36,9.804614639641219914e-36
5.778767910689361520e+22,1.872771136346776721e+00,4.643668173343805601e-36,2.580473233148707491e-36,9.804614639641219914e-36
5.784093870138451611e+22,1.874497162254679994e+00,4.639872115465052062e-36,2.582371262088083926e-36,9.804614639641219914e-36
5.789424738219360623e+22,1.876224778941816940e+00,4.636086534096642669e-36,2.584264052772288957e-36,9.804614639641219914e-36
5.794760519456099244e+22,1.877953987874319663e+00,4.632311400325085210e-36,2.586151619658067686e-36,9.804614639641219914e-36
5.800101218376833879e+22,1.879684790519667192e+00,4.628546685316696224e-36,2.588033977162262179e-36,9.804614639641219914e-36
5.805446839513917686e+22,1.881417188346694802e+00,4.624792360317357786e-36,2.589911139661931399e-36,9.804614639641219914e-36
5.810797387403876316e+22,1.883151182825590686e+00,4.621048396652312366e-36,2.591783121494454108e-36,9.804614639641219914e-36
5.816152866587411271e+22,1.884886775427895733e+00,4.617314765725943668e-36,2.593649936957638458e-36,9.804614639641219914e-36
5.821513281609419194e+22,1.886623967626510856e+00,4.613591439021548103e-36,2.595511600309836240e-36,9.804614639641219914e-36
5.826878637018974257e+22,1.888362760895690107e+00,4.609878388101130328e-36,2.597368125770045127e-36,9.804614639641219914e-36
5.832248937369349967e+22,1.890103156711049559e+00,4.606175584605176058e-36,2.599219527518022262e-36,9.804614639641219914e-36
5.837624187218020008e+22,1.891845156549565310e+00,4.602483000252435570e-36,2.601065819694392506e-36,9.804614639641219914e-36
5.843004391126646496e+22,1.893588761889571925e+00,4.598800606839717905e-36,2.602907016400751005e-36,9.804614639641219914e-36
5.848389553661109338e+22,1.895333974210769767e+00,4.595128376241661676e-36,2.604743131699779453e-36,9.804614639641219914e-36
5.853779679391483586e+22,1.897080794994219444e+00,4.591466280410533272e-36,2.606574179615343989e-36,9.804614639641221251e-36
5.859174772892065438e+22,1.898829225722349578e+00,4.587814291376000346e-36,2.608400174132610118e-36,9.804614639641219914e-36
5.864574838741368046e+22,1.900579267878955259e+00,4.584172381244926008e-36,2.610221129198147288e-36,9.804614639641219914e-36
5.869979881522113964e+22,1.902330922949195369e+00,4.580540522201157678e-36,2.612037058720031118e-36,9.804614639641219914e-36
5.875389905821261156e+22,1.904084192419602140e+00,4.576918686505305917e-36,2.613847976567957667e-36,9.804614639641221251e-36
5.880804916229985377e+22,1.905839077778074042e+00,4.573306846494540623e-36,2.615653896573339980e-36,9.804614639641219914e-36
5.886224917343700307e+22,1.907595580513883338e+00,4.569704974582375881e-36,2.617454832529422685e-36,9.804614639641221251e-36
5.891649913762055874e+22,1.909353702117674967e+00,4.566113043258456803e-36,2.619250798191381890e-36,9.804614639641219914e-36
5.897079910088933219e+22,1.911113444081465218e+00,4.562531025088359743e-36,2.621041807276430420e-36,9.804614639641219914e-36
5.902514910932463990e+22,1.912874807898647944e+00,4.558958892713369119e-36,2.622827873463925398e-36,9.804614639641219914e-36
5.907954920905026988e+22,1.914637795063993231e+00,4.555396618850277626e-36,2.624609010395471478e-36,9.804614639641219914e-36
5.913399944623243972e+22,1.916402407073646508e+00,4.551844176291177092e-36,2.626385231675021745e-36,9.804614639641219914e-36
5.918849986708004825e+22,1.918168645425135654e+00,4.548301537903241980e-36,2.628156550868989301e-36,9.804614639641219914e-36
5.924305051784441548e+22,1.919936511617364561e+00,4.544768676628540295e-36,2.629922981506340144e-36,9.804614639641219914e-36
5.929765144481964333e+22,1.921706007150622231e+00,4.541245565483805061e-36,2.631684537078707761e-36,9.804614639641219914e-36
5.935230269434243947e+22,1.923477133526579674e+00,4.537732177560241879e-36,2.633441231040489352e-36,9.804614639641219914e-36
5.940700431279216761e+22,1.925249892248289241e+00,4.534228486023324466e-36,2.635193076808947724e-36,9.804614639641219914e-36
5.946175634659103212e+22,1.927024284820192612e+00,4.530734464112579493e-36,2.636940087764320211e-36,9.804614639641219914e-36
5.951655884220391857e+22,1.928800312748113699e+00,4.527250085141394816e-36,2.638682277249912884e-36,9.804614639641219914e-36
5.957141184613863706e+22,1.930577977539267964e+00,4.523775322496800975e-36,2.640419658572209804e-36,9.804614639641219914e-36
5.962631540494582153e+22,1.932357280702259095e+00,4.520310149639281433e-36,2.642152245000969575e-36,9.804614639641219914e-36
5.968126956521894655e+22,1.934138223747078777e+00,4.516854540102566100e-36,2.643880049769327241e-36,9.804614639641219914e-36
5.973627437359456217e+22,1.935920808185114250e+00,4.513408467493420186e-36,2.645603086073900198e-36,9.804614639641219914e-36
5.979132987675205068e+22,1.937705035529141417e+00,4.509971905491459782e-36,2.647321367074880735e-36,9.804614639641221251e-36
5.984643612141392023e+22,1.939490907293333954e+00,4.506544827848932689e-36,2.649034905896143947e-36,9.804614639641219914e-36
5.990159315434574604e+22,1.941278424993260421e+00,4.503127208390527990e-36,2.650743715625346296e-36,9.804614639641219914e-36
5.995680102235609498e+22,1.943067590145883594e+00,4.499719021013180263e-36,2.652447809314020160e-36,9.804614639641219914e-36
6.001205977229681911e+22,1.944858404269568464e+00,4.496320239685855765e-36,2.654147199977682409e-36,9.804614639641219914e-36
6.006736945106281248e+22,1.946650868884075125e+00,4.492930838449370682e-36,2.655841900595924950e-36,9.804614639641219914e-36
6.012273010559229624e+22,1.948444985510567440e+00,4.489550791416177307e-36,2.657531924112521638e-36,9.804614639641219914e-36
6.017814178286673487e+22,1.950240755671611037e+00,4.486180072770174944e-36,2.659217283435522819e-36,9.804614639641219914e-36
6.023360452991081094e+22,1.952038180891172425e+00,4.482818656766516130e-36,2.660897991437352226e-36,9.804614639641219914e-36
6.028911839379266837e+22,1.953837262694626098e+00,4.479466517731398163e-36,2.662574060954911544e-36,9.804614639641221251e-36
6.034468342162371117e+22,1.955638002608748538e+00,4.476123630061879345e-36,2.664245504789670619e-36,9.804614639641219914e-36
6.040029966055885505e+22,1.957440402161726434e+00,4.472789968225675186e-36,2.665912335707772698e-36,9.804614639641219914e-36
6.045596715779645191e+22,1.959244462883154680e+00,4.469465506760965299e-36,2.667574566440127308e-36,9.804614639641219914e-36
6.051168596057830667e+22,1.961050186304035270e+00,4.466150220276204296e-36,2.669232209682507809e-36,9.804614639641219914e-36
6.056745611618985338e+22,1.962857573956785062e+00,4.462844083449917329e-36,2.670885278095651627e-36,9.804614639641219914e-36
6.062327767195998749e+22,1.964666627375229346e+00,4.459547071030519002e-36,2.672533784305350791e-36,9.804614639641219914e-36
6.067915067526133422e+22,1.966477348094609834e+00,4.456259157836108911e-36,2.674177740902555836e-36,9.804614639641219914e-36
6.073507517351015639e+22,1.968289737651583549e+00,4.452980318754285886e-36,2.675817160443467349e-36,9.804614639641219914e-36
6.079105121416634591e+22,1.970103797584220162e+00,4.449710528741959556e-36,2.677452055449630847e-36,9.804614639641221251e-36
6.084707884473363359e+22,1.971919529432011320e+00,4.446449762825146557e-36,2.679082438408037013e-36,9.804614639641219914e-36
6.090315811275944650e+22,1.973736934735863757e+00,4.443197996098795464e-36,2.680708321771212559e-36,9.804614639641219914e-36
6.095928906583508412e+22,1.975556015038106850e+00,4.439955203726584325e-36,2.682329717957317795e-36,9.804614639641219914e-36
6.101547175159574351e+22,1.977376771882491946e+00,4.436721360940734242e-36,2.683946639350243170e-36,9.804614639641219914e-36
6.107170621772041028e+22,1.979199206814189704e+00,4.433496443041826282e-36,2.685559098299696816e-36,9.804614639641219914e-36
6.112799251193213537e+22,1.981023321379798974e+00,4.430280425398603695e-36,2.687167107121308444e-36,9.804614639641219914e-36
6.118433068199785057e+22,1.982849117127340577e+00,4.427073283447791500e-36,2.688770678096714541e-36,9.804614639641219914e-36
6.124072077572857817e+22,1.984676595606264193e+00,4.423874992693902045e-36,2.690369823473659269e-36,9.804614639641219914e-36
6.129716284097941419e+22,1.986505758367448138e+00,4.420685528709051250e-36,2.691964555466084332e-36,9.804614639641219914e-36
6.135365692564949487e+22,1.988336606963197140e+00,4.417504867132776863e-36,2.693554886254221860e-36,9.804614639641219914e-36
6.141020307768217279e+22,1.990169142947249892e+00,4.414332983671841339e-36,2.695140827984689622e-36,9.804614639641219914e-36
6.146680134506491622e+22,1.992003367874774167e+00,4.411169854100058118e-36,2.696722392770581233e-36,9.804614639641219914e-36
6.152345177582946851e+22,1.993839283302372811e+00,4.408015454258097171e-36,2.698299592691561372e-36,9.804614639641219914e-36
6.158015441805187324e+22,1.995676890788084412e+00,4.404869760053304596e-36,2.699872439793957993e-36,9.804614639641219914e-36
6.163690931985238196e+22,1.997516191891379744e+00,4.401732747459522207e-36,2.701440946090849188e-36,9.804614639641219914e-36
6.169371652939571423e+22,1.999357188173171318e+00,4.398604392516893083e-36,2.703005123562163750e-36,9.804614639641219914e-36
6.175057609489085628e+22,2.001199881195805830e+00,4.395484671331694527e-36,2.704564984154763028e-36,9.804614639641219914e-36
6.180748806459132110e+22,2.003044272523073488e+00,4.392373560076140281e-36,2.706120539782540151e-36,9.804614639641219914e-36
6.186445248679509806e+22,2.004890363720205126e+00,4.389271034988204786e-36,2.707671802326507899e-36,9.804614639641219914e-36
6.192146940984461099e+22,2.006738156353871982e+00,4.386177072371446117e-36,2.709218783634887567e-36,9.804614639641221251e-36
6.197853888212690272e+22,2.008587651992191692e+00,4.383091648594816886e-36,2.710761495523201849e-36,9.804614639641219914e-36
6.203566095207356799e+22,2.010438852204725180e+00,4.380014740092491172e-36,2.712299949774364705e-36,9.804614639641219914e-36
6.209283566816087088e+22,2.012291758562481103e+00,4.376946323363677439e-36,2.713834158138771238e-36,9.804614639641219914e-36
6.215006307890978672e+22,2.014146372637917182e+00,4.373886374972443459e-36,2.715364132334388562e-36,9.804614639641219914e-36
6.220734323288590149e+22,2.016002696004937089e+00,4.370834871547538582e-36,2.716889884046840666e-36,9.804614639641219914e-36
6.226467617869965505e+22,2.017860730238897560e+00,4.367791789782211982e-36,2.718411424929504634e-36,9.804614639641221251e-36
6.232206196500629920e+22,2.019720476916607943e+00,4.364757106434030912e-36,2.719928766603594836e-36,9.804614639641219914e-36
6.237950064050583057e+22,2.021581937616327984e+00,4.361730798324716995e-36,2.721441920658251794e-36,9.804614639641219914e-36
6.243699225394323390e+22,2.023445113917774929e+00,4.358712842339952452e-36,2.722950898650634065e-36,9.804614639641219914e-36
6.249453685410833944e+22,2.025310007402119084e+00,4.355703215429217061e-36,2.724455712106001761e-36,9.804614639641219914e-36
6.255213448983597390e+22,2.027176619651990030e+00,4.352701894605603066e-36,2.725956372517808758e-36,9.804614639641219914e-36
6.260978521000604441e+22,2.029044952251477074e+00,4.349708856945640116e-36,2.727452891347790233e-36,9.804614639641219914e-36
6.266748906354337068e+22,2.030915006786126131e+00,4.346724079589130216e-36,2.728945280026045183e-36,9.804614639641219914e-36
6.272524609941797863e+22,2.032786784842947281e+00,4.343747539738959304e-36,2.730433549951130639e-36,9.804614639641219914e-36
6.278305636664494103e+22,2.034660288010411211e+00,4.340779214660934873e-36,2.731917712490142855e-36,9.804614639641219914e-36
6.284091991428457038e+22,2.036535517878454105e+00,4.337819081683603561e-36,2.733397778978808845e-36,9.804614639641221251e-36
6.289883679144240218e+22,2.038412476038478083e+00,4.334867118198080088e-36,2.734873760721570581e-36,9.804614639641221251e-36
6.295680704726914459e+22,2.040291164083348985e+00,4.331923301657881553e-36,2.736345668991669515e-36,9.804614639641219914e-36
6.301483073096090491e+22,2.042171583607404362e+00,4.328987609578745677e-36,2.737813515031237453e-36,9.804614639641219914e-36
6.307290789175904698e+22,2.044053736206447702e+00,4.326060019538464429e-36,2.739277310051378077e-36,9.804614639641219914e-36
6.313103857895037574e+22,2.045937623477755984e+00,4.323140509176711632e-36,2.740737065232254475e-36,9.804614639641219914e-36
6.318922284186713719e+22,2.047823247020078341e+00,4.320229056194869899e-36,2.742192791723175676e-36,9.804614639641221251e-36
6.324746072988694295e+22,2.049710608433633841e+00,4.317325638355866260e-36,2.743644500642677161e-36,9.804614639641219914e-36
6.330575229243303867e+22,2.051599709320121256e+00,4.314430233483994423e-36,2.745092203078613080e-36,9.804614639641219914e-36
6.336409757897410268e+22,2.053490551282711074e+00,4.311542819464754409e-36,2.746535910088233087e-36,9.804614639641219914e-36
6.342249663902449769e+22,2.055383135926054372e+00,4.308663374244673473e-36,2.747975632698273221e-36,9.804614639641219914e-36
6.348094952214422041e+22,2.057277464856281490e+00,4.305791875831145075e-36,2.749411381905038088e-36,9.804614639641221251e-36
6.353945627793884289e+22,2.059173539680999365e+00,4.302928302292260492e-36,2.750843168674480045e-36,9.804614639641219914e-36
6.359801695605980607e+22,2.061071362009301744e+00,4.300072631756634423e-36,2.752271003942293080e-36,9.804614639641219914e-36
6.365663160620413459e+22,2.062970933451759414e+00,4.297224842413251969e-36,2.753694898613984307e-36,9.804614639641219914e-36
6.371530027811480587e+22,2.064872255620432639e+00,4.294384912511284217e-36,2.755114863564968183e-36,9.804614639641219914e-36
6.377402302158062433e+22,2.066775330128866273e+00,4.291552820359933887e-36,2.756530909640643348e-36,9.804614639641219914e-36
6.383279988643616260e+22,2.068680158592089313e+00,4.288728544328270283e-36,2.757943047656475150e-36,9.804614639641219914e-36
6.389163092256207195e+22,2.070586742626623344e+00,4.285912062845055573e-36,2.759351288398082505e-36,9.804614639641219914e-36
6.395051617988487256e+22,2.072495083850476760e+00,4.283103354398589092e-36,2.760755642621315745e-36,9.804614639641219914e-36
6.400945570837713807e+22,2.074405183883150094e+00,4.280302397536536958e-36,2.762156121052341812e-36,9.804614639641219914e-36
6.406844955805755428e+22,2.076317044345639129e+00,4.277509170865767695e-36,2.763552734387726444e-36,9.804614639641219914e-36
6.412749777899075980e+22,2.078230666860427789e+00,4.274723653052198549e-36,2.764945493294511017e-36,9.804614639641219914e-36
6.418660042128770676e+22,2.080146053051501465e+00,4.271945822820617752e-36,2.766334408410301415e-36,9.804614639641219914e-36
6.424575753510537554e+22,2.082063204544337687e+00,4.269175658954536846e-36,2.767719490343341869e-36,9.804614639641219914e-36
6.430496917064709361e+22,2.083982122965915007e+00,4.266413140296014954e-36,2.769100749672603148e-36,9.804614639641221251e-36
6.436423537816243483e+22,2.085902809944711223e+00,4.263658245745505095e-36,2.770478196947857410e-36,9.804614639641219914e-36
6.442355620794718591e+22,2.087825267110702043e+00,4.260910954261698494e-36,2.771851842689761379e-36,9.804614639641221251e-36
6.448293171034365677e+22,2.089749496095370418e+00,4.258171244861344838e-36,2.773221697389937538e-36,9.804614639641219914e-36
6.454236193574037016e+22,2.091675498531697208e+00,4.255439096619117304e-36,2.774587771511051639e-36,9.804614639641219914e-36
6.460184693457243079e+22,2.093603276054172735e+00,4.252714488667430141e-36,2.775950075486895221e-36,9.804614639641219914e-36
6.466138675732139947e+22,2.095532830298793225e+00,4.249997400196291001e-36,2.777308619722464791e-36,9.804614639641219914e-36
6.472098145451529313e+22,2.097464162903059925e+00,4.247287810453142575e-36,2.778663414594038670e-36,9.804614639641219914e-36
6.478063107672878612e+22,2.099397275505986649e+00,4.244585698742698889e-36,2.780014470449260847e-36,9.804614639641219914e-36
6.484033567458306766e+22,2.101332169748094447e+00,4.241891044426790952e-36,2.781361797607214815e-36,9.804614639641219914e-36
6.490009529874608502e+22,2.103268847271419162e+00,4.239203826924205719e-36,2.782705406358507098e-36,9.804614639641219914e-36
6.495990999993244294e+22,2.105207309719509645e+00,4.236524025710532409e-36,2.784045306965344087e-36,9.804614639641219914e-36
6.501977982890343714e+22,2.107147558737427318e+00,4.233851620318005481e-36,2.785381509661607551e-36,9.804614639641219914e-36
6.507970483646724728e+22,2.109089595971753273e+00,4.231186590335342931e-36,2.786714024652938492e-36,9.804614639641219914e-36
6.513968507347874401e+22,2.111033423070581616e+00,4.228528915407601959e-36,2.788042862116808978e-36,9.804614639641219914e-36
6.519972059083980774e+22,2.112979041683529680e+00,4.225878575236008588e-36,2.789368032202605663e-36,9.804614639641219914e-36
6.525981143949916923e+22,2.114926453461733580e+00,4.223235549577813996e-36,2.790689545031703293e-36,9.804614639641219914e-36
6.531995767045248516e+22,2.116875660057849995e+00,4.220599818246135488e-36,2.792007410697542547e-36,9.804614639641219914e-36
6.538015933474248065e+22,2.118826663126061050e+00,4.217971361109802816e-36,2.793321639265709217e-36,9.804614639641221251e-36
6.544041648345883188e+22,2.120779464322070318e+00,4.215350158093205826e-36,2.794632240774007379e-36,9.804614639641219914e-36
6.550072916773840932e+22,2.122734065303110818e+00,4.212736189176136767e-36,2.795939225232541908e-36,9.804614639641219914e-36
6.556109743876516033e+22,2.124690467727941456e+00,4.210129434393642625e-36,2.797242602623788979e-36,9.804614639641219914e-36
6.562152134777018463e+22,2.126648673256848809e+00,4.207529873835870761e-36,2.798542382902674911e-36,9.804614639641219914e-36
6.568200094603180140e+22,2.128608683551650671e+00,4.204937487647916574e-36,2.799838575996652005e-36,9.804614639641219914e-36
6.574253628487567514e+22,2.130570500275697832e+00,4.202352256029668473e-36,2.801131191805776055e-36,9.804614639641219914e-36
6.580312741567463109e+22,2.132534125093870525e+00,4.199774159235665558e-36,2.802420240202777178e-36,9.804614639641219914e-36
6.586377438984899920e+22,2.134499559672588198e+00,4.197203177574935912e-36,2.803705731033142336e-36,9.804614639641219914e-36
6.592447725886633725e+22,2.136466805679800629e+00,4.194639291410856285e-36,2.804987674115182149e-36,9.804614639641219914e-36
6.598523607424177485e+22,2.138435864784999474e+00,4.192082481160993733e-36,2.806266079240113425e-36,9.804614639641219914e-36
6.604605088753787915e+22,2.140406738659213826e+00,4.189532727296959949e-36,2.807540956172130317e-36,9.804614639641219914e-36
6.610692175036465493e+22,2.142379428975010214e+00,4.186990010344264931e-36,2.808812314648477492e-36,9.804614639641219914e-36
6.616784871437983810e+22,2.144353937406501487e+00,4.184454310882161295e-36,2.810080164379529644e-36,9.804614639641219914e-36
6.622883183128860217e+22,2.146330265629338374e+00,4.181925609543502614e-36,2.811344515048858650e-36,9.804614639641219914e-36
6.628987115284388538e+22,2.148308415320719256e+00,4.179403887014592413e-36,2.812605376313314085e-36,9.804614639641219914e-36
6.635096673084631522e+22,2.150288388159388386e+00,4.176889124035033152e-36,2.813862757803093715e-36,9.804614639641219914e-36
6.641211861714418323e+22,2.152270185825634119e+00,4.174381301397589250e-36,2.815116669121815666e-36,9.804614639641219914e-36
6.647332686363368830e+22,2.154253810001298231e+00,4.171880399948028056e-36,2.816367119846596263e-36,9.804614639641219914e-36
6.653459152225872694e+22,2.156239262369767040e+00,4.169386400584984203e-36,2.817614119528118524e-36,9.804614639641221251e-36
6.659591264501113658e+22,2.158226544615982068e+00,4.166899284259806595e-36,2.818857677690706994e-36,9.804614639641219914e-36
6.665729028393074583e+22,2.160215658426438701e+00,4.164419031976413409e-36,2.820097803832403587e-36,9.804614639641219914e-36
6.671872449110518163e+22,2.162206605489182198e+00,4.161945624791153779e-36,2.821334507425033068e-36,9.804614639641219914e-36
