N,direction,direction_x,direction_y,direction_z,standoff_factor,d,payload_radius,mu_h,fp_center,gr_center,fp_cancellation,C_FP_center_alpha1,tail_energy_fraction
73,X_PLUS,1.0,0.0,0.0,2.0,3.9063249030603386,0.39063249030603386,1.0,-176.32062333233802,-121.09657777463312,1.0055026484826453,inf,6.153804668304748e-15
73,X_PLUS,1.0,0.0,0.0,2.0,3.9063249030603386,0.39063249030603386,2.0,-99.42970585964639,-121.09657777463312,1.0054151030532943,inf,6.153804668304748e-15
73,X_MINUS,-1.0,0.0,0.0,1.12,2.18754194571379,0.218754194571379,0.03,-758.903565890745,-386.44198173062705,1.0055250783088594,inf,8.006649669044583e-07
73,X_MINUS,-1.0,0.0,0.0,1.12,2.18754194571379,0.218754194571379,0.1,-755.8475551271449,-386.44198173062705,1.0055241870662834,inf,8.006649669044583e-07
73,X_MINUS,-1.0,0.0,0.0,1.12,2.18754194571379,0.218754194571379,0.25,-740.1875224990134,-386.44198173062705,1.005519065324893,inf,8.006649669044583e-07
73,X_MINUS,-1.0,0.0,0.0,1.12,2.18754194571379,0.218754194571379,0.5,-694.7894656783992,-386.44198173062705,1.0055009025485149,inf,8.006649669044583e-07
73,X_MINUS,-1.0,0.0,0.0,1.12,2.18754194571379,0.218754194571379,1.0,-571.7724579402604,-386.44198173062705,1.0054294664161871,inf,8.006649669044583e-07
73,X_MINUS,-1.0,0.0,0.0,1.12,2.18754194571379,0.218754194571379,2.0,-338.01060000661687,-386.44198173062705,1.0051586436540223,inf,8.006649669044583e-07
73,X_MINUS,-1.0,0.0,0.0,1.25,2.4414530644127117,0.2441453064412712,0.03,-609.0290218296165,-310.1230825367254,1.0055287010675995,inf,3.1718832534717375e-08
73,X_MINUS,-1.0,0.0,0.0,1.25,2.4414530644127117,0.2441453064412712,0.1,-606.5504871108294,-310.1230825367254,1.0055279933536736,inf,3.1718832534717375e-08
73,X_MINUS,-1.0,0.0,0.0,1.25,2.4414530644127117,0.2441453064412712,0.25,-593.837038010677,-310.1230825367254,1.005523921215361,inf,3.1718832534717375e-08
73,X_MINUS,-1.0,0.0,0.0,1.25,2.4414530644127117,0.2441453064412712,0.5,-556.9264866765944,-310.1230825367254,1.0055094517277527,inf,3.1718832534717375e-08
73,X_MINUS,-1.0,0.0,0.0,1.25,2.4414530644127117,0.2441453064412712,1.0,-456.7295667884009,-310.1230825367254,1.005452316521757,inf,3.1718832534717375e-08
73,X_MINUS,-1.0,0.0,0.0,1.25,2.4414530644127117,0.2441453064412712,2.0,-266.3657284303504,-310.1230825367254,1.0052333443245374,inf,3.1718832534717375e-08
73,X_MINUS,-1.0,0.0,0.0,1.5,2.929743677295254,0.2929743677295254,0.03,-422.82037372327136,-215.30562535894626,1.0055312684198554,inf,7.210404782200207e-11
73,X_MINUS,-1.0,0.0,0.0,1.5,2.929743677295254,0.2929743677295254,0.1,-421.07745263618233,-215.30562535894626,1.0055307820873418,inf,7.210404782200207e-11
73,X_MINUS,-1.0,0.0,0.0,1.5,2.929743677295254,0.2929743677295254,0.25,-412.12651967845284,-215.30562535894626,1.0055279803045063,inf,7.210404782200207e-11
73,X_MINUS,-1.0,0.0,0.0,1.5,2.929743677295254,0.2929743677295254,0.5,-386.0932524642359,-215.30562535894626,1.0055180040533387,inf,7.210404782200207e-11
73,X_MINUS,-1.0,0.0,0.0,1.5,2.929743677295254,0.2929743677295254,1.0,-315.2754077369203,-215.30562535894626,1.0054784343118102,inf,7.210404782200207e-11
73,X_MINUS,-1.0,0.0,0.0,1.5,2.929743677295254,0.2929743677295254,2.0,-180.79666358787966,-215.30562535894626,1.005324756341957,inf,7.210404782200207e-11
73,X_MINUS,-1.0,0.0,0.0,2.0,3.9063249030603386,0.39063249030603386,0.03,-237.8079182359076,-121.09657776609407,1.005532325181318,inf,6.153804668304748e-15
73,X_MINUS,-1.0,0.0,0.0,2.0,3.9063249030603386,0.39063249030603386,0.1,-236.81537168834552,-121.09657776609407,1.0055320534674224,inf,6.153804668304748e-15
73,X_MINUS,-1.0,0.0,0.0,2.0,3.9063249030603386,0.39063249030603386,0.25,-231.7121279857418,-121.09657776609407,1.0055304867636465,inf,6.153804668304748e-15
73,X_MINUS,-1.0,0.0,0.0,2.0,3.9063249030603386,0.39063249030603386,0.5,-216.84429139223084,-121.09657776609407,1.0055248992387937,inf,6.153804668304748e-15
73,X_MINUS,-1.0,0.0,0.0,2.0,3.9063249030603386,0.39063249030603386,1.0,-176.3206233230822,-121.09657776609407,1.005502648483318,inf,6.153804668304748e-15
73,X_MINUS,-1.0,0.0,0.0,2.0,3.9063249030603386,0.39063249030603386,2.0,-99.42970585249891,-121.09657776609407,1.0054151030541838,inf,6.153804668304748e-15
73,Y_PLUS,0.0,1.0,0.0,1.12,2.18754194571379,0.218754194571379,0.03,-758.9035659824062,-386.4419817968104,1.0055250783076919,inf,8.006649669044583e-07
73,Y_PLUS,0.0,1.0,0.0,1.12,2.18754194571379,0.218754194571379,0.1,-755.8475552187838,-386.4419817968104,1.005524187065111,inf,8.006649669044583e-07
73,Y_PLUS,0.0,1.0,0.0,1.12,2.18754194571379,0.218754194571379,0.25,-740.1875225904719,-386.4419817968104,1.0055190653236992,inf,8.006649669044583e-07
73,Y_PLUS,0.0,1.0,0.0,1.12,2.18754194571379,0.218754194571379,0.5,-694.7894657689936,-386.4419817968104,1.0055009025472574,inf,8.006649669044583e-07
73,Y_PLUS,0.0,1.0,0.0,1.12,2.18754194571379,0.218754194571379,1.0,-571.7724580266574,-386.4419817968104,1.005429466414753,inf,8.006649669044583e-07
73,Y_PLUS,0.0,1.0,0.0,1.12,2.18754194571379,0.218754194571379,2.0,-338.0106000773053,-386.4419817968104,1.0051586436521809,inf,8.006649669044583e-07
73,Y_PLUS,0.0,1.0,0.0,1.25,2.4414530644127117,0.2441453064412712,0.03,-609.0290218882101,-310.12308258082214,1.0055287010665994,inf,3.1718832534717375e-08
73,Y_PLUS,0.0,1.0,0.0,1.25,2.4414530644127117,0.2441453064412712,0.1,-606.5504871694088,-310.12308258082214,1.0055279933526693,inf,3.1718832534717375e-08
73,Y_PLUS,0.0,1.0,0.0,1.25,2.4414530644127117,0.2441453064412712,0.25,-593.8370380691374,-310.12308258082214,1.0055239212143376,inf,3.1718832534717375e-08
73,Y_PLUS,0.0,1.0,0.0,1.25,2.4414530644127117,0.2441453064412712,0.5,-556.9264867344721,-310.12308258082214,1.0055094517266743,inf,3.1718832534717375e-08
73,Y_PLUS,0.0,1.0,0.0,1.25,2.4414530644127117,0.2441453064412712,1.0,-456.7295668434166,-310.12308258082214,1.0054523165205236,inf,3.1718832534717375e-08
73,Y_PLUS,0.0,1.0,0.0,1.25,2.4414530644127117,0.2441453064412712,2.0,-266.3657284746972,-310.12308258082214,1.0052333443229393,inf,3.1718832534717375e-08
73,Y_PLUS,0.0,1.0,0.0,1.5,2.929743677295254,0.2929743677295254,0.03,-422.8203737520631,-215.30562538203236,1.0055312684190676,inf,7.210404782200207e-11
73,Y_PLUS,0.0,1.0,0.0,1.5,2.929743677295254,0.2929743677295254,0.1,-421.07745266496744,-215.30562538203236,1.0055307820865507,inf,7.210404782200207e-11
73,Y_PLUS,0.0,1.0,0.0,1.5,2.929743677295254,0.2929743677295254,0.25,-412.126519707178,-215.30562538203236,1.0055279803037,inf,7.210404782200207e-11
73,Y_PLUS,0.0,1.0,0.0,1.5,2.929743677295254,0.2929743677295254,0.5,-386.09325249265544,-215.30562538203236,1.005518004052488,inf,7.210404782200207e-11
73,Y_PLUS,0.0,1.0,0.0,1.5,2.929743677295254,0.2929743677295254,1.0,-315.2754077638115,-215.30562538203236,1.0054784343108347,inf,7.210404782200207e-11
73,Y_PLUS,0.0,1.0,0.0,1.5,2.929743677295254,0.2929743677295254,2.0,-180.7966636090988,-215.30562538203236,1.0053247563406804,inf,7.210404782200207e-11
73,Y_PLUS,0.0,1.0,0.0,2.0,3.9063249030603386,0.39063249030603386,0.03,-237.80791824598953,-121.09657777485964,1.005532325180758,inf,6.153804668304748e-15
73,Y_PLUS,0.0,1.0,0.0,2.0,3.9063249030603386,0.39063249030603386,0.1,-236.81537169842528,-121.09657777485964,1.00553205346686,inf,6.153804668304748e-15
73,Y_PLUS,0.0,1.0,0.0,2.0,3.9063249030603386,0.39063249030603386,0.25,-231.71212799580047,-121.09657777485964,1.0055304867630732,inf,6.153804668304748e-15
73,Y_PLUS,0.0,1.0,0.0,2.0,3.9063249030603386,0.39063249030603386,0.5,-216.84429140217566,-121.09657777485964,1.0055248992381882,inf,6.153804668304748e-15
73,Y_PLUS,0.0,1.0,0.0,2.0,3.9063249030603386,0.39063249030603386,1.0,-176.32062333244212,-121.09657777485964,1.0055026484826217,inf,6.153804668304748e-15
73,Y_PLUS,0.0,1.0,0.0,2.0,3.9063249030603386,0.39063249030603386,2.0,-99.42970585969613,-121.09657777485964,1.005415103053265,inf,6.153804668304748e-15
73,Y_MINUS,0.0,-1.0,0.0,1.12,2.18754194571379,0.218754194571379,0.03,-758.90356588756,-386.44198172765164,1.0055250783089105,inf,8.006649669044583e-07
73,Y_MINUS,0.0,-1.0,0.0,1.12,2.18754194571379,0.218754194571379,0.1,-755.8475551239608,-386.44198172765164,1.0055241870663343,inf,8.006649669044583e-07
73,Y_MINUS,0.0,-1.0,0.0,1.12,2.18754194571379,0.218754194571379,0.25,-740.1875224958362,-386.44198172765164,1.005519065324945,inf,8.006649669044583e-07
73,Y_MINUS,0.0,-1.0,0.0,1.12,2.18754194571379,0.218754194571379,0.5,-694.7894656752594,-386.44198172765164,1.0055009025485693,inf,8.006649669044583e-07
73,Y_MINUS,0.0,-1.0,0.0,1.12,2.18754194571379,0.218754194571379,1.0,-571.7724579373153,-386.44198172765164,1.005429466416249,inf,8.006649669044583e-07
73,Y_MINUS,0.0,-1.0,0.0,1.12,2.18754194571379,0.218754194571379,2.0,-338.010600004409,-386.44198172765164,1.005158643654099,inf,8.006649669044583e-07
73,Y_MINUS,0.0,-1.0,0.0,1.25,2.4414530644127117,0.2441453064412712,0.03,-609.0290218272931,-310.1230825345812,1.0055287010676457,inf,3.1718832534717375e-08
73,Y_MINUS,0.0,-1.0,0.0,1.25,2.4414530644127117,0.2441453064412712,0.1,-606.5504871085066,-310.1230825345812,1.0055279933537202,inf,3.1718832534717375e-08
73,Y_MINUS,0.0,-1.0,0.0,1.25,2.4414530644127117,0.2441453064412712,0.25,-593.8370380083593,-310.1230825345812,1.0055239212154088,inf,3.1718832534717375e-08
73,Y_MINUS,0.0,-1.0,0.0,1.25,2.4414530644127117,0.2441453064412712,0.5,-556.926486674304,-310.1230825345812,1.0055094517278027,inf,3.1718832534717375e-08
73,Y_MINUS,0.0,-1.0,0.0,1.25,2.4414530644127117,0.2441453064412712,1.0,-456.72956678625155,-310.1230825345812,1.0054523165218137,inf,3.1718832534717375e-08
73,Y_MINUS,0.0,-1.0,0.0,1.25,2.4414530644127117,0.2441453064412712,2.0,-266.36572842873295,-310.1230825345812,1.0052333443246089,inf,3.1718832534717375e-08
73,Y_MINUS,0.0,-1.0,0.0,1.5,2.929743677295254,0.2929743677295254,0.03,-422.82037372192326,-215.3056253577142,1.005531268419894,inf,7.210404782200207e-11
73,Y_MINUS,0.0,-1.0,0.0,1.5,2.929743677295254,0.2929743677295254,0.1,-421.07745263483463,-215.3056253577142,1.0055307820873807,inf,7.210404782200207e-11
73,Y_MINUS,0.0,-1.0,0.0,1.5,2.929743677295254,0.2929743677295254,0.25,-412.12651967710815,-215.3056253577142,1.005527980304546,inf,7.210404782200207e-11
73,Y_MINUS,0.0,-1.0,0.0,1.5,2.929743677295254,0.2929743677295254,0.5,-386.0932524629069,-215.3056253577142,1.0055180040533807,inf,7.210404782200207e-11
73,Y_MINUS,0.0,-1.0,0.0,1.5,2.929743677295254,0.2929743677295254,1.0,-315.27540773567296,-215.3056253577142,1.0054784343118583,inf,7.210404782200207e-11
73,Y_MINUS,0.0,-1.0,0.0,1.5,2.929743677295254,0.2929743677295254,2.0,-180.7966635869384,-215.3056253577142,1.005324756342019,inf,7.210404782200207e-11
73,Y_MINUS,0.0,-1.0,0.0,2.0,3.9063249030603386,0.39063249030603386,0.03,-237.80791823535344,-121.09657776558771,1.005532325181347,inf,6.153804668304748e-15
73,Y_MINUS,0.0,-1.0,0.0,2.0,3.9063249030603386,0.39063249030603386,0.1,-236.81537168779147,-121.09657776558771,1.0055320534674517,inf,6.153804668304748e-15
73,Y_MINUS,0.0,-1.0,0.0,2.0,3.9063249030603386,0.39063249030603386,0.25,-231.712127985189,-121.09657776558771,1.0055304867636765,inf,6.153804668304748e-15
73,Y_MINUS,0.0,-1.0,0.0,2.0,3.9063249030603386,0.39063249030603386,0.5,-216.84429139168466,-121.09657776558771,1.0055248992388253,inf,6.153804668304748e-15
73,Y_MINUS,0.0,-1.0,0.0,2.0,3.9063249030603386,0.39063249030603386,1.0,-176.3206233225697,-121.09657776558771,1.0055026484833545,inf,6.153804668304748e-15
73,Y_MINUS,0.0,-1.0,0.0,2.0,3.9063249030603386,0.39063249030603386,2.0,-99.42970585211215,-121.09657776558771,1.0054151030542313,inf,6.153804668304748e-15
73,Z_PLUS,0.0,0.0,1.0,1.12,2.18754194571379,0.218754194571379,0.03,-758.9035659859474,-386.4419817982415,1.0055250783076835,inf,8.006649669044583e-07
73,Z_PLUS,0.0,0.0,1.0,1.12,2.18754194571379,0.218754194571379,0.1,-755.8475552223231,-386.4419817982415,1.0055241870651026,inf,8.006649669044583e-07
73,Z_PLUS,0.0,0.0,1.0,1.12,2.18754194571379,0.218754194571379,0.25,-740.1875225940032,-386.4419817982415,1.0055190653236907,inf,8.006649669044583e-07
73,Z_PLUS,0.0,0.0,1.0,1.12,2.18754194571379,0.218754194571379,0.5,-694.7894657725067,-386.4419817982415,1.005500902547248,inf,8.006649669044583e-07
73,Z_PLUS,0.0,0.0,1.0,1.12,2.18754194571379,0.218754194571379,1.0,-571.7724580301277,-386.4419817982415,1.0054294664147414,inf,8.006649669044583e-07
73,Z_PLUS,0.0,0.0,1.0,1.12,2.18754194571379,0.218754194571379,2.0,-338.01060008058994,-386.4419817982415,1.0051586436521573,inf,8.006649669044583e-07
73,Z_PLUS,0.0,0.0,1.0,1.25,2.4414530644127117,0.2441453064412712,0.03,-609.0290218900516,-310.12308258142787,1.0055287010665985,inf,3.1718832534717375e-08
73,Z_PLUS,0.0,0.0,1.0,1.25,2.4414530644127117,0.2441453064412712,0.1,-606.5504871712492,-310.12308258142787,1.0055279933526682,inf,3.1718832534717375e-08
73,Z_PLUS,0.0,0.0,1.0,1.25,2.4414530644127117,0.2441453064412712,0.25,-593.8370380709732,-310.12308258142787,1.0055239212143365,inf,3.1718832534717375e-08
73,Z_PLUS,0.0,0.0,1.0,1.25,2.4414530644127117,0.2441453064412712,0.5,-556.9264867362986,-310.12308258142787,1.0055094517266734,inf,3.1718832534717375e-08
73,Z_PLUS,0.0,0.0,1.0,1.25,2.4414530644127117,0.2441453064412712,1.0,-456.7295668452289,-310.12308258142787,1.0054523165205216,inf,3.1718832534717375e-08
73,Z_PLUS,0.0,0.0,1.0,1.25,2.4414530644127117,0.2441453064412712,2.0,-266.3657284764413,-310.12308258142787,1.0052333443229298,inf,3.1718832534717375e-08
73,Z_PLUS,0.0,0.0,1.0,1.5,2.929743677295254,0.2929743677295254,0.03,-422.8203737526154,-215.30562538207226,1.0055312684190734,inf,7.210404782200207e-11
73,Z_PLUS,0.0,0.0,1.0,1.5,2.929743677295254,0.2929743677295254,0.1,-421.0774526655192,-215.30562538207226,1.0055307820865567,inf,7.210404782200207e-11
73,Z_PLUS,0.0,0.0,1.0,1.5,2.929743677295254,0.2929743677295254,0.25,-412.1265197077281,-215.30562538207226,1.0055279803037058,inf,7.210404782200207e-11
73,Z_PLUS,0.0,0.0,1.0,1.5,2.929743677295254,0.2929743677295254,0.5,-386.0932524932035,-215.30562538207226,1.0055180040524947,inf,7.210404782200207e-11
73,Z_PLUS,0.0,0.0,1.0,1.5,2.929743677295254,0.2929743677295254,1.0,-315.27540776436535,-215.30562538207226,1.0054784343108414,inf,7.210404782200207e-11
73,Z_PLUS,0.0,0.0,1.0,1.5,2.929743677295254,0.2929743677295254,2.0,-180.79666360966758,-215.30562538207226,1.0053247563406849,inf,7.210404782200207e-11
73,Z_PLUS,0.0,0.0,1.0,2.0,3.9063249030603386,0.39063249030603386,0.03,-237.80791824600027,-121.09657777474041,1.0055323251807675,inf,6.153804668304748e-15
73,Z_PLUS,0.0,0.0,1.0,2.0,3.9063249030603386,0.39063249030603386,0.1,-236.81537169843585,-121.09657777474041,1.0055320534668701,inf,6.153804668304748e-15
73,Z_PLUS,0.0,0.0,1.0,2.0,3.9063249030603386,0.39063249030603386,0.25,-231.71212799581085,-121.09657777474041,1.0055304867630832,inf,6.153804668304748e-15
73,Z_PLUS,0.0,0.0,1.0,2.0,3.9063249030603386,0.39063249030603386,0.5,-216.8442914021869,-121.09657777474041,1.0055248992381989,inf,6.153804668304748e-15
73,Z_PLUS,0.0,0.0,1.0,2.0,3.9063249030603386,0.39063249030603386,1.0,-176.32062333246282,-121.09657777474041,1.0055026484826335,inf,6.153804668304748e-15
73,Z_PLUS,0.0,0.0,1.0,2.0,3.9063249030603386,0.39063249030603386,2.0,-99.42970585975009,-121.09657777474041,1.005415103053278,inf,6.153804668304748e-15
73,Z_MINUS,0.0,0.0,-1.0,1.12,2.18754194571379,0.218754194571379,0.03,-758.9035658871645,-386.44198172855215,1.005525078308892,inf,8.006649669044583e-07
73,Z_MINUS,0.0,0.0,-1.0,1.12,2.18754194571379,0.218754194571379,0.1,-755.8475551235658,-386.44198172855215,1.0055241870663156,inf,8.006649669044583e-07
73,Z_MINUS,0.0,0.0,-1.0,1.12,2.18754194571379,0.218754194571379,0.25,-740.1875224954417,-386.44198172855215,1.0055190653249264,inf,8.006649669044583e-07
73,Z_MINUS,0.0,0.0,-1.0,1.12,2.18754194571379,0.218754194571379,0.5,-694.7894656748558,-386.44198172855215,1.0055009025485497,inf,8.006649669044583e-07
73,Z_MINUS,0.0,0.0,-1.0,1.12,2.18754194571379,0.218754194571379,1.0,-571.7724579368378,-386.44198172855215,1.0054294664162273,inf,8.006649669044583e-07
73,Z_MINUS,0.0,0.0,-1.0,1.12,2.18754194571379,0.218754194571379,2.0,-338.0106000036584,-386.44198172855215,1.0051586436540767,inf,8.006649669044583e-07
73,Z_MINUS,0.0,0.0,-1.0,1.25,2.4414530644127117,0.2441453064412712,0.03,-609.0290218274389,-310.1230825354526,1.0055287010676257,inf,3.1718832534717375e-08
73,Z_MINUS,0.0,0.0,-1.0,1.25,2.4414530644127117,0.2441453064412712,0.1,-606.5504871086526,-310.1230825354526,1.0055279933536996,inf,3.1718832534717375e-08
73,Z_MINUS,0.0,0.0,-1.0,1.25,2.4414530644127117,0.2441453064412712,0.25,-593.837038008505,-310.1230825354526,1.005523921215388,inf,3.1718832534717375e-08
73,Z_MINUS,0.0,0.0,-1.0,1.25,2.4414530644127117,0.2441453064412712,0.5,-556.9264866744406,-310.1230825354526,1.0055094517277814,inf,3.1718832534717375e-08
73,Z_MINUS,0.0,0.0,-1.0,1.25,2.4414530644127117,0.2441453064412712,1.0,-456.72956678632534,-310.1230825354526,1.00545231652179,inf,3.1718832534717375e-08
73,Z_MINUS,0.0,0.0,-1.0,1.25,2.4414530644127117,0.2441453064412712,2.0,-266.3657284285732,-310.1230825354526,1.005233344324582,inf,3.1718832534717375e-08
73,Z_MINUS,0.0,0.0,-1.0,1.5,2.929743677295254,0.2929743677295254,0.03,-422.8203737223107,-215.3056253583745,1.005531268419874,inf,7.210404782200207e-11
73,Z_MINUS,0.0,0.0,-1.0,1.5,2.929743677295254,0.2929743677295254,0.1,-421.0774526352221,-215.3056253583745,1.0055307820873605,inf,7.210404782200207e-11
73,Z_MINUS,0.0,0.0,-1.0,1.5,2.929743677295254,0.2929743677295254,0.25,-412.1265196774949,-215.3056253583745,1.0055279803045252,inf,7.210404782200207e-11
73,Z_MINUS,0.0,0.0,-1.0,1.5,2.929743677295254,0.2929743677295254,0.5,-386.0932524632865,-215.3056253583745,1.005518004053359,inf,7.210404782200207e-11
73,Z_MINUS,0.0,0.0,-1.0,1.5,2.929743677295254,0.2929743677295254,1.0,-315.2754077360083,-215.3056253583745,1.0054784343118337,inf,7.210404782200207e-11
73,Z_MINUS,0.0,0.0,-1.0,1.5,2.929743677295254,0.2929743677295254,2.0,-180.7966635871095,-215.3056253583745,1.0053247563419894,inf,7.210404782200207e-11
73,Z_MINUS,0.0,0.0,-1.0,2.0,3.9063249030603386,0.39063249030603386,0.03,-237.8079182356359,-121.09657776592573,1.0055323251813295,inf,6.153804668304748e-15
73,Z_MINUS,0.0,0.0,-1.0,2.0,3.9063249030603386,0.39063249030603386,0.1,-236.81537168807392,-121.09657776592573,1.005532053467434,inf,6.153804668304748e-15
73,Z_MINUS,0.0,0.0,-1.0,2.0,3.9063249030603386,0.39063249030603386,0.25,-231.71212798547083,-121.09657776592573,1.0055304867636583,inf,6.153804668304748e-15
73,Z_MINUS,0.0,0.0,-1.0,2.0,3.9063249030603386,0.39063249030603386,0.5,-216.84429139196263,-121.09657776592573,1.005524899238806,inf,6.153804668304748e-15
73,Z_MINUS,0.0,0.0,-1.0,2.0,3.9063249030603386,0.39063249030603386,1.0,-176.3206233228256,-121.09657776592573,1.0055026484833325,inf,6.153804668304748e-15
73,Z_MINUS,0.0,0.0,-1.0,2.0,3.9063249030603386,0.39063249030603386,2.0,-99.42970585228629,-121.09657776592573,1.0054151030542038,inf,6.153804668304748e-15
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,1.12,2.18754194571379,0.218754194571379,0.03,-757.6277980243935,-385.7233027524685,1.0055417653117753,inf,8.006649669044583e-07
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,1.12,2.18754194571379,0.218754194571379,0.1,-754.5720781868815,-385.7233027524685,1.0055409362751682,inf,8.006649669044583e-07
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,1.12,2.18754194571379,0.218754194571379,0.25,-738.9137223370565,-385.7233027524685,1.0055361379009597,inf,8.006649669044583e-07
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,1.12,2.18754194571379,0.218754194571379,0.5,-693.5216323213624,-385.7233027524685,1.005518973185059,inf,8.006649669044583e-07
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,1.12,2.18754194571379,0.218754194571379,1.0,-570.5281767769835,-385.7233027524685,1.0054508642244064,inf,8.006649669044583e-07
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,1.12,2.18754194571379,0.218754194571379,2.0,-336.8558913836863,-385.7233027524685,1.0051913184736656,inf,8.006649669044583e-07
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,1.25,2.4414530644127117,0.2441453064412712,0.03,-608.5002662427551,-309.82680212294235,1.0055373025822505,inf,3.1718832534717375e-08
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,1.25,2.4414530644127117,0.2441453064412712,0.1,-606.0218588221692,-309.82680212294235,1.00553662733611,inf,3.1718832534717375e-08
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,1.25,2.4414530644127117,0.2441453064412712,0.25,-593.3091433251209,-309.82680212294235,1.005532724259921,inf,3.1718832534717375e-08
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,1.25,2.4414530644127117,0.2441453064412712,0.5,-556.4012014798047,-309.82680212294235,1.0055187783578716,inf,3.1718832534717375e-08
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,1.25,2.4414530644127117,0.2441453064412712,1.0,-456.2145705125099,-309.82680212294235,1.0054634026081672,inf,3.1718832534717375e-08
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,1.25,2.4414530644127117,0.2441453064412712,2.0,-265.88975561204984,-309.82680212294235,1.0052505234466453,inf,3.1718832534717375e-08
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,1.5,2.929743677295254,0.2929743677295254,0.03,-422.6981790265137,-215.23806731475008,1.0055341145771448,inf,7.210404782200207e-11
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,1.5,2.929743677295254,0.2929743677295254,0.1,-420.9552891600506,-215.23806731475008,1.0055336391569243,inf,7.210404782200207e-11
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,1.5,2.929743677295254,0.2929743677295254,0.25,-412.00453606910855,-215.23806731475008,1.0055308943136052,inf,7.210404782200207e-11
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,1.5,2.929743677295254,0.2929743677295254,0.5,-385.9719080848058,-215.23806731475008,1.005521095154338,inf,7.210404782200207e-11
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,1.5,2.929743677295254,0.2929743677295254,1.0,-315.1565783886214,-215.23806731475008,1.005482126508806,inf,7.210404782200207e-11
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,1.5,2.929743677295254,0.2929743677295254,2.0,-180.6873378767531,-215.23806731475008,1.0053305875860572,inf,7.210404782200207e-11
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,2.0,3.9063249030603386,0.39063249030603386,0.03,-237.79607059862627,-121.09028908103622,1.0055328091383164,inf,6.153804668304748e-15
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,2.0,3.9063249030603386,0.39063249030603386,0.1,-236.80352717643848,-121.09028908103622,1.0055325393117915,inf,6.153804668304748e-15
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,2.0,3.9063249030603386,0.39063249030603386,0.25,-231.70030145932157,-121.09028908103622,1.0055309824787693,inf,6.153804668304748e-15
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,2.0,3.9063249030603386,0.39063249030603386,0.5,-216.83252857932604,-121.09028908103622,1.0055254258005233,inf,6.153804668304748e-15
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,2.0,3.9063249030603386,0.39063249030603386,1.0,-176.30910953336212,-121.09028908103622,1.005503280956591,inf,6.153804668304748e-15
73,FIB_00,0.28565227501671,0.0,0.9583333333333334,2.0,3.9063249030603386,0.39063249030603386,2.0,-99.41912814538063,-121.09028908103622,1.0054161244092463,inf,6.153804668304748e-15
73,FIB_01,-0.3569771731011225,0.32702033252495366,0.875,1.12,2.18754194571379,0.218754194571379,0.03,-758.2876467306398,-386.1279689406376,1.0055325781662618,inf,8.006649669044583e-07
73,FIB_01,-0.3569771731011225,0.32702033252495366,0.875,1.12,2.18754194571379,0.218754194571379,0.1,-755.2317778370461,-386.1279689406376,1.005531714812604,inf,8.006649669044583e-07
73,FIB_01,-0.3569771731011225,0.32702033252495366,0.875,1.12,2.18754194571379,0.218754194571379,0.25,-739.5725632076585,-386.1279689406376,1.005526738010421,inf,8.006649669044583e-07
73,FIB_01,-0.3569771731011225,0.32702033252495366,0.875,1.12,2.18754194571379,0.218754194571379,0.5,-694.177420499414,-386.1279689406376,1.0055090223228533,inf,8.006649669044583e-07
73,FIB_01,-0.3569771731011225,0.32702033252495366,0.875,1.12,2.18754194571379,0.218754194571379,1.0,-571.1719425806268,-386.1279689406376,1.0054390743427015,inf,8.006649669044583e-07
73,FIB_01,-0.3569771731011225,0.32702033252495366,0.875,1.12,2.18754194571379,0.218754194571379,2.0,-337.4540178176991,-386.1279689406376,1.005173273551885,inf,8.006649669044583e-07
73,FIB_01,-0.3569771731011225,0.32702033252495366,0.875,1.25,2.4414530644127117,0.2441453064412712,0.03,-608.7689868141629,-309.9944885426937,1.0055325981411893,inf,3.1718832534717375e-08
73,FIB_01,-0.3569771731011225,0.32702033252495366,0.875,1.25,2.4414530644127117,0.2441453064412712,0.1,-606.290515929991,-309.9944885426937,1.0055319051073666,inf,3.1718832534717375e-08
