candidate_pass,g_s,gate_energy_fraction,gate_gradient_floor_J,gate_radius_m,gate_total_positive_floor_J,gate_volume_energy_J,lambda_on_max,lambda_s,lambda_width_min,m_s_out_eV,naive_naturalness_cutoff_eV,naturalness_cutoff_over_mX,off_phi_mass_eV,off_phi_range_m,on_curvature_ratio,phi_boundary_eV,required_delta_m2_hat,source_scale_naturalness_pass,v_s_eV,wall_cap_m,wall_width_actual_m
True,0.03166405400121802,4.488632766671743e-30,3.779239717713883e-19,2.5980500914943576,5.456094135933174e-19,1.6768544182192918e-19,4.5598717592988553e+24,1.5269023812919693e-05,1.4541927440875897e-05,4.043999705908549e-07,0.0001604923964153532,26.839964159846108,2.3179366180618384e-06,0.08513044699427397,3.583625370030985e+29,5406184975.3318,0.1501650749306419,True,7.317967582593089e-05,0.5,0.4879500364742666
True,0.03444740326391264,3.792574599636741e-30,3.1931880606859607e-19,2.5980500914943576,4.610010466173741e-19,1.4168224054877804e-19,6.387229418969946e+24,1.8071375737296515e-05,1.721083403552049e-05,4.043999705908549e-07,0.00014752461507612117,24.671295773357908,2.3179366180618384e-06,0.08513044699427397,4.241334702009008e+29,5406184975.3318,0.1501650749306419,True,6.726675997582042e-05,0.5,0.4879500364742666
True,0.037475415863710185,3.204455084989047e-30,2.6980162023369343e-19,2.5980500914943576,3.8951301001694503e-19,1.1971138978325157e-19,8.946896273422515e+24,2.138804844630758e-05,2.036956994886436e-05,4.0439997059085487e-07,0.00013560463012237574,22.677855734513635,2.3179366180618384e-06,0.08513044699427397,5.0197546330883315e+29,5406184975.3318,0.1501650749306419,True,6.183160756830353e-05,0.5,0.48795003647426666
True,0.04076959831771378,2.707536034412006e-30,2.279631293156244e-19,2.5980500914943576,3.291107169619661e-19,1.011475876463417e-19,1.2532343474252516e+25,2.5313436176167673e-05,2.410803445349302e-05,4.0439997059085487e-07,0.00012464777963418512,20.84548559750884,2.3179366180618384e-06,0.08513044699427397,5.941039400751881e+29,5406184975.3318,0.1501650749306419,True,5.6835615329992865e-05,0.5,0.48795003647426666
True,0.044353347619480454,2.2876748723924003e-30,1.9261258802804755e-19,2.5980500914943576,2.780750866691396e-19,8.546249864109204e-20,1.7554650032458513e+25,2.9959257510263217e-05,2.853262620025068e-05,4.043999705908549e-07,0.0001145762423724841,19.16117091858147,2.3179366180618384e-06,0.08513044699427397,7.031409250290575e+29,5406184975.3318,0.1501650749306419,True,5.224329913095853e-05,0.5,0.4879500364742666
True,0.048252117416612984,1.932922131140583e-30,1.6274390151705793e-19,2.5980500914943576,2.349536184656837e-19,7.220971694862578e-20,2.458963388573072e+25,3.545773494833955e-05,3.3769271379370996e-05,4.0439997059085487e-07,0.00010531848505224306,17.612948820677445,2.3179366180618384e-06,0.08513044699427397,8.321896676668198e+29,5406184975.3318,0.1501650749306419,True,4.802204195802017e-05,0.5,0.48795003647426666
True,0.05249359879577628,1.6331813625009726e-30,1.3750699137658203e-19,2.5980500914943576,1.98519052862151e-19,6.101206148556896e-20,3.444387062779829e+25,4.1965358027848324e-05,3.996700764556983e-05,4.0439997059085487e-07,9.68087542759504e-05,16.189823026888842,2.3179366180618384e-06,0.08513044699427397,9.849229625523388e+29,5406184975.3318,0.1501650749306419,True,4.414186225179036e-05,0.5,0.48795003647426666
True,0.05710791695916732,1.3799217877683545e-30,1.1618360197329757e-19,2.5980500914943576,1.6773444310687005e-19,5.155084113357248e-20,4.824716908505738e+25,4.966733709785274e-05,4.7302225807478797e-05,4.043999705908549e-07,8.898660951885525e-05,14.881685759187867,2.3179366180618384e-06,0.08513044699427397,1.1656876789670266e+30,5406184975.3318,0.1501650749306419,True,4.05752009620785e-05,0.5,0.4879500364742666
True,0.06212784518933688,1.165935507273876e-30,9.816685851646449e-20,2.5980500914943576,1.4172364314022938e-19,4.35567846237649e-20,6.758210625850652e+25,5.878287450221999e-05,5.598369000211427e-05,4.0439997059085487e-07,8.179649384899057e-05,13.679245947741107,2.3179366180618384e-06,0.08513044699427397,1.3796284750781465e+30,5406184975.3318,0.1501650749306419,True,3.729672580921258e-05,0.5,0.48795003647426666
True,0.0675890376220525,9.85132359798781e-31,8.294399508466239e-20,2.5980500914943576,1.1974637202057423e-19,3.680237693591184e-20,9.466547308266037e+25,6.957140319272586e-05,6.625847923116749e-05,4.043999705908549e-07,7.518733933300694e-05,12.573963240909295,2.3179366180618384e-06,0.08513044699427397,1.6328342175951672e+30,5406184975.3318,0.1501650749306419,True,3.428315136104077e-05,0.5,0.4879500364742666
True,0.07353028248047594,8.323665934077714e-31,7.008176104006284e-20,2.5980500914943576,1.0117714514226679e-19,3.1095384102203947e-20,1.3260243413671122e+26,8.233997032625573e-05,7.84190193583388e-05,4.043999705908549e-07,6.911220432520416e-05,11.557987347237274,2.3179366180618384e-06,0.08513044699427397,1.932511274093986e+30,5406184975.3318,0.1501650749306419,True,3.1513073647706546e-05,0.5,0.4879500364742666
True,0.07999377756925682,7.032904146634374e-31,5.921409048916973e-20,2.5980500914943576,8.548747261737864e-20,2.627338212820891e-20,1.8574254124972724e+26,9.745197598713349e-05,9.28114057020319e-05,4.043999705908549e-07,6.352794006359919e-05,10.624102278609508,2.3179366180618384e-06,0.08513044699427397,2.2871886099990505e+30,5406184975.3318,0.1501650749306419,True,2.8966818139545352e-05,0.5,0.4879500364742666
True,0.08702542998524213,5.942302481560069e-31,5.003168385644836e-20,2.5980500914943576,7.223081817767266e-20,2.2199134321224295e-20,2.601784187033646e+26,0.00011533751574317204,0.00010984525308873527,4.043999705908549e-07,5.839488420502395e-05,9.765675098557331,2.3179366180618384e-06,0.08513044699427397,2.7069605273904174e+30,5406184975.3318,0.1501650749306419,True,2.6626300008363674e-05,0.5,0.4879500364742666
True,0.09467518217350566,5.020821846299887e-31,4.2273205056985965e-20,2.5980500914943576,6.1029890519367e-20,1.875668546238104e-20,3.644442953322778e+26,0.0001365056213899943,0.00013000535370475647,4.043999705908549e-07,5.3676579122577685e-05,8.976608811701372,2.3179366180618384e-06,0.08513044699427397,3.2037739541090387e+30,5406184975.3318,0.1501650749306419,True,2.447489567960241e-05,0.5,0.4879500364742666
True,0.1029973666445142,4.242236421068896e-31,3.5717843735128694e-20,2.5980500914943576,5.156590539572834e-20,1.5848061660599645e-20,5.1049447168664355e+26,0.00016155874826159143,0.00015386547453484896,4.0439997059085487e-07,4.933951296463849e-05,8.251299059725895,2.3179366180618384e-06,0.08513044699427397,3.7917684595579936e+30,5406184975.3318,0.1501650749306419,True,2.249732476308238e-05,0.5,0.48795003647426666
True,0.11205109187181692,3.5843872583342275e-31,3.017903088652236e-20,2.5980500914943576,4.356951285104132e-20,1.3390481964518963e-20,7.150739055608542e+26,0.00019120992142353965,0.00018210468707003776,4.0439997059085487e-07,4.535288163629949e-05,7.584594316317239,2.3179366180618384e-06,0.08513044699427397,4.4876786742269246e+30,5406184975.3318,0.1501650749306419,True,2.067954152374233e-05,0.5,0.48795003647426666
True,0.1219006621111034,3.0285516276039017e-31,2.549912900688121e-20,2.5980500914943576,3.6813131380299745e-20,1.1314002373418535e-20,1.0016380563821727e+27,0.00022630302873848278,0.00021552669403665026,4.043999705908549e-07,4.168837001269865e-05,6.971759298350138,2.3179366180618384e-06,0.08513044699427397,5.311310566009288e+30,5406184975.3318,0.1501650749306419,True,1.9008635121538395e-05,0.5,0.4879500364742666
True,0.13261603412240283,2.5589101567459657e-31,2.1544945646347725e-20,2.5980500914943576,3.1104470840803204e-20,9.559525194455479e-21,1.4030421026287424e+27,0.00026783683835511236,0.0002550827031953451,4.043999705908549e-07,3.8319950830305804e-05,6.408441333449258,2.3179366180618384e-06,0.08513044699427397,6.286105128384981e+30,5406184975.3318,0.1501650749306419,True,1.7472737911957102e-05,0.5,0.4879500364742666
True,0.14427331403930435,2.162096604401699e-31,1.820394268285833e-20,2.5980500914943576,2.628105977434227e-20,8.077117091483938e-21,1.9653078566713453e+27,0.00031699342417092495,0.0003018984992104047,4.0439997059085487e-07,3.522369982778789e-05,5.8906394450507715,2.3179366180618384e-06,0.08513044699427397,7.439805523328351e+30,5406184975.3318,0.1501650749306419,True,1.6060941155844246e-05,0.5,0.48795003647426666
True,0.15695529791421722,1.8268174497809975e-31,1.5381033428458297e-20,2.5980500914943576,2.2205621384707528e-20,6.824587956249232e-21,2.752900261693821e+27,0.000375171808272243,0.00035730648406880283,4.0439997059085487e-07,3.237762582348813e-05,5.4146759353902745,2.3179366180618384e-06,0.08513044699427397,8.805246666176524e+30,5406184975.3318,0.1501650749306419,True,1.476321753987772e-05,0.5,0.48795003647426666
True,0.1707520597789095,1.5435304731667367e-31,1.2995876412537965e-20,2.5980500914943576,1.8762166568426406e-20,5.766290155888439e-21,3.8561184320860553e+27,0.00044402777783292204,0.0004228835979361162,4.043999705908549e-07,2.9761514522639557e-05,4.977170264584384,2.3179366180618384e-06,0.08513044699427397,1.042128972445601e+31,5406184975.3318,0.1501650749306419,True,1.3570349957383707e-05,0.5,0.4879500364742666
True,0.18576159139703224,1.3041731793617056e-31,1.0980588821650412e-20,2.5980500914943576,1.5852692804345655e-20,4.872103982695244e-21,5.401448635529109e+27,0.0005255210096814452,0.0005004961996966145,4.0439997059085487e-07,2.735678494495187e-05,4.5750150402819,2.3179366180618384e-06,0.08513044699427397,1.2333928126991462e+31,5406184975.3318,0.1501650749306419,True,1.2473866043661187e-05,0.5,0.48795003647426666
True,0.2020904982524852,1.1019333348676232e-31,9.277814519213895e-21,2.5980500914943576,1.3394394950733573e-20,4.116580431519677e-21,7.566066207794356e+27,0.0006219708437261854,0.0005923531845011289,4.043999705908549e-07,2.5146357452845456e-05,4.2053539473505275,2.3179366180618384e-06,0.08513044699427397,1.4597596560893232e+31,5406184975.3318,0.1501650749306419,True,1.1465978000850465e-05,0.5,0.4879500364742666
True,0.21985475671689472,9.310550881645698e-32,7.839091659931436e-21,2.5980500914943576,1.1317308567731518e-20,3.4782169078000816e-21,1.0598149075080506e+28,0.0007361222925796212,0.0007010688500758297,4.0439997059085487e-07,2.3114532443000442e-05,3.86556146084428,2.3179366180618384e-06,0.08513044699427397,1.7276720211161125e+31,5406184975.3318,0.1501650749306419,True,1.0539527284950676e-05,0.5,0.48795003647426666
True,0.23918053777399972,7.866751551728604e-32,6.6234734403823105e-21,2.5980500914943576,9.562318692882398e-21,2.938845252500087e-21,1.48453318716561e+28,0.0008712241660498663,0.0008297373009998727,4.0439997059085487e-07,2.1246878839625456e-05,3.5532241981626154,2.3179366180618384e-06,0.08513044699427397,2.044754833507187e+31,5406184975.3318,0.1501650749306419,True,9.687933762124828e-06,0.5,0.48795003647426666
True,0.26020510315146445,6.646844076500629e-32,5.596362731627201e-21,2.5980500914943576,8.079477398447951e-21,2.4831146668207503e-21,2.079456297683134e+28,0.0010311215339633066,0.0009820205085364824,4.043999705908549e-07,1.9530131597467218e-05,3.2661237779545846,2.3179366180618384e-06,0.08513044699427397,2.420032435583447e+31,5406184975.3318,0.1501650749306419,True,8.905148973174024e-06,0.5,0.4879500364742666
True,0.28307778022491015,5.616109252567365e-32,4.7285274268629384e-21,2.5980500914943576,6.826582247318366e-21,2.098054820455427e-21,2.9127934163802726e+28,0.001220365158858533,0.0011622525322462218,4.0439997059085497e-07,1.7952097486574274e-05,3.002221064023088,2.3179366180618384e-06,0.08513044699427397,2.8641854237511176e+31,5406184975.3318,0.1501650749306419,True,8.185613174240936e-06,0.5,0.48795003647426655
True,0.307961022618444,4.7452118289162365e-32,3.9952684804070654e-21,2.5980500914943576,5.7679751896272676e-21,1.772706709220202e-21,4.080088384623112e+28,0.001444341013063176,0.0013755628695839772,4.0439997059085487e-07,1.650156848964911e-05,2.7596416823212113,2.3179366180618384e-06,0.08513044699427397,3.3898546238495377e+31,5406184975.3318,0.1501650749306419,True,7.524215848623202e-06,0.5,0.48795003647426666
True,0.33503156403461193,4.009365610363275e-32,3.3757169599678136e-21,2.5980500914943576,4.873527716043376e-21,1.497810756075562e-21,5.715174008812408e+28,0.0017094235662771732,0.0016280224440734983,4.043999705908549e-07,1.5168242196892322e-05,2.5366627081749367,2.3179366180618384e-06,0.08513044699427397,4.012000855651518e+31,5406184975.3318,0.1501650749306419,True,6.916259409231423e-06,0.5,0.4879500364742666
True,0.36448167350888566,3.3876280295025443e-32,2.852240105939836e-21,2.5980500914943576,4.117783384671215e-21,1.265543278731378e-21,8.005516271192751e+28,0.0020231572063071734,0.0019268163869592128,4.0439997059085487e-07,1.394264863294078e-05,2.3317004291778325,2.3179366180618384e-06,0.08513044699427397,4.748330725601924e+31,5406184975.3318,0.1501650749306419,True,6.357425833887406e-06,0.5,0.48795003647426666
True,0.3965205210041451,2.8623041103082364e-32,2.4099394938636255e-21,2.5980500914943576,3.479233317429524e-21,1.0692938235658987e-21,1.1213707696303235e+29,0.0023944709562808055,0.0022804485297912435,4.0439997059085487e-07,1.2816082996187499e-05,2.1432990968435632,2.3179366180618384e-06,0.08513044699427397,5.619800566077867e+31,5406184975.3318,0.1501650749306419,True,5.843745996489503e-06,0.5,0.48795003647426666
True,0.43137566304431935,2.4184428598822564e-32,2.0362270174901523e-21,2.5980500914943576,2.939704046155936e-21,9.034770286657834e-22,1.5707574132429457e+29,0.002833932599304795,0.0026989834279093285,4.043999705908549e-07,1.1780543832762598e-05,1.9701205871245662,2.3179366180618384e-06,0.08513044699427397,6.651212863544921e+31,5406184975.3318,0.1501650749306419,True,5.3715714762189544e-06,0.5,0.4879500364742666
True,0.4692946589389276,2.0434117553936684e-32,1.720466624707494e-21,2.5980500914943576,2.4838402862186403e-21,7.633736615111456e-22,2.2002346753438612e+29,0.003354049443087334,0.003194332802940318,4.0439997059085487e-07,1.0828676206054938e-05,1.8109348963605434,2.3179366180618384e-06,0.08513044699427397,7.871922150265943e+31,5406184975.3318,0.1501650749306419,True,4.9375486445616095e-06,0.5,0.48795003647426666
True,0.5105468290777841,1.7265372158862335e-32,1.4536716099469625e-21,2.5980500914943576,2.09866791710211e-21,6.4499630715514725e-22,3.081973438909828e+29,0.003969624284442797,0.0037805945566121873,4.043999705908549e-07,9.953719458134938e-06,1.6646114051540668,2.3179366180618384e-06,0.08513044699427397,9.316670449608862e+31,5406184975.3318,0.1501650749306419,True,4.538594846097602e-06,0.5,0.4879500364742666
True,0.5554251677841955,1.4588008265939973e-32,1.2282488478525732e-21,2.5980500914943576,1.7732247321662103e-21,5.44975884313637e-22,4.317066894994405e+29,0.004698176704614469,0.004474454004394732,4.0439997059085497e-07,9.149459192052904e-06,1.53011084812478,2.3179366180618384e-06,0.08513044699427397,1.1026576052163186e+32,5406184975.3318,0.1501650749306419,True,4.171876503882544e-06,0.5,0.48795003647426655
True,0.6042484243127103,1.2325826701505378e-32,1.0377826889707329e-21,2.5980500914943576,1.498248448524284e-21,4.604657595535511e-22,6.047121088249557e+29,0.0055604416856998235,0.005295658748285546,4.043999705908549e-07,8.410183133966571e-06,1.4064779325072816,2.3179366180618384e-06,0.08513044699427397,1.3050303763748898e+32,5406184975.3318,0.1501650749306419,True,3.834788993913415e-06,0.5,0.4879500364742666
True,0.6573633667717687,1.0414444597639774e-32,8.768523670185412e-22,2.5980500914943576,1.2659130976383293e-21,3.8906073061978816e-22,8.470490345737372e+29,0.006580959739062322,0.006267580703868877,4.043999705908549e-07,7.730640561607394e-06,1.2928345531660708,2.3179366180618384e-06,0.08513044699427397,1.5445449931187593e+32,5406184975.3318,0.1501650749306419,True,3.5249381457369925e-06,0.5,0.4879500364742666
True,0.7151472450507887,8.79946302214859e-33,7.408777210463778e-22,2.5980500914943576,1.0696062941701728e-21,3.287285731237951e-22,1.1865019014858035e+30,0.007788775341092068,0.007417881277230541,4.0439997059085487e-07,7.106005010925724e-06,1.1883735558371162,2.3179366180618384e-06,0.08513044699427397,1.8280181664391573e+32,5406184975.3318,0.1501650749306419,True,3.24012323780866e-06,0.5,0.48795003647426666
True,0.7780104702446848,7.434918756561293e-33,6.259888416669665e-22,2.5980500914943576,9.037410440438518e-22,2.777522023768853e-22,1.6619896898151514e+30,0.009218263554161736,0.008779298623011177,4.0439997059085497e-07,6.531839996038089e-06,1.09235300429934,2.3179366180618384e-06,0.08513044699427397,2.1635176907887196e+32,5406184975.3318,0.1501650749306419,True,2.9783213668257632e-06,0.5,0.48795003647426655
True,0.846399529606477,6.281976158946293e-33,5.289159314145721e-22,2.5980500914943576,7.635967356784534e-22,2.346808042638812e-22,2.3280280677113686e+30,0.010910108358841418,0.01039057938937278,4.043999705908549e-07,6.0040674990017675e-06,1.004090910758488,2.3179366180618384e-06,0.08513044699427397,2.5605920577220625e+32,5406184975.3318,0.1501650749306419,True,2.7376730800184186e-06,0.5,0.4879500364742666
False,0.9208001577315016,5.307821881273881e-33,4.468962446026728e-22,2.5980500914943576,6.451847889189122e-22,1.9828854431623938e-22,3.26097972644747e+30,0.012912460541217993,0.01229758146782666,4.0439997059085487e-07,5.518939005614786e-06,0.9229603920158501,2.3179366180618384e-06,0.08513044699427397,3.0305422109486242e+32,5406184975.3318,0.1501650749306419,False,2.51646916835083e-06,0.5,0.48795003647426666
False,1.0017407864966161,4.484730984406567e-33,3.775954581398898e-22,2.5980500914943576,5.45135137963224e-22,1.675396798233342e-22,4.567809522483744e+30,0.015282308089396238,0.014554579132758321,4.0439997059085487e-07,5.073008881522464e-06,0.848385217018409,2.3179366180618384e-06,0.08513044699427397,3.586743177088407e+32,5406184975.3318,0.1501650749306419,False,2.3131385268315938e-06,0.5,0.48795003647426666
False,1.089796298257657,3.789277871862061e-33,3.1904123547656475e-22,2.5980500914943576,4.606003175309414e-22,1.415590820543767e-22,6.398348221693281e+30,0.018087098101381295,0.017225807715601234,4.0439997059085487e-07,4.663109899533857e-06,0.7798357141668261,2.3179366180618384e-06,0.08513044699427397,4.245024725909776e+32,5406184975.3318,0.1501650749306419,False,2.12623699571061e-06,0.5,0.48795003647426666
False,1.1855921089623183,3.201669585111892e-33,2.6956709287722096e-22,2.5980500914943576,3.8917442251523995e-22,1.1960732963801897e-22,8.962470909641915e+30,0.021406656364687693,0.02038729177589304,4.0439997059085497e-07,4.2863307443303425e-06,0.7168250093128233,2.3179366180618384e-06,0.08513044699427397,5.02412189383842e+32,5406184975.3318,0.1501650749306419,False,1.9544371033069612e-06,0.5,0.48795003647426655
False,1.2898086101788073,2.7051824856521623e-33,2.2776497042374936e-22,2.5980500914943576,3.2882463466798646e-22,1.0105966424423713e-22,1.2554159608543452e+31,0.02533545923991135,0.024129008799915568,4.0439997059085487e-07,3.939995334793223e-06,0.6589055677262894,2.3179366180618384e-06,0.08513044699427397,5.946208192871445e+32,5406184975.3318,0.1501650749306419,False,1.7965186376160676e-06,0.5,0.48795003647426666
False,1.4031860015899118,2.285686291523886e-33,1.9244515789529136e-22,2.5980500914943576,2.778333675314973e-22,8.538820963620591e-23,1.7585208930187843e+31,0.029985322507258102,0.028557450006912476,4.0439997059085497e-07,3.621643817086644e-06,0.6056660154713402,2.3179366180618384e-06,0.08513044699427397,7.037526680300838e+32,5406184975.3318,0.1501650749306419,False,1.65135997973069e-06,0.5,0.48795003647426655
False,1.5265295482753287,1.9312419221140735e-33,1.6260243499446345e-22,2.5980500914943576,2.3474938303157224e-22,7.214694803710882e-23,2.4632439188355744e+31,0.03548858370200299,0.03379865114476475,4.0439997059085487e-07,3.3290150934989035e-06,0.5567282176151104,2.3179366180618384e-06,0.08513044699427397,8.329136849819841e+32,5406184975.3318,0.1501650749306419,False,1.5179301375213046e-06,0.5,0.48795003647426666
False,1.6607153001222132,1.6317617056906983e-33,1.3738746225308705e-22,2.5980500914943576,1.9834648848452834e-22,6.095902623144128e-23,3.450383005267837e+31,0.04200186850980905,0.04000177953315147,4.0439997059085487e-07,3.060030762952961e-06,0.5117445925172011,2.3179366180618384e-06,0.08513044699427397,9.857798600922833e+32,5406184975.3318,0.1501650749306419,False,1.3952814229948882e-06,0.5,0.48795003647426666
False,1.8066963139861723,1.3787222790006022e-33,1.1608260838766733e-22,2.5980500914943576,1.675886385134908e-22,5.150603012582345e-23,4.83311571055006e+31,0.049710548415481524,0.047343379443315736,4.043999705908549e-07,2.812780359123225e-06,0.47039564312446364,2.3179366180618384e-06,0.08513044699427397,1.1667018444829386e+33,5406184975.3318,0.1501650749306419,False,1.2825427213229149e-06,0.5,0.4879500364742666
False,1.9655094227957095,1.1649220079031151e-33,9.808152613854537e-23,2.5980500914943576,1.416004486562734e-22,4.351892251772802e-23,6.769975227649367e+31,0.05883401647216761,0.05603239664015963,4.0439997059085487e-07,2.585507781312136e-06,0.4323876877371023,2.3179366180618384e-06,0.08513044699427397,1.3808287722498796e+33,5406184975.3318,0.1501650749306419,False,1.1789133037317142e-06,0.5,0.48795003647426666
False,2.138282599677844,9.842760251039857e-34,8.28718953104448e-23,2.5980500914943576,1.196422814667343e-22,3.67703861562895e-23,9.48302654598977e+31,0.06963193134214739,0.06631612508775941,4.043999705908549e-07,2.3765988217115306e-06,0.39745077412881,2.3179366180618384e-06,0.08513044699427397,1.6342548075066482e+33,5406184975.3318,0.1501650749306419,False,1.083657140311113e-06,0.5,0.4879500364742666
False,2.3262429694086837,8.316430516566179e-34,7.002084187234462e-23,2.5980500914943576,1.0108919604705714e-22,3.1068354174712514e-23,1.3283326666347481e+32,0.08241160731787264,0.07848724506464061,4.043999705908549e-07,2.184569700460999e-06,0.36533676220595007,2.3179366180618384e-06,0.08513044699427397,1.934192587475486e+33,5406184975.3318,0.1501650749306419,False,9.960976723480066e-07,0.5,0.4879500364742666
False,2.53072552409051,7.026790734800873e-34,5.916261813664524e-23,2.5980500914943576,8.541316190365089e-23,2.625054376700566e-23,1.860658793573818e+32,0.09753676064711306,0.09289215299725052,4.0439997059085487e-07,2.008056527073176e-06,0.3358175615878162,2.3179366180618384e-06,0.08513044699427397,2.2891784979068495e+33,5406184975.3318,0.1501650749306419,False,9.156130070552181e-07,0.5,0.48795003647426666
False,2.753182604958582,5.937137084513327e-34,4.9988193389102155e-23,2.5980500914943576,7.216803092373255e-23,2.2179837534630397e-23,2.606313337813545e+32,0.11543786108718504,0.10994082008303337,4.0439997059085487e-07,1.8458056133756088e-06,0.30868351159036483,2.3179366180618384e-06,0.08513044699427397,2.709315623072863e+33,5406184975.3318,0.1501650749306419,False,8.416315005661469e-07,0.5,0.48795003647426666
False,2.9951942176623927,5.016457454144227e-34,4.2236458713420456e-23,2.5980500914943576,6.097683976719984e-23,1.8740381053779385e-23,3.65078715040361e+32,0.13662438329889992,0.1301184602846666,4.0439997059085487e-07,1.6966645691666591e-06,0.2837418921072172,2.3179366180618384e-06,0.08513044699427397,3.206561284818335e+33,5406184975.3318,0.1501650749306419,False,7.736276978233292e-07,0.5,0.48795003647426666
False,3.2584792542858563,4.238548820925863e-34,3.568679569522871e-23,2.5980500914943576,5.1521081293241133e-23,1.583428559801242e-23,5.1138313356955275e+32,0.16169930676129693,0.15399933977266372,4.0439997059085487e-07,1.5595741173421686e-06,0.2608155548114371,2.3179366180618384e-06,0.08513044699427397,3.7950673541807914e+33,5406184975.3318,0.1501650749306419,False,7.111186005238955e-07,0.5,0.48795003647426666
False,3.5449077018110318,3.581271499179269e-34,3.0152797506869025e-23,2.5980500914943576,4.3531639680884535e-23,1.337884217401551e-23,7.163186965597298e+32,0.1913762768823009,0.18226312084028656,4.043999705908549e-07,1.4335605703596765e-06,0.239741664956169,2.3179366180618384e-06,0.08513044699427397,4.491583021025804e+33,5406184975.3318,0.1501650749306419,False,6.536602366149351e-07,0.5,0.4879500364742666
True,1e-06,8.079311118031411e-20,2.6939486301583804e-09,3.0980500914943576,9.820692470272338e-09,7.1267438401139585e-09,2356135.917133528,3.8073100570426745e-13,3.6260095781358803e-13,2.0219998529542743e-06,25.40919953440316,4249310.372740617,2.3179366180618384e-06,0.08513044699427397,7.426143545441596e+18,3896258760.096889,0.1501650749306419,True,2.317165207143905,0.1,0.09759000729485333
True,1.0879024922894468e-06,6.826441752223956e-20,2.27619448472738e-09,3.0980500914943576,8.297784815489745e-09,6.021590330762365e-09,3300351.7290409845,4.5060726495815174e-13,4.2914977615062067e-13,2.0219998529542743e-06,23.356136891395963,3905966.2082381253,2.3179366180618384e-06,0.08513044699427397,8.789077280449504e+18,3896258760.096889,0.1501650749306419,True,2.1299383203613442,0.1,0.09759000729485333
True,1.1835318327295895e-06,5.767856481291321e-20,1.923222022239802e-09,3.0980500914943576,7.011036447032012e-09,5.087814424792211e-09,4622959.760587747,5.33308042137189e-13,5.079124210830372e-13,2.0219998529542743e-06,21.468961655050467,3590364.243047351,2.3179366180618384e-06,0.08513044699427397,1.0402152741732395e+19,3896258760.096889,0.1501650749306419,True,1.9578393610248799,0.1,0.09759000729485333
True,1.287567230530417e-06,4.873427415964693e-20,1.624985462202786e-09,3.0980500914943576,5.923825834800235e-09,4.298840372597448e-09,6475599.785306438,6.311870445200562e-13,6.011305185905297e-13,2.0219998529542743e-06,19.734270127343773,3300262.9082056563,2.3179366180618384e-06,0.08513044699427397,1.2311278898755672e+19,3896258760.096889,0.1501650749306419,True,1.7996459930013455,0.1,0.09759000729485333
True,1.4007475990842613e-06,4.117698638257211e-20,1.372996836472972e-09,3.0980500914943576,5.005210397373143e-09,3.6322135609001714e-09,9070680.851898557,7.470299595959957e-13,7.114571043771387e-13,2.0219998529542743e-06,18.139741628694864,3033601.753462653,2.3179366180618384e-06,0.08513044699427397,1.457079047828942e+19,3896258760.096889,0.1501650749306419,True,1.654234644884454,0.1,0.09759000729485333
True,1.5238768041122235e-06,3.479161712753044e-20,1.1600844172534198e-09,3.0980500914943576,4.22904585999145e-09,3.06896144273803e-09,12705734.425356377,8.841337371845561e-13,8.420321306519582e-13,2.0219998529542743e-06,16.67405099010349,2788486.8128930996,2.3179366180618384e-06,0.08513044699427397,1.7244994359088665e+19,3896258760.096889,0.1501650749306419,True,1.5205725298075086,0.1,0.09759000729485333
True,1.6578293731357647e-06,2.939643545310499e-20,9.801886059776756e-10,3.0980500914943576,3.5732421748538564e-09,2.593053568876181e-09,17797526.99092019,1.046400422348099e-12,9.965718308077133e-13,2.0219998529542743e-06,15.3267881159217,2563177.152967857,2.3179366180618384e-06,0.08513044699427397,2.040999977922364e+19,3896258760.096889,0.1501650749306419,True,1.3977103100550172,0.1,0.09759000729485333
True,1.8035567068250495e-06,2.4837891673186134e-20,8.281894739722024e-10,3.0980500914943576,3.019134826828323e-09,2.19094535285612e-09,24929843.202168792,1.2384482096306623e-12,1.1794744853625356e-12,2.0219998529542743e-06,14.08838404595167,2356072.507540409,2.3179366180618384e-06,0.08513044699427397,2.4155884444715074e+19,3896258760.096889,0.1501650749306419,True,1.2847753543735272,0.1,0.09759000729485333
True,1.9620938363403183e-06,2.09862472527691e-20,6.997610466143034e-10,3.0980500914943576,2.5509536316106224e-09,1.851192584996319e-09,34920418.01098502,1.4657428792848564e-12,1.3959455993189107e-12,2.021999852954274e-06,12.950042991723674,2165701.911926086,2.3179366180618384e-06,0.08513044699427397,2.8589258188057817e+19,3896258760.096889,0.1501650749306419,True,1.1809655400915293,0.1,0.09759000729485336
True,2.134566774660394e-06,1.7731882381539618e-20,5.912481838367108e-10,3.0980500914943576,2.155373908048875e-09,1.564125724212164e-09,48914691.68790609,1.734753356230353e-12,1.652146053552717e-12,2.0219998529542747e-06,11.903679864241175,1990713.2553474111,2.3179366180618384e-06,0.08513044699427397,3.3836297139691483e+19,3896258760.096889,0.1501650749306419,True,1.0855435560279258,0.1,0.09759000729485331
