a,b,chi_omega_over_m,qbar_mobile,gross_negative_q,gross_positive_q,negative_duty,minimal_compensation_energy,compensation_q,ideal_kernel_ratio_threshold,ideal_separated_C
0.9446437400998547,1.3108104785846455,0.1922277801999534,-1.2396040590473358,1.559522725708063,0.3199186666607272,0.8585461840897504,0.7465346863491119,4.0,2.1199161497028784,1.1199161497028782
0.9702587953675538,1.0674752516604271,0.1966302302881578,-1.2266358675592879,1.5538612697912422,0.32722540223195423,0.8545939645932269,0.742211955853096,4.0,2.1212146088737756,1.1212146088737756
0.9876216845260933,0.7622744644863771,0.2042029585768068,-1.2068971149287635,1.5461706820874932,0.3392735671587296,0.8518057426982878,0.7356323716429212,4.0,2.1225360768706563,1.1225360768706563
0.9882329106144607,0.7387821003723604,0.20564119073145012,-1.2023274462800757,1.543908263487551,0.3415808172074752,0.8478597629867999,0.7341091487600252,4.0,2.1231944214372085,1.1231944214372087
0.9767878576274961,0.9537684642081931,0.20258137919185695,-1.2059889732259688,1.5430274459341702,0.3370384727082015,0.8500959939811854,0.7353296577419896,4.0,2.124626565985284,1.124626565985284
0.888939694641158,1.6149353976939134,0.194951867686532,-1.2233063665716315,1.547648703825505,0.3243423372538735,0.8571604046043524,0.7411021221905439,4.0,2.1249982750522505,1.1249982750522503
0.9052534959977493,1.529666987702259,0.19599889061008474,-1.2202896118615647,1.546401460498181,0.32611184863661646,0.8542644688813668,0.7400965372871883,4.0,2.1252553633301714,1.1252553633301714
0.9900226056063548,0.6598009865194085,0.21063315317727074,-1.1868200869886316,1.5363774232285892,0.3495573362399575,0.8472946337709247,0.7289400289962105,4.0,2.125335482581464,1.1253354825814639
0.9734626298770308,0.9933937976523779,0.20299453671257045,-1.2030768006174053,1.5408430115168712,0.3377662108994658,0.8524111143488025,0.7343589335391352,4.0,2.1255909398789163,1.1255909398789166
0.8967314013605937,1.570500495866482,0.19658254272411177,-1.2171465981064193,1.5442193084814742,0.32707271037505486,0.8570579084922484,0.739048866035473,4.0,2.12616702594244,1.12616702594244
0.9195255075208842,1.4435036969199722,0.19791964776994536,-1.2136974024902627,1.5430993879506854,0.32940198546042276,0.8550815001972437,0.7378991341634209,4.0,2.1262392738496514,1.1262392738496512
0.9841806911770254,0.7987251296737922,0.20887144363564694,-1.1869046798573992,1.5341006521061749,0.34719597224877563,0.8471415416521081,0.728968226619133,4.0,2.1270239825825135,1.127023982582514
0.9477748452313244,1.2444323790927072,0.2010184436828848,-1.204671720831477,1.539259391111477,0.3345876702799998,0.8541648875839564,0.7348905736104924,4.0,2.127094356954193,1.127094356954193
0.9947135323379189,0.4089494537850725,0.22280437644542903,-1.1568054747212178,1.5246832548659006,0.3678777801446829,0.837814957418631,0.7189351582404059,4.0,2.127404759483366,1.1274047594833656
0.9500969061115757,1.2143991986100535,0.20333116515259894,-1.1958305105946474,1.5343244665782314,0.338493955983584,0.8493014097061091,0.7319435035315491,4.0,2.1287987262524966,1.1287987262524968
0.9923135527502746,0.5236289413801354,0.21995637129852844,-1.1591388587189477,1.5233220954439137,0.36418323672496594,0.8385678460968992,0.719712952906316,4.0,2.128922739353539,1.1289227393535388
0.9535734806535765,1.1828657789845414,0.20400918111113367,-1.1937958088897296,1.53343215408067,0.3396363451909404,0.8497685263989374,0.7312652696299099,4.0,2.1290132824088626,1.1290132824088628
0.9938679227745161,0.4324075606811165,0.22448532549796962,-1.1485495753010386,1.5194166195340841,0.3708670442330455,0.8355292147291821,0.716183191767013,4.0,2.1295013952745006,1.1295013952745006
0.9280288760922849,1.3707003355965812,0.20263029723413598,-1.1953818144773465,1.5326815289034759,0.33729971442612944,0.8494812252830306,0.7317939381591154,4.0,2.1299111429874737,1.129911142987474
0.9580825464101508,1.1308648280164095,0.20643478942590765,-1.1852041947271224,1.5288519198762565,0.34364772514913405,0.8496405099305596,0.728401398242374,4.0,2.130522436981515,1.1305224369815154
0.9412895558914169,1.2712544527483842,0.20495408139183502,-1.1878401455280203,1.529047454136831,0.34120730860881093,0.8506407138057931,0.7292800485093401,4.0,2.1309525049930795,1.1309525049930798
0.9000579931633547,1.5294047523020338,0.2022409646584361,-1.193954492446869,1.5305375501991507,0.33658305775228187,0.8498133460486966,0.7313181641489562,4.0,2.131183069584722,1.1311830695847223
0.9765847491286695,0.8975312452149147,0.21188309295948218,-1.170839506098455,1.5233117707981354,0.35247226469968035,0.8453869163121233,0.723613168699485,4.0,2.1314907438786497,1.1314907438786495
0.9850279001658783,0.731622906971949,0.21631693173573777,-1.1607955504791188,1.5201443666516319,0.35934881617251313,0.8404072168024,0.7202651834930395,4.0,2.1316459286575564,1.1316459286575566
0.8792543274955824,1.632100271146457,0.2018648450230312,-1.1936300032627396,1.5295493675937404,0.3359193643310008,0.851883791592907,0.7312100010875798,4.0,2.131843167514814,1.131843167514814
0.9333915161062032,1.322094592910514,0.20551647854839364,-1.1843778351997953,1.5265505020581895,0.3421726668583938,0.8487956830791163,0.7281259450665983,4.0,2.1320463638357405,1.132046363835741
0.8682972503174097,1.681944464605515,0.2017775552011415,-1.1930676476077777,1.5287987425778158,0.335731094970038,0.8507590469126017,0.7310225492025926,4.0,2.1322762774410666,1.1322762774410666
