mode,beta,f,reset_duty,A,C
HEADON_KINETIC_LIMITED,0.5145732217573222,0.14255355884446652,0.05485014301609978,-0.19032972853256352,inf
UNRESTRICTED_CONVERSION,0.5185439330543934,0.9429149525240064,0.3629420034373718,0.12672735142216582,10.544640346875445
HEADON_KINETIC_LIMITED,0.5185439330543934,0.14494901351294798,0.05587131875750246,-0.1902257002006622,inf
UNRESTRICTED_CONVERSION,0.5225146443514644,0.9429149525240064,0.3641256496972206,0.1262450782082569,10.625002557782048
HEADON_KINETIC_LIMITED,0.5225146443514644,0.14736968946778417,0.05689240251517712,-0.19011347146916963,inf
UNRESTRICTED_CONVERSION,0.5264853556485356,0.9429149525240064,0.36507230250862444,0.12579727559161313,10.703354320259258
HEADON_KINETIC_LIMITED,0.5264853556485356,0.14981580214189172,0.05816862538159527,-0.19002611567342592,inf
UNRESTRICTED_CONVERSION,0.5304560669456068,0.9429149525240064,0.366137005887468,0.12532933004487645,10.784306796386042
HEADON_KINETIC_LIMITED,0.5304560669456068,0.1522875717316644,0.05918949623133545,-0.1898968893997192,inf
UNRESTRICTED_CONVERSION,0.5344267782426778,0.9429149525240064,0.3672014187885134,0.12485945533097448,10.866343066298365
HEADON_KINETIC_LIMITED,0.5344267782426778,0.1547852233324647,0.06046544783122532,-0.18979206264375115,inf
UNRESTRICTED_CONVERSION,0.538397489539749,0.9429149525240064,0.36838375478664886,0.12436949240413148,10.951077949878778
HEADON_KINETIC_LIMITED,0.538397489539749,0.1573089870793115,0.061486097571153225,-0.18964508584896428,inf
UNRESTRICTED_CONVERSION,0.5423682008368201,0.9429149525240064,0.3693293650815198,0.12391393109148485,11.033730601291131
HEADON_KINETIC_LIMITED,0.5423682008368201,0.15985909829301204,0.06276176767497492,-0.18952201947338174,inf
UNRESTRICTED_CONVERSION,0.5463389121338913,0.9429149525240064,0.37051105670976414,0.12342015437607506,11.120748196708444
HEADON_KINETIC_LIMITED,0.5463389121338913,0.16243579763199278,0.06403727698911198,-0.18938951008590493,inf
UNRESTRICTED_CONVERSION,0.5503096234309625,0.9429149525240064,0.37169239352383826,0.12292448826930658,11.208951143244208
HEADON_KINETIC_LIMITED,0.5503096234309625,0.16503933125010473,0.06505756656514915,-0.1892144061348689,inf
UNRESTRICTED_CONVERSION,0.5542803347280335,0.9429149525240064,0.37287337781646046,0.12242693817025385,11.29835742357637
HEADON_KINETIC_LIMITED,0.5542803347280335,0.1676699509606906,0.06633277856445219,-0.1890624478365322,inf
UNRESTRICTED_CONVERSION,0.5582510460251047,0.9429149525240064,0.3738179129903788,0.12196372534216837,11.385603568006799
HEADON_KINETIC_LIMITED,0.5582510460251047,0.17032791440721806,0.06760782101870097,-0.18890042372914037,inf
UNRESTRICTED_CONVERSION,0.5622217573221758,0.9429149525240064,0.3749982685947356,0.12146240356879828,11.477432559072216
HEADON_KINETIC_LIMITED,0.5622217573221758,0.1730134852408025,0.06888269081738052,-0.18872811790992888,inf
UNRESTRICTED_CONVERSION,0.5661924686192469,0.9429149525240064,0.37617827821813943,0.12095921389482073,11.570520489163364
HEADON_KINETIC_LIMITED,0.5661924686192469,0.1757269333049617,0.07015738485887087,-0.18854531019411402,inf
UNRESTRICTED_CONVERSION,0.570163179916318,0.9429149525240064,0.37735794423925967,0.1204541617628535,11.66488693921384
HEADON_KINETIC_LIMITED,0.570163179916318,0.17846853482796388,0.07143190005061034,-0.18835177599411423,inf
UNRESTRICTED_CONVERSION,0.5741338912133892,0.9429149525240064,0.37853726905906704,0.11994725262701406,11.760551920311556
HEADON_KINETIC_LIMITED,0.5741338912133892,0.1812385726231529,0.07296107785834223,-0.18817991503291714,inf
UNRESTRICTED_CONVERSION,0.5781046025104604,0.9429149525240064,0.3797162551006973,0.1194384919531602,11.85753588525143
HEADON_KINETIC_LIMITED,0.5781046025104604,0.18403733629765717,0.07423518874049623,-0.18796418144230098,inf
UNRESTRICTED_CONVERSION,0.5820753138075314,0.9429149525240064,0.3810127497085525,0.11890983835824898,11.95767427272244
HEADON_KINETIC_LIMITED,0.5820753138075314,0.1868651224699166,0.07550911093947127,-0.18773701954842736,inf
UNRESTRICTED_CONVERSION,0.5860460251046026,0.9429149525240064,0.38219103231358986,0.11839740153066869,12.0573813719574
HEADON_KINETIC_LIMITED,0.5860460251046026,0.18972223499648244,0.07703756421888323,-0.18753065067986707,inf
UNRESTRICTED_CONVERSION,0.5900167364016737,0.9429149525240064,0.3833689837916392,0.11788312972132231,12.158471989887685
HEADON_KINETIC_LIMITED,0.5900167364016737,0.19260898520858072,0.07831106058317633,-0.18727984109230203,inf
UNRESTRICTED_CONVERSION,0.5939874476987448,0.9429149525240064,0.3846643525943319,0.11734901327198943,12.26285075660157
HEADON_KINETIC_LIMITED,0.5939874476987448,0.19552569215895343,0.07983899404408897,-0.1870492107605262,inf
UNRESTRICTED_CONVERSION,0.597958158995816,0.9429149525240064,0.38607703088293244,0.11679508127529642,12.370612906840387
HEADON_KINETIC_LIMITED,0.597958158995816,0.19847268287953246,0.0813666365676767,-0.18680603456929615,inf
UNRESTRICTED_CONVERSION,0.6019288702928871,0.9429149525240064,0.38725390757194356,0.11627537006099187,12.47606127685018
HEADON_KINETIC_LIMITED,0.6019288702928871,0.20145029265052716,0.08289398295802147,-0.1865500466738897,inf
UNRESTRICTED_CONVERSION,0.6058995815899583,0.9429149525240064,0.38854810064496864,0.11573585477216503,12.584943058702839
HEADON_KINETIC_LIMITED,0.6058995815899583,0.20445886528155344,0.08442102804127552,-0.186280975489592,inf
UNRESTRICTED_CONVERSION,0.6098702928870293,0.9429149525240064,0.3898419129505812,0.11519455432455511,12.695376524702741
HEADON_KINETIC_LIMITED,0.6098702928870293,0.20749875340546675,0.08594776666605944,-0.18599854350939798,inf
UNRESTRICTED_CONVERSION,0.6138410041841005,0.9429149525240064,0.39125290905376875,0.11463349606594214,12.809396799582444
HEADON_KINETIC_LIMITED,0.6138410041841005,0.21057031878560895,0.08747419370385948,-0.18570246711361837,inf
UNRESTRICTED_CONVERSION,0.6178117154811716,0.9429149525240064,0.3924283965867998,0.11410661233325003,12.92100608956382
HEADON_KINETIC_LIMITED,0.6178117154811716,0.21367393263722212,0.08900030404942359,-0.18539245637094287,inf
UNRESTRICTED_CONVERSION,0.6217824267782428,0.9429149525240064,0.3938385745628649,0.1135420260243899,13.0383187453757
HEADON_KINETIC_LIMITED,0.6217824267782428,0.2168099759638411,0.09078035907740217,-0.1851001709201351,inf
UNRESTRICTED_CONVERSION,0.6257531380753139,0.9429149525240064,0.3952483128712014,0.1129756911174673,13.157349190627368
HEADON_KINETIC_LIMITED,0.6257531380753139,0.21997883990952072,0.0923057658558685,-0.18476133716152643,inf
UNRESTRICTED_CONVERSION,0.629723849372385,0.9429149525240064,0.3965401892698128,0.11242555667226045,13.27600905297901
HEADON_KINETIC_LIMITED,0.629723849372385,0.2231809261278237,0.09408498624867827,-0.18443949861389683,inf
UNRESTRICTED_CONVERSION,0.6336945606694562,0.9429149525240064,0.3980664893275734,0.11183779930215071,13.400687476862693
HEADON_KINETIC_LIMITED,0.6336945606694562,0.2264166471685518,0.09560966585230515,-0.1840705996414988,inf
UNRESTRICTED_CONVERSION,0.6376652719665272,0.9429149525240064,0.39947493699968306,0.1112662543306,13.525059257920466
HEADON_KINETIC_LIMITED,0.6376652719665272,0.22968642688327578,0.09738802421544987,-0.18371793565712768,inf
UNRESTRICTED_CONVERSION,0.6416359832635984,0.9429149525240064,0.40076564296568135,0.1107109078248028,13.649066726093643
HEADON_KINETIC_LIMITED,0.6416359832635984,0.23299070085079454,0.09916590716780058,-0.1833493334632979,inf
UNRESTRICTED_CONVERSION,0.6456066945606695,0.9429149525240064,0.4022905753454859,0.11011799622798063,13.779373975744607
HEADON_KINETIC_LIMITED,0.6456066945606695,0.23632991682373305,0.10094330690284564,-0.18296445156574898,inf
UNRESTRICTED_CONVERSION,0.6495774058577407,0.9429149525240064,0.4035805232422851,0.10955920499828498,13.907111986487978
HEADON_KINETIC_LIMITED,0.6495774058577407,0.23970453519757995,0.10272021566344294,-0.182562940196919,inf
UNRESTRICTED_CONVERSION,0.6535481171548118,0.9429149525240064,0.4051045703093716,0.10896288740846549,14.041347924289314
HEADON_KINETIC_LIMITED,0.6535481171548118,0.24311502950355757,0.10449662574265188,-0.18214444101413818,inf
UNRESTRICTED_CONVERSION,0.6575188284518829,0.9429149525240064,0.40651096390075825,0.10838277910941047,14.175297069667376
HEADON_KINETIC_LIMITED,0.6575188284518829,0.246561886926827,0.1065261882414244,-0.18174001036049858,inf
UNRESTRICTED_CONVERSION,0.6614895397489541,0.9429149525240064,0.4080341089812298,0.10778308151428712,14.313646872130471
HEADON_KINETIC_LIMITED,0.6614895397489541,0.2500456088516336,0.10830150400411101,-0.18128636390908842,inf
UNRESTRICTED_CONVERSION,0.6654602510460251,0.9429149525240064,0.4095567985536078,0.10718170884657258,14.454130830995304
HEADON_KINETIC_LIMITED,0.6654602510460251,0.25356671143513354,0.110329795988762,-0.18084590194204733,inf
UNRESTRICTED_CONVERSION,0.6694309623430963,0.9429149525240064,0.41107903371546645,0.1065786621511638,14.596791553105339
HEADON_KINETIC_LIMITED,0.6694309623430963,0.2571257262117661,0.11210398279622805,-0.18035556246882672,inf
UNRESTRICTED_CONVERSION,0.6734016736401675,0.9429149525240064,0.41260082630659695,0.10597395260564185,14.74167140498348
HEADON_KINETIC_LIMITED,0.6734016736401675,0.2607232007301856,0.11413096498133796,-0.17987748243838814,inf
UNRESTRICTED_CONVERSION,0.6773723849372386,0.9429149525240064,0.41423918810707294,0.10534970264328442,14.891342045651989
HEADON_KINETIC_LIMITED,0.6773723849372386,0.26435969922492875,0.11615723275589279,-0.17937994156119644,inf
UNRESTRICTED_CONVERSION,0.6813430962343097,0.9429149525240064,0.4156430996187127,0.10475955923378161,15.03826797248485
HEADON_KINETIC_LIMITED,0.6813430962343097,0.26803580332515975,0.1181827752168138,-0.17886251072416232,inf
UNRESTRICTED_CONVERSION,0.6853138075313808,0.9429149525240064,0.41728053872629056,0.1041320169777945,15.192683639666951
HEADON_KINETIC_LIMITED,0.6853138075313808,0.27175211280303624,0.12046063005862157,-0.17835574461124332,inf
UNRESTRICTED_CONVERSION,0.689284518828452,0.9429149525240064,0.4189174929813384,0.10350283894350787,15.349587233420376
HEADON_KINETIC_LIMITED,0.689284518828452,0.27550924636443463,0.12248459547389903,-0.17779713732027558,inf
UNRESTRICTED_CONVERSION,0.693255230125523,0.9429149525240064,0.420553970853132,0.10287203111969839,15.509030985093723
HEADON_KINETIC_LIMITED,0.693255230125523,0.27930784248501206,0.12476064909938622,-0.17724815205218497,inf
UNRESTRICTED_CONVERSION,0.6972259414225942,0.9429149525240064,0.4221899808732962,0.1022395995156567,15.671068616161653
HEADON_KINETIC_LIMITED,0.6972259414225942,0.2831485602948285,0.12678298963700127,-0.17664650492079254,inf
UNRESTRICTED_CONVERSION,0.7011966527196654,0.9429149525240064,0.42382553163474374,0.10160555016192879,15.835755391287345
HEADON_KINETIC_LIMITED,0.7011966527196654,0.2870320805150227,0.12905718878822992,-0.17605338347324723,inf
UNRESTRICTED_CONVERSION,0.7051673640167365,0.9429149525240064,0.4254606317906029,0.1009698891110693,16.003148173666702
HEADON_KINETIC_LIMITED,0.7051673640167365,0.29095910645034906,0.13133038498287736,-0.17543740908075084,inf
UNRESTRICTED_CONVERSION,0.7091380753138076,0.9429149525240064,0.4270952900531338,0.10033262243840563,16.17330548276959
HEADON_KINETIC_LIMITED,0.7091380753138076,0.29493036504170134,0.1336025637826777,-0.17479805944893367,inf
UNRESTRICTED_CONVERSION,0.7131087866108787,0.9429149525240064,0.42896294108387234,0.09965801584403222,16.352149831014344
HEADON_KINETIC_LIMITED,0.7131087866108787,0.29894660798312933,0.13612599631013908,-0.1741653547055629,inf
UNRESTRICTED_CONVERSION,0.7170794979079499,0.9429149525240064,0.4304799990370448,0.09903542686130229,16.52513763477423
HEADON_KINETIC_LIMITED,0.7170794979079499,0.30300861290824943,0.1383959806510966,-0.1734775612240418,inf
UNRESTRICTED_CONVERSION,0.7210502092050209,0.9429149525240064,0.4322300088523817,0.09837551084218443,16.70704321114642
HEADON_KINETIC_LIMITED,0.7210502092050209,0.3071171846514048,0.14091694027763663,-0.17279516066636846,inf
UNRESTRICTED_CONVERSION,0.7250209205020921,0.9429149525240064,0.4340961724375121,0.09769613290917933,16.89516576208468
HEADON_KINETIC_LIMITED,0.7250209205020921,0.3112731565894219,0.14343657102044757,-0.17208700521233133,inf
UNRESTRICTED_CONVERSION,0.7289916317991633,0.9429149525240064,0.43572864200183803,0.09705093035208573,17.080304138834048
HEADON_KINETIC_LIMITED,0.7289916317991633,0.31547739207036185,0.14595485437955857,-0.1713524863452066,inf
UNRESTRICTED_CONVERSION,0.7329623430962344,0.9429149525240064,0.4375938495692535,0.09636839608230113,17.27501048998239
HEADON_KINETIC_LIMITED,0.7329623430962344,0.31973078593627513,0.14847177214259158,-0.17059097591600084,inf
UNRESTRICTED_CONVERSION,0.7369330543933055,0.9429149525240064,0.4394585667785059,0.09568428570287513,17.473185749322234
HEADON_KINETIC_LIMITED,0.7369330543933055,0.3240342661476445,0.15098730638910418,-0.16980182517272785,inf
UNRESTRICTED_CONVERSION,0.7409037656903766,0.9429149525240064,0.4412063050825825,0.09501649876336954,17.67158505820276
HEADON_KINETIC_LIMITED,0.7409037656903766,0.32838879551795785,0.15375277507313906,-0.1690144792387287,inf
UNRESTRICTED_CONVERSION,0.7448744769874478,0.9429149525240064,0.4429536375928507,0.09434715993229603,17.873495946146935
HEADON_KINETIC_LIMITED,0.7448744769874478,0.3327953735676916,0.15651652534568342,-0.16819800247556566,inf
UNRESTRICTED_CONVERSION,0.7488451882845188,0.9429149525240064,0.444817021551595,0.09365836684974266,18.082459438430956
HEADON_KINETIC_LIMITED,0.7488451882845188,0.33725503850793137,0.15927853461588903,-0.16735167739738627,inf
UNRESTRICTED_CONVERSION,0.75281589958159,0.9429149525240064,0.4467963878247878,0.09295010335367526,18.298766710425774
HEADON_KINETIC_LIMITED,0.75281589958159,0.3417688693649006,0.16203878074632933,-0.16647476134742273,inf
UNRESTRICTED_CONVERSION,0.7567866108786612,0.9429149525240064,0.44865888610503707,0.09225819862141776,18.515530523592265
HEADON_KINETIC_LIMITED,0.7567866108786612,0.34633798825785367,0.16479724205961244,-0.16556648514449032,inf
UNRESTRICTED_CONVERSION,0.7607573221757323,0.9429149525240064,0.4506373446519306,0.09154681823732308,18.739977637733087
HEADON_KINETIC_LIMITED,0.7607573221757323,0.3509635628441119,0.16780441209528255,-0.16465585172334601,inf
UNRESTRICTED_CONVERSION,0.7647280334728034,0.9429149525240064,0.45249901705427564,0.09085182206165343,18.96494445261944
HEADON_KINETIC_LIMITED,0.7647280334728034,0.35564680894650724,0.17080940592227287,-0.16371210820720877,inf
UNRESTRICTED_CONVERSION,0.7686987447698745,0.9429149525240064,0.4545929465726119,0.0901193824914186,19.20178258575723
HEADON_KINETIC_LIMITED,0.7686987447698745,0.36038899338018016,0.17381219732526298,-0.16273439652841828,inf
UNRESTRICTED_CONVERSION,0.7726694560669457,0.9429149525240064,0.4564538313456224,0.08942130635151363,19.435462185873256
HEADON_KINETIC_LIMITED,0.7726694560669457,0.36519143699756995,0.1768127607782971,-0.16172182563693419,inf
UNRESTRICTED_CONVERSION,0.7766401673640169,0.9429149525240064,0.4585469111503184,0.08868574741893115,19.68156886701585
HEADON_KINETIC_LIMITED,0.7766401673640169,0.37005551797258207,0.18006082822825142,-0.16070302050344465,inf
UNRESTRICTED_CONVERSION,0.7806108786610879,0.9429149525240064,0.46040707309586393,0.08798461059243762,19.924432909183093
HEADON_KINETIC_LIMITED,0.7806108786610879,0.3749826753473434,0.18330622117899845,-0.15964734324909607,inf
UNRESTRICTED_CONVERSION,0.7845815899581591,0.9429149525240064,0.46249937641511507,0.08724594877600705,20.180316899870615
HEADON_KINETIC_LIMITED,0.7845815899581591,0.37997441286772116,0.18654890999257645,-0.1585537917438147,inf
UNRESTRICTED_CONVERSION,0.7885523012552302,0.9429149525240064,0.4644750897063721,0.08652374755508563,20.437128147309014
HEADON_KINETIC_LIMITED,0.7885523012552302,0.3850323031369204,0.1897888660335004,-0.15742132217084626,inf
UNRESTRICTED_CONVERSION,0.7925230125523013,0.9429149525240064,0.46668286016151234,0.085763940780956,20.707788386759606
HEADON_KINETIC_LIMITED,0.7925230125523013,0.39015799212006974,0.19327496162657504,-0.1562781535889339,inf
UNRESTRICTED_CONVERSION,0.7964937238493724,0.9429149525240064,0.46877408222822325,0.08502060115631821,20.979677058080956
HEADON_KINETIC_LIMITED,0.7964937238493724,0.3953532040368033,0.19650915483583611,-0.15506447526301148,inf
UNRESTRICTED_CONVERSION,0.8004644351464436,0.9429149525240064,0.4708649856448624,0.08427570882084112,21.25721156837304
HEADON_KINETIC_LIMITED,0.8004644351464436,0.4006197466835556,0.20023741740718964,-0.1538668448159874,inf
UNRESTRICTED_CONVERSION,0.8044351464435148,0.9429149525240064,0.47295559141616517,0.08352926706004532,21.540557591873696
HEADON_KINETIC_LIMITED,0.8044351464435148,0.40595951723270496,0.20371371549220524,-0.15259628058690908,inf
UNRESTRICTED_CONVERSION,0.8084058577405858,0.9429149525240064,0.47527816325701977,0.08274503029406527,21.83945059691542
HEADON_KINETIC_LIMITED,0.8084058577405858,0.4113745085619315,0.20743462949942099,-0.15130980555720275,inf
UNRESTRICTED_CONVERSION,0.812376569037657,0.9429149525240064,0.47736820993440676,0.0819954590112687,22.13517230058555
HEADON_KINETIC_LIMITED,0.812376569037657,0.4168668161743795,0.21115169222303093,-0.1499768747655649,inf
UNRESTRICTED_CONVERSION,0.8163472803347281,0.9429149525240064,0.4796902129638116,0.0812080003230895,22.447293566631288
HEADON_KINETIC_LIMITED,0.8163472803347281,0.4224386457785694,0.2148648718991512,-0.148596065657483,inf
UNRESTRICTED_CONVERSION,0.8203179916317992,0.9429149525240064,0.4817797949983566,0.08045530850615434,22.756169426679854
HEADON_KINETIC_LIMITED,0.8203179916317992,0.4280923216067374,0.21882128336156068,-0.1471947883759632,inf
UNRESTRICTED_CONVERSION,0.8242887029288704,0.9429149525240064,0.48410133442897163,0.07966463194512191,23.08236407390734
HEADON_KINETIC_LIMITED,0.8242887029288704,0.4338302955616218,0.22277320920639687,-0.1457424605898302,inf
UNRESTRICTED_CONVERSION,0.8282594142259415,0.9429149525240064,0.48642267227886427,0.07887231704851871,23.416074391008745
HEADON_KINETIC_LIMITED,0.8282594142259415,0.43965515729499194,0.22696718077574896,-0.14426623047322806,inf
UNRESTRICTED_CONVERSION,0.8322301255230127,0.9429149525240064,0.48874383787618747,0.07807836330168993,23.757550341559515
HEADON_KINETIC_LIMITED,0.8322301255230127,0.4455696453368101,0.23090975975775463,-0.142706712120148,inf
UNRESTRICTED_CONVERSION,0.8362008368200837,0.9429149525240064,0.4910648605961597,0.07728277014090668,24.10705316276419
HEADON_KINETIC_LIMITED,0.8362008368200837,0.4515766594122824,0.23521671677148906,-0.14113396653061117,inf
UNRESTRICTED_CONVERSION,0.8401715481171549,0.9429149525240064,0.49338576985304705,0.07648553695367072,24.464856008148743
HEADON_KINETIC_LIMITED,0.8401715481171549,0.45767927410578957,0.23951817831152916,-0.13950286407230125,inf
UNRESTRICTED_CONVERSION,0.844142259414226,0.9429149525240064,0.49570659509212955,0.07568666307900324,24.831244634733572
HEADON_KINETIC_LIMITED,0.844142259414226,0.46388075405648277,0.2439367710951158,-0.13782566125434206,inf
UNRESTRICTED_CONVERSION,0.8481129707112971,0.9429149525240064,0.49814340338352714,0.0748677173651568,25.212723313275372
HEADON_KINETIC_LIMITED,0.8481129707112971,0.47018457090109345,0.24847198285737268,-0.13610012341563418,inf
UNRESTRICTED_CONVERSION,0.8520836820083683,0.9429149525240064,0.5005801857237991,0.07404705813996587,25.6037536867742
HEADON_KINETIC_LIMITED,0.8520836820083683,0.47659442221632564,0.25300097684501727,-0.13430962949959044,inf
UNRESTRICTED_CONVERSION,0.8560543933054394,0.9429149525240064,0.5030169762108729,0.07322467287501516,26.004688805053213
HEADON_KINETIC_LIMITED,0.8560543933054394,0.4831142527574822,0.25789016576143436,-0.1324944518202684,inf
UNRESTRICTED_CONVERSION,0.8600251046025106,0.9429149525240064,0.5054538088665077,0.07240056717063537,26.41589281861124
HEADON_KINETIC_LIMITED,0.8600251046025106,0.489748278343482,0.26252812868677344,-0.13058072310743307,inf
UNRESTRICTED_CONVERSION,0.8639958158995816,0.9429149525240064,0.5080067637338426,0.07155613079055251,26.84473001659671
HEADON_KINETIC_LIMITED,0.8639958158995816,0.4965010128033859,0.26752484246237446,-0.1286367912779798,inf
UNRESTRICTED_CONVERSION,0.8679665271966528,0.9429149525240064,0.5105598416433645,0.07070986858623973,27.285059903187737
HEADON_KINETIC_LIMITED,0.8679665271966528,0.503377298478833,0.2727570482538462,-0.12664536022579062,inf
UNRESTRICTED_CONVERSION,0.871937238493724,0.9429149525240064,0.5131130817608457,0.06986177336911253,27.73733750215908
HEADON_KINETIC_LIMITED,0.871937238493724,0.5103823408740871,0.2777380276276995,-0.12454648660078527,inf
UNRESTRICTED_CONVERSION,0.8759079497907951,0.9429149525240064,0.5156665231984159,0.06901183778155112,28.202042339669156
HEADON_KINETIC_LIMITED,0.8759079497907951,0.5175217481654888,0.2830749492056224,-0.12240765296336492,inf
UNRESTRICTED_CONVERSION,0.8798786610878662,0.9429149525240064,0.518336288080411,0.06814124356095619,28.68759728781849
HEADON_KINETIC_LIMITED,0.8798786610878662,0.5248015764312512,0.2885240696512892,-0.12019679937978284,inf
UNRESTRICTED_CONVERSION,0.8838493723849373,0.9429149525240064,0.5210063596170946,0.06726868565287725,29.18714578894095
HEADON_KINETIC_LIMITED,0.8838493723849373,0.5322283816489586,0.2940848137979031,-0.1179099610868018,inf
UNRESTRICTED_CONVERSION,0.8878200836820085,0.9429149525240064,0.5236767834654126,0.06639414181432174,29.701293831131625
HEADON_KINETIC_LIMITED,0.8878200836820085,0.5398092797427664,0.2998771870589976,-0.11555699861761443,inf
UNRESTRICTED_CONVERSION,0.8917907949790795,0.9429149525240064,0.5263476024968069,0.06551761034303277,30.230673587358044
HEADON_KINETIC_LIMITED,0.8917907949790795,0.54755201625979,0.30565927895013423,-0.11310500151904768,inf
UNRESTRICTED_CONVERSION,0.8957615062761507,0.9429149525240064,0.5291350143551377,0.06462001164511039,30.785040391807634
HEADON_KINETIC_LIMITED,0.8957615062761507,0.5554650476353051,0.3116714579276604,-0.11057722560767247,inf
UNRESTRICTED_CONVERSION,0.8997322175732219,0.9429149525240064,0.531922955353161,0.06372025880427024,31.356690643081464
HEADON_KINETIC_LIMITED,0.8997322175732219,0.563557636496212,0.3179125257947012,-0.10796820757708359,inf
UNRESTRICTED_CONVERSION,0.903702928870293,0.9429149525240064,0.5347114752517945,0.0628183338420008,31.94643494967263
HEADON_KINETIC_LIMITED,0.903702928870293,0.5718399640890639,0.32426160180918717,-0.1052578425739571,inf
UNRESTRICTED_CONVERSION,0.9076736401673641,0.9429149525240064,0.5375006235848849,0.06191421836356781,32.555135799355924
HEADON_KINETIC_LIMITED,0.9076736401673641,0.5803232637549152,0.3308376474096665,-0.10245374005807306,inf
UNRESTRICTED_CONVERSION,0.9116443514644352,0.9429149525240064,0.5405229672748086,0.060969170010221396,33.20478785758568
HEADON_KINETIC_LIMITED,0.9116443514644352,0.5890199804820321,0.33752028187578315,-0.09953454272362589,inf
UNRESTRICTED_CONVERSION,0.9156150627615064,0.9429149525240064,0.5433135828399156,0.06006046034132534,33.855043935583616
HEADON_KINETIC_LIMITED,0.9156150627615064,0.5979439630545977,0.34454704612346365,-0.09652066669965864,inf
UNRESTRICTED_CONVERSION,0.9195857740585774,0.9429149525240064,0.5462213044170551,0.05912996641439744,34.53865126926692
HEADON_KINETIC_LIMITED,0.9195857740585774,0.6071106973343675,0.35167866791679325,-0.09337490439891943,inf
UNRESTRICTED_CONVERSION,0.9235564853556486,0.9429149525240064,0.5491299251020414,0.0581970358433922,35.2462565150653
HEADON_KINETIC_LIMITED,0.9235564853556486,0.6165375919890952,0.3590333397851436,-0.0901015838647713,inf
UNRESTRICTED_CONVERSION,0.9275271966527198,0.9429149525240064,0.5521559050584752,0.05724191803385642,35.9915370941159
HEADON_KINETIC_LIMITED,0.9275271966527198,0.6262443318562956,0.36672838340206415,-0.08670393931772746,inf
UNRESTRICTED_CONVERSION,0.9314979079497909,0.9429149525240064,0.555182978448405,0.05628411047451731,36.76455325683612
HEADON_KINETIC_LIMITED,0.9314979079497909,0.6362533196231712,0.37464419661561216,-0.08315521092052663,inf
UNRESTRICTED_CONVERSION,0.935468619246862,0.9429149525240064,0.5582112054159689,0.05532357759116152,37.5668824513104
HEADON_KINETIC_LIMITED,0.935468619246862,0.646590234424161,0.38278005093633427,-0.07944109900170182,inf
UNRESTRICTED_CONVERSION,0.9394393305439331,0.9429149525240064,0.5612406455781407,0.05436028290157091,38.400224982839234
HEADON_KINETIC_LIMITED,0.9394393305439331,0.6572847476006258,0.39125290905376875,-0.0755596553601498,inf
UNRESTRICTED_CONVERSION,0.9434100418410043,0.9429149525240064,0.5643879510494956,0.053374050784135874,39.28123158063155
HEADON_KINETIC_LIMITED,0.9434100418410043,0.6683714533494522,0.40006166432331197,-0.07149200421862612,inf
UNRESTRICTED_CONVERSION,0.9473807531380753,0.9429149525240064,0.5675366920318845,0.0523847605576534,40.1984924780994
HEADON_KINETIC_LIMITED,0.9473807531380753,0.6798910988686302,0.4093225683938619,-0.06723069847755403,inf
UNRESTRICTED_CONVERSION,0.9513514644351465,0.9429149525240064,0.5708036416582523,0.05137197398988469,41.17063821520821
HEADON_KINETIC_LIMITED,0.9513514644351465,0.691892241063127,0.4189174929813384,-0.06273495816114621,inf
UNRESTRICTED_CONVERSION,0.9553221757322177,0.9429149525240064,0.5740722782828377,0.05035576980546386,42.18551547000307
HEADON_KINETIC_LIMITED,0.9553221757322177,0.7044335259975146,0.42896294108387234,-0.05798806877911372,inf
UNRESTRICTED_CONVERSION,0.9592928870292888,0.9429149525240064,0.5773426724233104,0.049336086837047155,43.246029261947236
HEADON_KINETIC_LIMITED,0.9592928870292888,0.717586903818162,0.4394585667785059,-0.052951668432959675,inf
UNRESTRICTED_CONVERSION,0.9632635983263599,0.9429149525240064,0.5806148936738423,0.04831286216610181,44.35535603022086
HEADON_KINETIC_LIMITED,0.9632635983263599,0.7314422964438494,0.4504046082667868,-0.047577803332769286,inf
UNRESTRICTED_CONVERSION,0.967234309623431,0.9429149525240064,0.584005980587412,0.04726509327999712,45.53713953247928
HEADON_KINETIC_LIMITED,0.967234309623431,0.7461146119067017,0.46203445379725017,-0.041836237503703466,inf
UNRESTRICTED_CONVERSION,0.9712050209205022,0.9429149525240064,0.5873991736934031,0.04621335875586152,46.77735506991375
HEADON_KINETIC_LIMITED,0.9712050209205022,0.7617547328092186,0.47458142583364454,-0.035679475601878785,inf
UNRESTRICTED_CONVERSION,0.9751757322175733,0.9429149525240064,0.5907945520439082,0.04515756143231847,48.08051552647923
HEADON_KINETIC_LIMITED,0.9751757322175733,0.7785676372028699,0.4878153904285134,-0.02896897335951998,inf
UNRESTRICTED_CONVERSION,0.9791464435146444,0.9429149525240064,0.5941921830909855,0.044097634177452494,49.451577497251414
HEADON_KINETIC_LIMITED,0.9791464435146444,0.7968442908687445,0.5022047096727569,-0.02161696813010333,inf
UNRESTRICTED_CONVERSION,0.9831171548117156,0.9429149525240064,0.5977094246545142,0.04301189182527487,50.92161306354875
HEADON_KINETIC_LIMITED,0.9831171548117156,0.8170227885366125,0.5179880411526985,-0.01342932640654515,inf
